Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,498.600,20.033,2.391,17.123,17.402,23.237,26.114,32.264,45.560,122.519,0.050
5,566.400,17.615,2.987,16.739,17.158,17.586,25.355,25.812,26.925,35.205,0.057
10,605.800,16.492,2.979,12.611,14.138,17.369,25.568,26.749,43.142,109.847,0.061
15,648.200,15.411,3.142,12.618,13.854,17.048,18.241,25.764,34.606,68.997,0.065
20,662.600,15.065,2.661,12.439,13.764,16.847,17.817,25.315,33.783,163.847,0.066
25,609.800,16.387,3.342,14.223,15.675,17.079,18.060,25.260,32.847,67.964,0.061
30,607.800,16.430,1.351,14.395,15.434,16.870,17.549,25.406,34.061,161.891,0.061
35,610.000,16.379,3.029,13.920,16.141,17.048,23.406,25.395,27.957,43.064,0.061
40,620.400,16.101,3.100,13.746,16.336,16.951,17.683,25.122,33.354,50.305,0.062
45,566.400,17.670,2.989,13.814,14.651,16.954,25.499,34.098,51.323,92.137,0.057
50,632.400,15.765,3.446,14.514,15.546,16.773,17.250,17.610,25.515,68.420,0.063
55,628.600,15.913,3.177,14.425,15.497,16.743,17.246,17.705,26.611,151.882,0.063
60,609.000,16.360,2.909,13.893,16.597,16.896,17.346,17.810,42.231,75.268,0.061
65,590.800,16.926,3.224,13.893,14.835,16.837,17.502,33.727,50.575,152.001,0.059
70,539.200,18.524,3.092,13.806,14.648,17.619,33.944,36.630,53.256,142.993,0.054
75,546.800,18.299,3.338,13.828,14.700,17.259,27.983,37.631,60.214,98.975,0.055
80,543.000,18.348,3.023,13.389,16.127,17.720,25.841,34.046,58.681,127.312,0.055
85,591.000,16.909,2.806,15.081,16.712,17.026,17.691,25.104,34.097,101.236,0.059
90,548.800,18.204,2.966,16.605,16.755,16.940,17.455,25.125,49.795,151.019,0.055
95,548.200,18.202,2.738,16.636,16.759,16.902,17.290,25.196,34.124,108.625,0.055
100,572.800,17.430,15.715,16.626,16.756,16.899,17.247,24.862,32.209,42.644,0.057
105,571.200,17.500,15.041,16.597,16.744,16.905,17.219,17.544,49.041,100.587,0.057
110,539.800,18.523,15.323,16.585,16.744,16.945,17.422,25.079,83.037,166.770,0.054
115,554.000,17.969,15.490,16.625,16.753,16.934,17.473,25.043,41.135,92.053,0.056
