Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,576.400,17.327,0.888,5.141,7.768,15.707,34.878,49.494,81.481,1041.706,0.058
5,1119.600,8.911,0.693,3.476,5.002,7.747,19.887,35.835,56.154,90.181,0.112
10,1127.200,8.832,0.653,3.299,4.785,7.868,19.077,34.286,60.914,105.062,0.113
15,1021.800,9.768,0.661,3.171,4.469,6.363,17.144,30.784,55.033,1034.232,0.102
20,1016.600,9.869,0.652,3.230,4.601,6.810,18.089,32.445,54.266,1010.734,0.101
25,1030.400,9.640,0.614,3.313,4.852,10.022,23.765,38.348,61.760,105.084,0.104
30,1359.600,7.339,0.645,3.027,4.359,6.108,16.254,27.460,45.957,92.440,0.136
35,1083.400,9.206,0.642,3.255,4.728,9.466,23.219,36.195,54.913,101.270,0.109
40,1354.000,7.381,0.635,2.978,4.296,5.886,16.426,27.386,53.073,120.346,0.135
45,832.400,12.008,0.684,3.252,4.827,11.641,26.788,39.688,57.274,1006.150,0.083
50,1354.200,7.347,0.637,3.037,4.327,6.005,15.504,28.230,52.024,81.137,0.136
55,1048.000,9.550,0.632,3.182,4.620,9.477,24.370,39.099,63.365,104.322,0.105
60,1234.800,8.059,0.590,3.063,4.399,6.909,18.053,31.740,53.795,112.572,0.124
65,1145.400,8.727,0.553,3.103,4.545,8.635,20.553,35.499,54.151,105.479,0.115
70,1264.400,7.888,0.573,3.035,4.363,6.745,17.582,30.174,50.578,101.327,0.127
75,1198.000,8.354,0.582,3.184,4.656,8.063,18.515,32.645,54.008,79.278,0.120
80,1219.000,8.163,0.564,3.073,4.528,7.010,18.889,32.245,51.400,79.108,0.123
85,1203.800,8.304,0.534,3.170,4.525,7.753,18.416,33.265,52.426,80.414,0.120
90,1167.200,8.552,0.618,3.212,4.647,8.707,19.803,33.958,51.958,78.653,0.117
95,1286.600,7.740,0.629,3.144,4.474,6.869,17.319,29.372,46.864,76.928,0.129
100,1274.400,7.826,0.607,3.089,4.456,6.534,16.816,29.181,56.027,83.320,0.128
105,1254.200,7.965,0.625,3.146,4.440,6.507,16.671,33.432,55.329,95.149,0.126
110,947.200,10.562,0.675,3.331,5.030,10.896,28.380,45.133,65.522,97.334,0.095
115,1400.200,7.099,0.646,3.008,4.331,5.975,14.433,23.842,49.629,138.437,0.141
