Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,332.600,18.741,0.857,5.117,7.526,31.732,47.684,54.595,80.906,95.749,0.053
5,403.800,16.040,1.002,4.283,5.636,27.315,42.372,50.913,66.655,99.576,0.062
10,473.800,13.835,0.792,4.040,5.004,19.620,41.116,47.573,62.904,106.530,0.072
15,439.200,14.736,0.808,4.021,5.216,22.037,41.847,48.922,66.675,76.431,0.068
20,418.000,16.277,0.873,4.079,5.367,26.838,45.446,53.194,64.844,81.219,0.061
25,447.200,14.888,0.756,4.037,5.255,22.377,42.903,51.533,65.266,81.608,0.067
30,354.000,20.145,0.837,4.368,6.419,35.691,54.393,60.146,67.909,76.465,0.050
35,393.000,17.246,0.791,4.216,5.843,26.203,49.091,61.899,78.008,99.512,0.058
40,349.000,20.187,1.105,4.539,7.322,35.608,51.034,59.018,71.920,82.154,0.050
45,380.000,18.172,1.152,4.477,6.377,29.079,48.800,58.237,68.589,79.735,0.055
50,225.600,35.043,1.104,4.848,12.320,39.376,53.243,60.747,710.152,1008.617,0.029
55,357.200,19.784,1.154,4.570,7.129,34.542,50.538,58.566,70.351,81.795,0.051
60,461.600,14.226,0.932,3.966,4.979,20.435,41.144,51.938,69.799,94.300,0.070
65,532.600,11.533,0.669,3.514,4.342,13.676,34.109,45.588,60.442,83.406,0.087
70,486.200,12.127,0.589,3.278,3.917,9.269,25.669,30.658,50.267,1058.070,0.082
75,632.800,8.473,0.670,3.257,3.861,6.448,24.658,32.167,41.750,57.432,0.118
80,468.200,13.736,0.718,3.291,3.917,11.541,28.105,35.457,64.367,1022.256,0.073
85,569.600,9.758,0.691,3.283,3.867,12.765,28.976,36.219,45.187,78.503,0.102
90,628.400,8.494,0.684,3.210,3.745,5.406,26.282,32.882,49.521,105.299,0.118
95,573.800,9.325,0.688,3.194,3.804,10.675,27.186,33.846,47.869,88.317,0.107
100,586.800,9.149,0.686,3.237,3.853,9.441,27.700,33.903,43.201,90.444,0.109
105,600.800,8.910,0.748,3.262,3.827,7.017,26.757,33.750,51.899,67.470,0.112
110,658.400,7.916,0.650,3.153,3.704,5.348,22.974,29.145,41.124,90.004,0.126
115,678.800,7.383,0.724,3.000,3.540,4.673,20.505,28.669,47.462,69.038,0.135
