Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,34.600,19.906,0.982,7.612,15.437,25.225,40.341,66.331,82.492,114.137,0.050
5,43.600,13.470,0.986,6.429,11.393,17.134,24.570,29.117,56.280,82.081,0.074
10,43.800,12.637,1.116,6.029,10.867,17.096,25.243,29.016,37.326,47.466,0.079
15,45.400,13.429,1.116,6.143,12.383,18.818,23.620,28.751,39.050,58.106,0.074
20,31.400,13.200,1.168,8.106,11.434,17.176,24.273,29.246,35.520,38.305,0.076
25,38.400,12.174,0.879,5.385,10.292,16.514,22.488,26.911,68.289,85.455,0.082
30,34.400,10.706,0.924,4.969,9.472,14.820,21.053,23.298,39.355,48.118,0.093
35,39.000,9.594,0.742,2.813,7.416,15.186,20.833,24.248,32.974,33.962,0.104
40,28.600,9.442,0.721,4.167,7.900,14.499,18.747,20.193,24.515,28.763,0.106
45,33.600,8.486,0.829,2.554,6.901,12.349,19.130,20.642,28.220,30.016,0.118
50,22.600,9.271,0.772,2.929,7.254,14.600,20.478,22.467,24.734,24.914,0.108
55,35.600,7.320,0.683,2.582,5.721,11.444,15.780,18.512,23.391,25.109,0.137
60,43.200,6.962,0.703,2.256,5.168,10.651,15.422,18.563,21.495,23.599,0.144
65,46.600,9.725,0.692,3.365,7.841,13.408,21.140,24.946,35.816,72.761,0.103
70,39.800,11.839,0.655,6.079,10.404,16.851,21.292,27.903,37.669,38.387,0.084
75,56.800,10.958,0.668,5.533,9.346,14.949,19.813,23.322,31.883,77.375,0.091
80,42.000,11.150,0.700,5.020,9.104,16.177,21.204,24.552,34.013,66.724,0.090
85,50.000,11.327,0.718,5.440,10.255,15.800,22.191,26.135,29.642,31.792,0.088
90,56.000,12.164,0.603,5.862,10.907,17.073,24.333,27.339,29.444,36.564,0.082
95,52.600,12.139,0.717,5.889,10.515,16.989,22.955,25.959,38.144,58.437,0.082
100,54.800,11.039,0.740,5.094,9.785,15.302,20.801,25.023,30.047,86.446,0.091
105,57.000,10.268,0.701,4.842,8.320,14.836,21.109,23.477,30.583,35.802,0.097
110,61.200,11.842,0.675,5.072,11.014,17.268,22.483,26.599,30.883,37.234,0.084
115,63.600,10.951,0.655,4.660,9.273,16.627,22.185,24.387,27.955,29.776,0.091
