Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,786.000,12.734,0.857,4.766,6.657,12.554,35.504,46.975,67.926,114.137,0.079
5,953.400,10.425,0.986,4.061,5.342,9.327,29.728,41.182,59.855,99.576,0.096
10,1065.600,9.355,0.792,3.833,4.796,8.410,24.506,39.372,55.815,106.530,0.107
15,1027.200,9.731,0.808,3.761,4.941,9.219,26.259,40.081,58.085,76.431,0.103
20,957.200,10.444,0.873,3.813,5.100,9.363,30.267,43.921,60.269,81.219,0.096
25,1008.600,9.880,0.756,3.830,5.031,8.956,26.359,41.902,60.423,85.455,0.101
30,826.000,12.117,0.837,4.020,5.468,10.274,38.369,52.355,65.427,76.646,0.083
35,920.600,10.800,0.742,3.934,5.370,9.312,28.504,45.897,71.831,99.512,0.093
40,822.600,12.187,0.721,4.168,5.930,10.718,37.174,49.022,64.068,82.154,0.082
45,886.400,11.247,0.829,4.080,5.755,9.892,31.766,46.450,63.867,79.735,0.089
50,528.000,18.924,0.772,4.304,6.164,11.601,41.364,51.831,70.463,1008.617,0.053
55,833.000,11.988,0.683,4.142,5.939,10.376,36.497,48.865,65.809,81.795,0.083
60,1079.200,9.260,0.703,3.745,4.769,8.239,22.281,39.202,61.174,94.300,0.108
65,1199.400,8.286,0.669,3.426,4.356,7.706,19.146,32.163,54.557,83.406,0.121
70,1120.800,8.904,0.589,3.261,4.042,6.753,16.275,24.944,39.450,1058.070,0.112
75,1458.800,6.838,0.668,3.227,3.983,6.433,15.314,23.869,38.362,77.375,0.146
80,1087.000,9.255,0.700,3.254,4.080,7.510,17.065,27.253,42.002,1022.256,0.108
85,1314.800,7.541,0.691,3.226,3.984,8.175,17.081,27.155,40.472,78.503,0.133
90,1446.800,6.883,0.603,3.205,3.931,6.145,14.906,25.207,38.535,105.299,0.145
95,1353.000,7.370,0.688,3.194,3.975,7.482,16.776,26.051,41.686,88.317,0.136
100,1374.800,7.290,0.686,3.221,3.986,7.776,16.284,26.530,39.281,90.444,0.137
105,1421.400,6.994,0.701,3.249,3.966,6.502,15.207,25.402,40.885,67.470,0.143
110,1509.600,6.601,0.650,3.151,3.848,5.889,14.887,22.527,37.461,90.004,0.151
115,1565.200,6.357,0.655,3.056,3.749,5.769,13.865,20.505,37.595,69.038,0.157
