Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,325,325.000,773,12737,23122,30530,38903,55792,64786,191556,200003,324,1,191556,23122,30530,38903,55792,64786
1,532,532.000,613,1457,15189,19082,29123,51989,61978,73915,84789,532,0,73915,15189,19082,29123,51989,61978
2,449,449.000,681,1452,15946,21990,41902,55222,64460,75042,81130,448,1,75042,15946,21990,41902,55222,64460
3,444,444.000,559,1335,17554,22548,39530,56475,61614,82739,143122,444,0,82739,17554,22548,39530,56475,61614
4,426,426.000,750,1399,17842,23318,38672,57409,68597,79296,103390,426,0,79296,17842,23318,38672,57409,68597
5,463,463.000,703,1371,19529,21476,37069,46764,53362,64696,81775,462,1,64696,19529,21476,37069,46764,53362
6,464,464.000,776,1350,19551,21518,37090,46461,54521,65740,72398,463,1,65740,19551,21518,37090,46461,54521
7,438,438.000,732,1307,23383,22781,36482,48269,57570,77215,81853,438,0,77215,23383,22781,36482,48269,57570
8,462,462.000,743,1415,24631,21439,35602,43544,46642,55028,58272,461,1,55028,24631,21439,35602,43544,46642
9,440,440.000,759,1352,26545,23155,35607,45862,52904,55700,65095,440,0,55700,26545,23155,35607,45862,52904
10,428,428.000,792,1634,26859,23003,35581,43205,45801,57037,82280,428,0,57037,26859,23003,35581,43205,45801
11,441,441.000,775,1869,26782,22935,35492,42881,45681,53274,60149,441,0,53274,26782,22935,35492,42881,45681
12,414,414.000,741,2260,26735,23911,36195,45113,51288,61025,63471,414,0,61025,26735,23911,36195,45113,51288
13,425,425.000,722,8601,27029,23458,36058,43159,45045,52482,60525,425,0,52482,27029,23458,36058,43159,45045
14,460,460.000,763,1885,25973,21994,35224,42871,44736,53850,59597,460,0,53850,25973,21994,35224,42871,44736
15,389,389.000,748,9383,27000,25404,35712,44728,51342,71294,78064,389,0,71294,27000,25404,35712,44728,51342
16,365,365.000,766,9569,27439,27285,36315,50574,60319,104942,123181,365,0,104942,27439,27285,36315,50574,60319
17,394,394.000,764,9303,27687,25521,36334,44320,50634,63854,72736,394,0,63854,27687,25521,36334,44320,50634
18,261,261.000,747,1489,28533,37824,52205,82340,118164,160523,160962,261,0,160523,28533,37824,52205,82340,118164
19,217,217.000,960,34833,50442,45639,59032,77086,84359,108723,109202,216,1,108723,50442,45639,59032,77086,84359
20,357,357.000,766,2234,26757,28428,37570,59868,84462,85960,86564,357,0,85960,26757,28428,37570,59868,84462
21,491,491.000,734,1879,25460,20371,32365,35414,41753,45283,52387,491,0,45283,25460,20371,32365,35414,41753
22,490,490.000,726,1559,25670,20312,32252,35020,35647,43873,54143,490,0,43873,25670,20312,32252,35020,35647
23,483,483.000,739,1870,25143,20857,31528,35357,42252,60102,95944,483,0,60102,25143,20857,31528,35357,42252
24,185,185.000,867,37188,62449,53550,76833,84300,86302,109998,159597,185,0,109998,62449,53550,76833,84300,86302
25,224,224.000,850,23749,52879,45633,62090,77150,88665,110505,112460,223,1,110505,52879,45633,62090,77150,88665
26,318,318.000,728,1358,25453,30866,52032,71005,80726,85259,95548,317,1,85259,25453,30866,52032,71005,80726
27,554,554.000,635,1081,11937,18011,23668,54423,68439,83376,102375,553,1,83376,11937,18011,23668,54423,68439
28,826,826.000,662,1067,9836,12101,19852,27267,35067,56608,101048,825,1,56608,9836,12101,19852,27267,35067
29,475,475.000,703,1184,16643,20867,35885,53042,63077,80157,127085,475,0,80157,16643,20867,35885,53042,63077
30,283,283.000,767,15726,37379,35793,52085,63950,74642,88320,97880,283,0,88320,37379,35793,52085,63950,74642
31,309,309.000,715,11560,36695,32093,46508,55009,60443,70360,82928,309,0,70360,36695,32093,46508,55009,60443
32,331,331.000,760,17311,35719,31552,44838,53201,61012,76175,78227,331,0,76175,35719,31552,44838,53201,61012
33,288,288.000,773,14106,36517,32633,48341,54354,61808,80654,81473,287,1,80654,36517,32633,48341,54354,61808
34,307,307.000,722,16008,36450,33097,47279,59143,63806,76959,81544,307,0,76959,36450,33097,47279,59143,63806
35,258,258.000,933,14089,38782,38561,50652,64026,86822,152980,153118,258,0,152980,38782,38561,50652,64026,86822
36,330,330.000,811,16386,34982,30374,44509,53246,57530,61358,61709,330,0,61358,34982,30374,44509,53246,57530
37,296,296.000,723,26025,42461,34359,46047,53042,54406,60844,62751,296,0,60844,42461,34359,46047,53042,54406
38,323,323.000,702,13033,35269,30529,44302,52673,53819,60653,61353,323,0,60653,35269,30529,44302,52673,53819
39,305,305.000,800,16487,36235,33120,47236,54239,59451,68374,76174,305,0,68374,36235,33120,47236,54239,59451
40,279,279.000,831,25416,41693,35031,50424,53818,60308,75798,87687,278,1,75798,41693,35031,50424,53818,60308
41,331,331.000,709,1469,35079,30641,51355,58699,60837,67560,69390,331,0,67560,35079,30641,51355,58699,60837
42,304,304.000,785,11175,35717,32635,45722,59762,61309,70067,86801,304,0,70067,35717,32635,45722,59762,61309
