time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,325,325.000,325.000,191556,191556,324,1
1,532,532.000,532.000,73915,73915,532,0
2,449,449.000,449.000,75042,75042,448,1
3,444,444.000,444.000,82739,82739,444,0
4,426,426.000,426.000,79296,79296,426,0
5,463,463.000,463.000,64696,64696,462,1
6,464,464.000,464.000,65740,65740,463,1
7,438,438.000,438.000,77215,77215,438,0
8,462,462.000,462.000,55028,55028,461,1
9,440,440.000,440.000,55700,55700,440,0
10,428,428.000,428.000,57037,57037,428,0
11,441,441.000,441.000,53274,53274,441,0
12,414,414.000,414.000,61025,61025,414,0
13,425,425.000,425.000,52482,52482,425,0
14,460,460.000,460.000,53850,53850,460,0
15,389,389.000,389.000,71294,71294,389,0
16,365,365.000,365.000,104942,104942,365,0
17,394,394.000,394.000,63854,63854,394,0
18,261,261.000,261.000,160523,160523,261,0
19,217,217.000,217.000,108723,108723,216,1
20,357,357.000,357.000,85960,85960,357,0
21,491,491.000,491.000,45283,45283,491,0
22,490,490.000,490.000,43873,43873,490,0
23,483,483.000,483.000,60102,60102,483,0
24,185,185.000,185.000,109998,109998,185,0
25,224,224.000,224.000,110505,110505,223,1
26,318,318.000,318.000,85259,85259,317,1
27,554,554.000,554.000,83376,83376,553,1
28,826,826.000,826.000,56608,56608,825,1
29,475,475.000,475.000,80157,80157,475,0
30,283,283.000,283.000,88320,88320,283,0
31,309,309.000,309.000,70360,70360,309,0
32,331,331.000,331.000,76175,76175,331,0
33,288,288.000,288.000,80654,80654,287,1
34,307,307.000,307.000,76959,76959,307,0
35,258,258.000,258.000,152980,152980,258,0
36,330,330.000,330.000,61358,61358,330,0
37,296,296.000,296.000,60844,60844,296,0
38,323,323.000,323.000,60653,60653,323,0
39,305,305.000,305.000,68374,68374,305,0
40,279,279.000,279.000,75798,75798,278,1
41,331,331.000,331.000,67560,67560,331,0
42,304,304.000,304.000,70067,70067,304,0
43,322,322.000,322.000,70367,70367,321,1
44,310,310.000,310.000,93246,93246,310,0
45,266,266.000,266.000,118799,118799,266,0
46,304,304.000,304.000,73090,73090,303,1
47,284,284.000,284.000,84279,84279,284,0
48,194,194.000,194.000,143404,143404,193,1
49,273,273.000,273.000,127380,127380,272,1
50,231,231.000,231.000,76785,76785,231,0
51,323,323.000,323.000,85088,85088,322,1
52,436,436.000,436.000,109788,109788,436,0
53,480,480.000,480.000,43585,43585,480,0
54,371,371.000,371.000,118652,118652,371,0
55,182,182.000,182.000,152257,152257,182,0
56,215,215.000,215.000,85022,85022,215,0
57,290,290.000,290.000,88491,88491,290,0
58,254,254.000,254.000,85682,85682,254,0
59,253,253.000,253.000,115958,115958,252,1
60,255,255.000,255.000,82745,82745,255,0
61,292,292.000,292.000,75523,75523,292,0
62,281,281.000,281.000,82411,82411,280,1
63,287,287.000,287.000,78304,78304,287,0
64,290,290.000,290.000,75775,75775,290,0
65,262,262.000,262.000,128264,128264,262,0
66,277,277.000,277.000,120500,120500,276,1
67,285,285.000,285.000,128450,128450,285,0
68,282,282.000,282.000,64442,64442,281,1
69,292,292.000,292.000,80242,80242,292,0
70,315,315.000,315.000,83006,83006,314,1
71,308,308.000,308.000,73882,73882,308,0
72,317,317.000,317.000,70529,70529,317,0
73,286,286.000,286.000,79920,79920,285,1
74,290,290.000,290.000,71316,71316,290,0
75,322,322.000,322.000,70673,70673,322,0
76,278,278.000,278.000,78681,78681,278,0
77,277,277.000,277.000,93924,93924,277,0
78,310,310.000,310.000,86511,86511,310,0
79,380,380.000,380.000,151908,151908,380,0
80,317,317.000,317.000,86031,86031,317,0
81,368,368.000,368.000,93710,93710,368,0
82,339,339.000,339.000,119056,119056,339,0
83,223,223.000,223.000,115461,115461,223,0
84,286,286.000,286.000,79563,79563,286,0
85,484,484.000,484.000,44293,44293,484,0
86,463,463.000,463.000,47862,47862,463,0
87,701,701.000,701.000,43918,43918,701,0
88,219,219.000,219.000,155177,155177,218,1
89,245,245.000,245.000,85266,85266,245,0
90,244,244.000,244.000,93428,93428,244,0
91,265,265.000,265.000,74493,74493,264,1
92,299,299.000,299.000,83185,83185,299,0
93,235,235.000,235.000,80888,80888,235,0
94,285,285.000,285.000,73974,73974,284,1
95,285,285.000,285.000,91761,91761,284,1
96,281,281.000,281.000,71769,71769,280,1
97,262,262.000,262.000,132058,132058,262,0
98,322,322.000,322.000,69211,69211,322,0
99,307,307.000,307.000,61472,61472,307,0
100,303,303.000,303.000,81855,81855,303,0
101,268,268.000,268.000,120439,120439,268,0
102,301,301.000,301.000,63222,63222,301,0
103,284,284.000,284.000,85579,85579,283,1
104,305,305.000,305.000,68336,68336,305,0
105,277,277.000,277.000,76784,76784,277,0
106,308,308.000,308.000,71890,71890,307,1
107,269,269.000,269.000,111145,111145,269,0
108,302,302.000,302.000,69416,69416,302,0
109,290,290.000,290.000,69409,69409,290,0
110,283,283.000,283.000,78598,78598,283,0
111,282,282.000,282.000,136569,136569,282,0
112,381,381.000,381.000,53389,53389,381,0
113,275,275.000,275.000,80796,80796,275,0
114,221,221.000,221.000,93205,93205,221,0
115,386,386.000,386.000,76476,76476,386,0
116,451,451.000,451.000,44419,44419,451,0
117,426,426.000,426.000,84099,84099,426,0
118,418,418.000,418.000,75978,75978,417,1
119,170,170.000,170.000,142510,142510,170,0
