Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,2020,2020.000,1146,2201,2614,4877,3515,11414,14385,31425,140882,2019,1,31425,2614,4877,3515,11414,14385
1,2379,2379.000,1157,2083,2509,4167,3236,5231,9966,45241,86780,2378,1,45241,2509,4167,3236,5231,9966
2,1233,1233.000,1236,3309,4907,8094,7525,17525,27783,55847,90782,1232,1,55847,4907,8094,7525,17525,27783
3,1191,1191.000,1164,3442,5152,8354,8196,17506,30761,53481,66676,1190,1,53481,5152,8354,8196,17506,30761
4,1156,1156.000,1067,3613,5361,8717,8083,21055,32957,51391,76395,1155,1,51391,5361,8717,8083,21055,32957
5,1185,1185.000,1293,3535,5290,8312,8183,18741,30128,48311,70312,1184,1,48311,5290,8312,8183,18741,30128
6,1123,1123.000,1248,4115,6082,8919,9026,18899,29345,48118,70420,1122,1,48118,6082,8919,9026,18899,29345
7,1174,1174.000,1110,3875,5753,8468,8826,19008,27498,41463,59402,1173,1,41463,5753,8468,8826,19008,27498
8,1171,1171.000,1348,4175,6055,8495,9411,17402,24991,38261,55605,1170,1,38261,6055,8495,9411,17402,24991
9,1214,1214.000,1282,3679,5730,8277,9169,17458,26165,38427,60080,1213,1,38427,5730,8277,9169,17458,26165
10,1211,1211.000,1027,3174,5375,8209,8553,18812,29154,49441,62106,1210,1,49441,5375,8209,8553,18812,29154
11,1165,1165.000,1145,4233,5933,8708,8881,19986,27337,42005,54985,1165,0,42005,5933,8708,8881,19986,27337
12,349,349.000,894,14111,27655,31163,38825,50769,61669,69797,998600,348,1,69797,27655,31163,38825,50769,61669
13,275,275.000,1241,20454,27095,32589,40158,59366,69828,99759,108274,274,1,99759,27095,32589,40158,59366,69828
14,268,268.000,1761,27151,38178,37900,51816,58522,63862,69716,75045,267,1,69716,38178,37900,51816,58522,63862
15,282,282.000,1455,20571,35927,35217,45296,57041,62179,78669,80972,281,1,78669,35927,35217,45296,57041,62179
16,281,281.000,1275,19783,36292,35352,49307,56728,61434,71027,71398,280,1,71027,36292,35352,49307,56728,61434
17,275,275.000,1360,24941,36092,36887,51127,61255,67942,70611,97506,274,1,70611,36092,36887,51127,61255,67942
18,266,266.000,1210,26623,35933,37249,50677,58366,69701,85780,94508,265,1,85780,35933,37249,50677,58366,69701
19,356,356.000,949,21745,27605,28153,35327,42408,45327,52956,90420,355,1,52956,27605,28153,35327,42408,45327
20,289,289.000,1171,21766,27385,34225,35169,45711,52690,215118,219905,289,0,215118,27385,34225,35169,45711,52690
21,373,373.000,4431,20871,27158,27207,34459,37076,44249,47453,83917,373,0,47453,27158,27207,34459,37076,44249
22,177,177.000,5486,32826,43985,57087,68448,135372,187812,196321,197230,177,0,196321,43985,57087,68448,135372,187812
23,211,211.000,4272,35907,48882,45614,53623,63467,74242,89639,113838,210,1,89639,48882,45614,53623,63467,74242
