Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,943,943.000,986,2254,3638,10774,7673,31832,58151,86242,115973,942,1,86242,3638,10774,7673,31832,58151
1,1032,1032.000,782,1708,2349,9548,5959,32484,58142,82605,110385,1031,1,82605,2349,9548,5959,32484,58142
2,765,765.000,936,1751,3158,12867,11146,46756,58913,90785,122852,764,1,90785,3158,12867,11146,46756,58913
3,819,819.000,989,1619,3108,12334,9131,43563,56237,94065,116878,818,1,94065,3108,12334,9131,43563,56237
4,981,981.000,950,1832,3181,10096,10801,32199,45703,64479,93876,980,1,64479,3181,10096,10801,32199,45703
5,936,936.000,557,2014,3577,10781,12267,36066,47898,59949,92930,935,1,59949,3577,10781,12267,36066,47898
6,899,899.000,740,2050,3831,10974,13448,31646,47083,67662,78148,898,1,67662,3831,10974,13448,31646,47083
7,899,899.000,879,1834,3607,11215,16171,34968,44795,65302,76652,898,1,65302,3607,11215,16171,34968,44795
8,921,921.000,592,1901,3747,10625,14821,29622,40034,54904,73397,920,1,54904,3747,10625,14821,29622,40034
9,924,924.000,498,1810,3700,10969,16471,32944,43122,56027,103756,924,0,56027,3700,10969,16471,32944,43122
10,881,881.000,731,1976,3571,11259,15172,32197,47371,72236,101785,880,1,72236,3571,11259,15172,32197,47371
11,716,716.000,579,1471,2839,14204,12720,52892,69078,102161,150479,715,1,102161,2839,14204,12720,52892,69078
12,604,604.000,958,1767,2697,17039,16570,61808,76645,124970,188649,603,1,124970,2697,17039,16570,61808,76645
13,602,602.000,612,1355,2325,15912,15666,54157,74462,133685,165309,601,1,133685,2325,15912,15666,54157,74462
14,543,543.000,883,2569,9751,18200,29057,46315,53466,79941,112360,543,0,79941,9751,18200,29057,46315,53466
15,455,455.000,944,6109,19590,23344,35261,47125,57286,77484,361791,454,1,77484,19590,23344,35261,47125,57286
16,358,358.000,1057,5365,12335,26095,36031,58450,71450,252277,274675,358,0,252277,12335,26095,36031,58450,71450
17,351,351.000,694,6411,24316,29225,38423,60747,101496,118901,144027,350,1,118901,24316,29225,38423,60747,101496
18,515,515.000,1052,6392,17972,19065,27832,37777,45006,54318,79015,515,0,54318,17972,19065,27832,37777,45006
19,472,472.000,1087,6283,18241,20908,32958,43675,47525,63585,71662,471,1,63585,18241,20908,32958,43675,47525
20,285,285.000,1087,10798,28450,35478,53300,75970,86788,106063,157583,284,1,106063,28450,35478,53300,75970,86788
21,289,289.000,1217,8241,26994,34961,52748,84689,102614,125818,128341,289,0,125818,26994,34961,52748,84689,102614
22,283,283.000,1170,10831,33375,34714,53343,69082,82606,86494,97592,283,0,86494,33375,34714,53343,69082,82606
23,659,659.000,1027,6441,14728,15444,19702,27980,36503,58559,95717,658,1,58559,14728,15444,19702,27980,36503
24,209,209.000,732,13818,52744,47085,63919,89103,109710,117952,139388,208,1,117952,52744,47085,63919,89103,109710
25,288,288.000,1223,10867,38409,35096,54587,63945,69591,81564,100070,287,1,81564,38409,35096,54587,63945,69591
26,356,356.000,1017,7392,29920,28338,43050,55109,65013,76949,103358,355,1,76949,29920,28338,43050,55109,65013
27,333,333.000,1142,9849,33039,29546,45621,51560,56649,87371,93008,333,0,87371,33039,29546,45621,51560,56649
28,358,358.000,1036,6941,29612,27850,43076,56529,64639,82527,99237,358,0,82527,29612,27850,43076,56529,64639
29,375,375.000,1004,7917,21428,26369,40060,55239,69577,77864,100676,374,1,77864,21428,26369,40060,55239,69577
30,429,429.000,813,6497,20273,23405,37808,47389,53237,70880,94279,429,0,70880,20273,23405,37808,47389,53237
31,359,359.000,1249,9912,30577,28140,41999,48066,56755,76487,92387,358,1,76487,30577,28140,41999,48066,56755
32,405,405.000,1181,11554,27196,24634,36348,44388,49271,58747,84018,404,1,58747,27196,24634,36348,44388,49271
33,339,339.000,1208,10259,27348,29290,38129,49618,76140,128974,159016,339,0,128974,27348,29290,38129,49618,76140
34,442,442.000,1025,6260,20479,23152,36327,46244,56264,66379,74655,441,1,66379,20479,23152,36327,46244,56264
35,406,406.000,1228,8865,24128,23916,36686,46006,52980,64580,71264,405,1,64580,24128,23916,36686,46006,52980
36,438,438.000,1341,7937,20980,23088,35878,44764,52249,63357,80883,437,1,63357,20980,23088,35878,44764,52249
37,400,400.000,594,7988,26784,24954,37082,46384,53604,65501,73924,400,0,65501,26784,24954,37082,46384,53604
38,402,402.000,629,7632,25905,24846,36309,48274,52616,70764,92718,402,0,70764,25905,24846,36309,48274,52616
39,403,403.000,812,8872,20852,24765,36717,46103,59392,101973,112988,403,0,101973,20852,24765,36717,46103,59392
