Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,33.000,35.180,2.735,29.538,34.556,41.364,50.753,60.996,80.974,106.311,0.028
5,32.600,30.802,0.725,26.280,32.881,38.031,43.569,50.796,71.634,84.047,0.032
10,42.800,28.738,0.712,23.158,30.780,34.834,39.865,47.147,56.811,68.317,0.035
15,28.400,30.935,0.619,27.625,33.673,36.349,39.743,43.316,57.295,60.260,0.032
20,38.600,27.879,0.825,22.708,30.640,34.146,36.831,43.616,57.385,57.605,0.036
25,29.000,27.937,0.788,22.620,31.504,35.269,38.597,39.988,50.724,63.910,0.036
30,33.400,30.159,1.186,27.852,32.004,35.718,39.137,44.350,53.659,64.613,0.033
35,30.000,28.956,0.676,23.627,31.827,35.693,39.626,42.577,55.100,58.959,0.035
40,39.600,27.586,0.673,23.001,31.199,34.140,37.162,40.083,50.867,56.401,0.036
45,37.200,28.969,0.753,22.979,31.513,35.785,40.019,44.959,54.539,57.720,0.035
50,40.000,29.360,0.656,26.227,31.927,35.128,38.595,43.333,56.884,64.431,0.034
55,36.000,28.974,0.663,22.985,32.703,35.918,39.541,42.239,56.215,61.636,0.035
60,37.400,29.107,1.262,26.683,31.791,34.356,37.754,39.254,51.551,51.677,0.034
65,40.800,27.691,0.666,18.417,31.536,35.017,39.625,41.490,57.159,76.475,0.036
70,31.600,32.696,0.955,28.144,34.713,40.376,47.354,56.261,62.525,65.420,0.031
75,31.200,28.531,0.631,25.058,31.448,35.126,37.975,40.083,44.679,44.917,0.035
80,33.800,30.388,0.665,26.816,33.517,36.491,40.448,42.783,65.797,101.485,0.033
85,28.800,28.918,0.642,25.317,32.051,35.424,38.430,40.842,49.955,55.968,0.035
90,38.400,27.964,0.717,25.011,30.064,33.857,37.939,40.836,47.185,57.010,0.036
95,36.000,29.877,3.293,25.894,31.680,35.679,40.461,42.370,72.006,84.089,0.033
100,36.800,27.050,0.655,19.551,30.750,33.624,36.949,41.105,57.510,60.471,0.037
105,33.600,27.830,0.695,20.235,31.760,35.288,38.814,41.277,48.392,51.379,0.036
110,32.200,29.614,0.684,24.439,31.172,34.972,39.564,45.863,56.584,69.787,0.034
115,31.200,28.402,1.866,22.330,30.300,34.538,38.613,41.261,64.974,75.438,0.035
