Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,315,315.000,1393,14382,24411,31056,35098,52873,63987,204993,228564,315,0,204993,24411,31056,35098,52873,63987
1,1120,1120.000,600,1345,3005,9194,12198,21183,26222,135632,231365,1119,1,135632,3005,9194,12198,21183,26222
2,577,577.000,633,1190,12057,16920,22562,45157,66326,103416,136529,576,1,103416,12057,16920,22562,45157,66326
3,551,551.000,593,1138,13106,18208,27091,53453,60906,80147,84117,550,1,80147,13106,18208,27091,53453,60906
4,529,529.000,586,1221,13663,18770,30031,49884,55916,68534,79697,528,1,68534,13663,18770,30031,49884,55916
5,505,505.000,567,1195,15328,19897,35751,49153,57160,66880,77329,504,1,66880,15328,19897,35751,49153,57160
6,441,441.000,751,1254,16780,22321,38541,55759,62873,83093,110041,440,1,83093,16780,22321,38541,55759,62873
7,425,425.000,714,1247,18779,23724,44666,54993,61967,73765,83683,425,0,73765,18779,23724,44666,54993,61967
8,385,385.000,773,1292,23196,26206,44312,56028,64864,79520,80525,385,0,79520,23196,26206,44312,56028,64864
9,350,350.000,691,1447,27877,29699,45471,67559,79810,98413,133094,349,1,98413,27877,29699,45471,67559,79810
10,361,361.000,777,1479,27232,26355,43361,53303,61003,71355,106275,360,1,71355,27232,26355,43361,53303,61003
11,287,287.000,789,2801,42032,34922,54831,69327,70681,87846,91812,286,1,87846,42032,34922,54831,69327,70681
12,278,278.000,730,8973,43867,36184,54149,62300,66382,80792,90239,278,0,80792,43867,36184,54149,62300,66382
13,302,302.000,735,1716,35526,33519,52994,68102,73067,102131,136217,302,0,102131,35526,33519,52994,68102,73067
14,323,323.000,694,1522,34046,30314,47942,60034,67203,89501,98774,323,0,89501,34046,30314,47942,60034,67203
15,322,322.000,803,1917,34567,32418,49505,63749,77495,94098,112269,322,0,94098,34567,32418,49505,63749,77495
16,316,316.000,827,12271,33356,29922,43854,58900,61663,68512,83706,316,0,68512,33356,29922,43854,58900,61663
17,454,454.000,693,1560,25834,22149,35135,43806,46195,53999,71583,453,1,53999,25834,22149,35135,43806,46195
18,404,404.000,736,8678,27336,24718,36152,44594,51582,53870,62295,403,1,53870,27336,24718,36152,44594,51582
19,359,359.000,724,1719,26380,27819,35335,44332,52318,203777,262712,358,1,203777,26380,27819,35335,44332,52318
20,415,415.000,735,2345,26781,24052,35490,43956,46099,67278,83621,415,0,67278,26781,24052,35490,43956,46099
21,386,386.000,711,8586,27504,26052,36538,45578,52923,61877,69081,386,0,61877,27504,26052,36538,45578,52923
22,213,213.000,722,1299,35053,46763,59653,102681,194847,207303,218182,213,0,207303,35053,46763,59653,102681,194847
23,430,430.000,642,1153,15929,23182,40272,64579,74521,94926,105371,429,1,94926,15929,23182,40272,64579,74521
24,596,596.000,683,1121,12102,16607,25152,42503,60756,87746,103359,596,0,87746,12102,16607,25152,42503,60756
25,621,621.000,661,1224,16852,16061,26687,34509,35931,44671,61306,620,1,44671,16852,16061,26687,34509,35931
26,397,397.000,663,1723,25982,25042,33988,52660,75092,91735,93430,397,0,91735,25982,25042,33988,52660,75092
27,193,193.000,826,18876,56249,52875,79012,95298,108814,144338,173855,193,0,144338,56249,52875,79012,95298,108814
28,247,247.000,716,1940,52093,43954,64262,72625,78643,98508,919331,247,0,98508,52093,43954,64262,72625,78643
29,349,349.000,736,1216,21735,26451,46653,61691,69516,73648,87347,349,0,73648,21735,26451,46653,61691,69516
30,271,271.000,700,18732,41367,36693,54143,60161,69101,77368,77789,270,1,77368,41367,36693,54143,60161,69101
31,252,252.000,790,27509,46340,38956,54995,58088,65777,81619,82404,252,0,81619,46340,38956,54995,58088,65777
32,247,247.000,728,28729,47073,40792,56442,65439,72908,76094,83536,247,0,76094,47073,40792,56442,65439,72908
33,275,275.000,687,12592,42040,38043,54896,64417,72079,96169,127410,275,0,96169,42040,38043,54896,64417,72079
34,248,248.000,639,19129,43886,37793,48535,62017,77105,138177,138688,248,0,138177,43886,37793,48535,62017,77105
35,270,270.000,762,29560,43795,37735,51420,58200,66750,73795,84074,270,0,73795,43795,37735,51420,58200,66750
36,307,307.000,715,18274,37139,32924,45838,58917,62006,69614,70080,306,1,69614,37139,32924,45838,58917,62006
37,282,282.000,768,24461,37346,35137,52168,58968,61369,77854,80977,282,0,77854,37346,35137,52168,58968,61369
38,312,312.000,753,13103,36800,32535,45997,53959,61449,63546,99852,312,0,63546,36800,32535,45997,53959,61449
39,261,261.000,753,12520,42374,37856,54438,70993,85945,96345,102935,260,1,96345,42374,37856,54438,70993,85945
40,305,305.000,733,17697,36506,32419,45860,54377,59764,69252,89264,305,0,69252,36506,32419,45860,54377,59764
41,284,284.000,853,17729,36610,35538,53226,61899,68023,79376,90517,284,0,79376,36610,35538,53226,61899,68023
42,324,324.000,802,10076,33928,30071,44602,53772,61208,64202,79479,324,0,64202,33928,30071,44602,53772,61208
43,309,309.000,738,15886,35632,32308,47285,53679,60986,63811,71803,309,0,63811,35632,32308,47285,53679,60986
44,336,336.000,721,7524,34834,32984,51054,55721,61641,142214,152135,335,1,142214,34834,32984,51054,55721,61641
45,281,281.000,738,9398,35245,32759,51753,60735,63324,88338,93872,281,0,88338,35245,32759,51753,60735,63324
46,287,287.000,804,9571,35879,33991,51614,61037,71476,79521,94857,287,0,79521,35879,33991,51614,61037,71476
47,306,306.000,742,17134,36013,33308,45663,60652,68396,77872,93733,306,0,77872,36013,33308,45663,60652,68396
48,422,422.000,691,1730,26414,23310,34892,43263,50342,62683,70678,421,1,62683,26414,23310,34892,43263,50342
49,422,422.000,689,8974,26787,23797,35763,43575,45302,52612,54794,422,0,52612,26787,23797,35763,43575,45302
50,284,284.000,759,11841,34395,35129,51652,78825,90610,102840,117256,283,1,102840,34395,35129,51652,78825,90610
51,371,371.000,786,11314,28953,26949,36292,44573,52510,61854,78832,371,0,61854,28953,26949,36292,44573,52510
