Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,618.400,16.108,0.586,1.288,6.624,21.791,43.047,57.282,103.416,231.365,0.062
5,421.200,23.960,0.567,1.251,19.119,41.417,55.700,64.864,80.737,133.094,0.042
10,310.200,31.922,0.694,1.674,35.190,52.023,62.270,69.884,87.846,136.217,0.031
15,371.000,26.913,0.693,2.418,27.340,36.636,50.940,58.892,90.532,262.712,0.037
20,408.000,24.444,0.642,1.245,20.432,35.675,52.923,68.260,154.320,218.182,0.041
25,361.400,27.786,0.661,1.354,24.628,41.507,66.088,75.908,100.799,919.331,0.036
30,258.600,38.416,0.639,21.002,44.808,54.812,63.563,71.084,96.169,138.688,0.026
35,286.400,35.082,0.715,18.477,37.837,50.610,60.626,64.940,85.945,102.935,0.029
40,311.600,32.600,0.721,11.943,35.559,49.421,56.969,61.807,79.392,152.135,0.031
45,343.600,28.541,0.689,9.309,29.186,43.420,53.026,61.258,78.185,94.857,0.035
50,295.200,33.811,0.759,11.670,33.816,48.733,68.285,78.832,111.528,170.372,0.030
55,360.800,27.719,0.692,9.324,26.496,35.608,59.211,69.381,95.345,120.759,0.036
60,261.200,38.289,0.665,19.259,44.738,55.720,63.713,69.570,92.962,126.105,0.026
65,297.000,33.774,0.757,17.074,37.419,49.083,56.489,63.156,79.956,127.689,0.030
70,299.200,33.287,0.673,15.144,36.627,47.308,57.635,62.299,80.798,121.480,0.030
75,304.200,32.870,0.718,16.070,35.405,46.152,53.742,61.298,119.112,152.723,0.030
80,316.200,31.577,0.639,1.687,32.785,48.073,60.774,69.953,152.766,203.083,0.032
85,354.600,28.097,0.708,5.039,26.433,36.151,59.480,70.658,109.785,196.254,0.036
90,280.600,35.849,0.706,11.230,35.043,54.312,67.718,73.051,87.950,1025.263,0.028
95,273.600,36.457,0.673,17.530,41.384,53.958,62.336,65.261,83.474,140.746,0.027
100,291.800,34.260,0.730,18.942,37.796,47.493,55.036,61.479,77.410,111.938,0.029
105,302.200,33.096,0.673,17.277,36.070,49.407,58.971,62.179,75.532,103.877,0.030
110,294.400,34.055,0.665,16.458,35.589,50.918,60.472,67.107,105.956,136.299,0.029
115,305.600,32.239,0.719,10.311,32.395,42.838,53.865,73.927,159.939,269.023,0.031
