Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,22.600,5.982,2.090,3.398,4.424,6.766,9.387,13.453,27.529,47.335,0.167
5,34.000,2.934,1.676,2.413,2.831,3.232,3.771,4.130,5.415,7.254,0.341
10,33.000,2.791,1.573,2.253,2.522,2.833,3.489,4.048,4.757,28.120,0.358
15,24.800,2.564,1.532,2.065,2.427,2.760,3.577,4.074,4.583,4.879,0.390
20,30.200,2.551,1.529,2.173,2.425,2.753,3.320,4.004,4.585,5.784,0.392
25,20.000,2.654,1.606,2.229,2.465,2.899,3.651,4.411,5.194,5.194,0.377
30,29.200,2.418,1.314,2.012,2.362,2.631,2.983,3.295,4.591,4.698,0.414
35,30.000,2.581,1.501,2.103,2.438,2.711,3.580,4.057,5.462,6.064,0.388
40,26.000,2.439,1.504,2.097,2.316,2.607,3.146,3.542,5.239,5.320,0.410
45,27.000,2.321,1.493,1.907,2.244,2.501,2.949,3.631,4.338,4.491,0.431
50,26.000,2.396,1.536,1.936,2.269,2.643,3.187,3.793,4.427,4.539,0.417
55,30.000,2.309,1.470,1.927,2.230,2.548,2.906,3.583,4.168,5.141,0.433
60,25.400,2.272,1.391,1.941,2.204,2.462,2.919,3.167,3.703,4.442,0.440
65,36.000,2.349,1.460,1.964,2.239,2.566,3.138,3.919,4.547,4.952,0.426
70,46.000,2.201,1.199,1.873,2.107,2.402,2.859,3.301,3.785,4.511,0.454
75,44.000,2.173,1.301,1.882,2.104,2.359,2.711,3.074,4.151,4.187,0.460
80,44.000,2.262,1.332,1.928,2.185,2.508,2.868,3.066,4.185,5.242,0.442
85,43.000,2.183,1.437,1.850,2.081,2.371,2.654,3.040,4.571,5.824,0.458
90,44.800,2.247,1.386,1.883,2.150,2.473,2.758,3.098,4.517,6.560,0.445
95,234.600,2.484,1.121,1.687,2.057,2.724,4.106,5.269,8.052,10.593,0.403
100,412.200,2.449,1.008,1.706,1.959,2.498,3.939,5.299,9.042,42.447,0.408
105,392.000,2.246,1.093,1.673,1.934,2.437,3.293,4.200,6.795,10.412,0.445
110,397.600,2.130,1.086,1.681,1.903,2.268,2.833,3.705,5.939,10.748,0.470
115,399.400,2.156,1.013,1.653,1.879,2.257,2.895,3.716,6.309,39.510,0.464
