time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,251,251.000,251.000,190761,190761,251,0
1,666,666.000,666.000,71299,71299,665,1
2,567,567.000,567.000,107096,107096,566,1
3,929,929.000,929.000,55644,55644,928,1
4,858,858.000,858.000,97655,97655,857,1
5,896,896.000,896.000,67567,67567,896,0
6,834,834.000,834.000,84101,84101,833,1
7,955,955.000,955.000,76857,76857,954,1
8,721,721.000,721.000,96840,96840,720,1
9,743,743.000,743.000,107162,107162,742,1
10,981,981.000,981.000,86667,86667,980,1
11,636,636.000,636.000,98573,98573,635,1
12,797,797.000,797.000,87781,87781,796,1
13,743,743.000,743.000,104591,104591,742,1
14,905,905.000,905.000,76564,76564,904,1
15,1000,1000.000,1000.000,70880,70880,1000,0
16,792,792.000,792.000,79490,79490,791,1
17,149,149.000,149.000,1017442,1017442,148,1
18,641,641.000,641.000,116226,116226,640,1
19,530,530.000,530.000,98978,98978,529,1
20,846,846.000,846.000,92013,92013,845,1
21,816,816.000,816.000,89685,89685,815,1
22,769,769.000,769.000,109474,109474,768,1
23,893,893.000,893.000,79002,79002,893,0
24,1034,1034.000,1034.000,68171,68171,1033,1
25,619,619.000,619.000,92262,92262,618,1
26,231,231.000,231.000,834321,834321,230,1
27,579,579.000,579.000,87113,87113,579,0
28,769,769.000,769.000,89004,89004,768,1
29,751,751.000,751.000,135252,135252,750,1
30,607,607.000,607.000,104324,104324,606,1
31,795,795.000,795.000,122744,122744,794,1
32,904,904.000,904.000,63878,63878,903,1
33,1047,1047.000,1047.000,77866,77866,1046,1
34,736,736.000,736.000,92690,92690,735,1
35,55,55.000,55.000,1025918,1025918,54,1
36,1058,1058.000,1058.000,70302,70302,1058,0
37,938,938.000,938.000,82335,82335,937,1
38,805,805.000,805.000,78073,78073,805,0
39,710,710.000,710.000,107425,107425,710,0
40,747,747.000,747.000,97937,97937,746,1
41,1014,1014.000,1014.000,78323,78323,1013,1
42,350,350.000,350.000,290744,290744,349,1
43,801,801.000,801.000,102753,102753,800,1
44,561,561.000,561.000,121006,121006,561,0
45,285,285.000,285.000,1113451,1113451,284,1
46,590,590.000,590.000,60812,60812,589,1
47,794,794.000,794.000,100891,100891,794,0
48,654,654.000,654.000,95137,95137,653,1
49,923,923.000,923.000,80014,80014,922,1
50,657,657.000,657.000,159973,159973,656,1
51,816,816.000,816.000,70726,70726,815,1
52,795,795.000,795.000,86156,86156,795,0
53,741,741.000,741.000,108264,108264,740,1
54,561,561.000,561.000,143332,143332,560,1
55,750,750.000,750.000,99449,99449,749,1
56,792,792.000,792.000,94292,94292,791,1
57,824,824.000,824.000,88522,88522,823,1
58,840,840.000,840.000,81842,81842,839,1
59,779,779.000,779.000,134843,134843,779,0
60,1019,1019.000,1019.000,66422,66422,1019,0
61,1107,1107.000,1107.000,70555,70555,1107,0
62,637,637.000,637.000,88467,88467,636,1
63,870,870.000,870.000,97509,97509,870,0
