Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,251,251.000,1520,12793,24689,40051,50927,89048,117106,190761,220820,251,0,190761,24689,40051,50927,89048,117106
1,666,666.000,867,3236,9682,15360,21229,37516,53217,71299,82009,665,1,71299,9682,15360,21229,37516,53217
2,567,567.000,789,2240,7735,17077,20595,49886,70260,107096,116994,566,1,107096,7735,17077,20595,49886,70260
3,929,929.000,679,1873,6764,10928,13888,30798,38003,55644,66882,928,1,55644,6764,10928,13888,30798,38003
4,858,858.000,580,1579,5639,11363,9361,24902,52207,97655,108673,857,1,97655,5639,11363,9361,24902,52207
5,896,896.000,784,1582,6986,11126,14596,26586,40613,67567,106943,896,0,67567,6986,11126,14596,26586,40613
6,834,834.000,723,1629,6252,12065,17766,29824,40813,84101,99200,833,1,84101,6252,12065,17766,29824,40813
7,955,955.000,693,1630,5341,10497,9904,24423,49977,76857,99975,954,1,76857,5341,10497,9904,24423,49977
8,721,721.000,640,1600,5557,14030,14905,42106,59482,96840,110526,720,1,96840,5557,14030,14905,42106,59482
9,743,743.000,666,1589,5037,13028,11257,40430,63786,107162,123887,742,1,107162,5037,13028,11257,40430,63786
10,981,981.000,597,1443,5110,10254,10565,27681,40152,86667,105109,980,1,86667,5110,10254,10565,27681,40152
11,636,636.000,727,1709,6106,15626,16178,51117,72421,98573,140515,635,1,98573,6106,15626,16178,51117,72421
12,797,797.000,628,1536,5104,13189,12373,43471,63823,87781,106517,796,1,87781,5104,13189,12373,43471,63823
13,743,743.000,755,1503,5106,12889,12209,35840,62603,104591,114515,742,1,104591,5106,12889,12209,35840,62603
14,905,905.000,664,1505,4932,11096,10997,32934,46071,76564,116442,904,1,76564,4932,11096,10997,32934,46071
15,1000,1000.000,555,1497,5636,9814,10714,27162,40244,70880,77055,1000,0,70880,5636,9814,10714,27162,40244
16,792,792.000,738,1702,6094,12683,11025,43186,58965,79490,92441,791,1,79490,6094,12683,11025,43186,58965
17,149,149.000,734,1335,4413,74836,10508,30079,1010729,1017442,1029244,148,1,1017442,4413,74836,10508,30079,1010729
18,641,641.000,697,1492,4724,13834,13968,44272,58477,116226,148541,640,1,116226,4724,13834,13968,44272,58477
19,530,530.000,760,1566,7920,19111,25143,63662,74047,98978,109202,529,1,98978,7920,19111,25143,63662,74047
20,846,846.000,629,1444,5239,11712,12776,32284,44619,92013,97633,845,1,92013,5239,11712,12776,32284,44619
