Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1661697152.916257,96270,4,1,0,0,0,1,28664
1,NewOrder,1661697152.916261,107403,1,1,0,0,1,0,0
1,NewOrder,1661697152.916278,106989,3,1,0,0,1,0,0
1,NewOrder,1661697152.916300,106963,6,1,0,0,1,0,0
1,NewOrder,1661697152.916324,106771,0,1,0,0,1,0,0
1,NewOrder,1661697152.916338,107306,9,1,0,0,1,0,0
1,NewOrder,1661697152.916356,96173,2,1,0,0,0,1,29887
1,NewOrder,1661697152.916368,107001,8,1,0,0,1,0,0
1,NewOrder,1661697152.916489,106984,5,1,0,0,1,0,0
1,NewOrder,1661697152.916719,106377,7,1,0,0,1,0,0
1,NewOrder,1661697153.012762,28343,4,1,0,0,0,1,26747
1,NewOrder,1661697153.012773,31264,2,1,0,0,1,0,0
1,NewOrder,1661697153.023144,8794,7,1,0,0,0,1,860
1,NewOrder,1661697153.023144,4925,0,1,0,0,0,1,635
1,NewOrder,1661697153.023285,5400,6,1,0,0,0,1,1392
1,NewOrder,1661697153.023288,4438,3,1,0,0,0,1,1115
1,NewOrder,1661697153.023395,4281,8,1,0,0,0,1,1510
1,NewOrder,1661697153.023507,5051,5,1,0,0,0,1,1417
1,NewOrder,1661697153.023667,4881,9,1,0,0,0,1,708
1,NewOrder,1661697153.023687,4378,1,1,0,0,0,1,734
1,NewOrder,1661697153.027713,20120,8,1,0,0,1,0,0
1,NewOrder,1661697153.027746,31309,3,1,0,0,0,1,28300
1,NewOrder,1661697153.028083,16859,0,1,0,0,1,0,0
1,NewOrder,1661697153.028083,20061,1,1,0,0,0,1,18892
1,NewOrder,1661697153.028581,20632,9,1,0,0,1,0,0
1,NewOrder,1661697153.028584,33164,5,1,0,0,1,0,0
1,NewOrder,1661697153.028718,20222,6,1,0,0,1,0,0
1,NewOrder,1661697153.031998,26613,7,1,0,0,1,0,0
1,NewOrder,1661697153.041151,20697,4,1,0,0,1,0,0
1,NewOrder,1661697153.044102,1790,2,1,0,0,0,1,805
1,NewOrder,1661697153.044973,1607,0,1,0,0,0,1,688
1,NewOrder,1661697153.045923,21358,2,1,0,0,1,0,0
1,NewOrder,1661697153.046610,21762,0,1,0,0,0,1,20882
1,NewOrder,1661697153.047904,2048,8,1,0,0,0,1,820
1,NewOrder,1661697153.048167,20812,1,1,0,0,1,0,0
1,NewOrder,1661697153.048963,2297,6,1,0,0,0,1,749
1,NewOrder,1661697153.049233,2025,9,1,0,0,0,1,704
1,NewOrder,1661697153.049980,28587,8,1,0,0,1,0,0
1,NewOrder,1661697153.051284,19201,9,1,0,0,1,0,0
1,NewOrder,1661697153.051286,19517,6,1,0,0,0,1,18170
1,NewOrder,1661697153.058717,1997,7,1,0,0,0,1,916
1,NewOrder,1661697153.059081,28166,3,1,0,0,1,0,0
1,NewOrder,1661697153.060950,18503,7,1,0,1,0,0,0
1,NewOrder,1661697153.061778,2452,5,1,0,0,0,1,604
1,NewOrder,1661697153.061867,1715,4,1,0,0,0,1,654
1,NewOrder,1661697153.063644,29139,4,1,0,0,1,0,0
1,NewOrder,1661697153.064271,19600,5,1,0,0,0,1,18633
1,NewOrder,1661697153.067343,4073,2,1,0,0,0,1,722
1,NewOrder,1661697153.068415,25969,0,1,0,0,1,0,0
1,NewOrder,1661697153.069007,1728,1,1,0,0,0,1,566
1,NewOrder,1661697153.070514,1653,9,1,0,0,0,1,639
1,NewOrder,1661697153.070819,16935,1,1,0,0,1,0,0
1,NewOrder,1661697153.070823,15410,6,1,0,0,0,1,13984
1,NewOrder,1661697153.071450,20082,2,1,0,0,0,1,19248
1,NewOrder,1661697153.072189,22583,9,1,0,0,1,0,0
1,NewOrder,1661697153.078602,2768,8,1,0,0,0,1,789
1,NewOrder,1661697153.079485,1866,7,1,0,0,0,1,704
1,NewOrder,1661697153.081388,27048,7,1,0,0,1,0,0
