Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,420.800,23.810,1.159,6.402,14.759,25.200,64.688,86.418,146.485,235.281,0.042
5,371.200,26.949,0.751,5.895,16.763,33.666,71.640,86.364,111.043,173.703,0.037
10,557.600,17.906,0.626,3.721,11.612,23.315,46.974,70.065,96.361,136.711,0.056
15,452.600,22.021,0.598,4.532,14.671,25.369,59.670,74.997,108.653,209.418,0.045
20,521.600,19.100,0.544,3.670,11.385,22.789,50.036,66.762,101.054,370.971,0.052
25,488.600,20.455,0.536,4.165,13.880,25.116,60.242,72.096,91.792,123.648,0.049
30,387.800,25.761,0.743,5.151,15.813,28.811,66.222,87.272,164.450,207.973,0.039
35,575.200,17.405,0.578,3.623,10.601,23.168,44.920,63.464,98.533,150.978,0.057
40,600.000,16.694,0.531,3.354,8.875,17.535,41.595,66.038,104.745,191.215,0.060
45,492.400,20.314,0.529,4.046,12.771,24.803,55.307,71.159,104.308,251.562,0.049
50,560.000,17.778,0.605,3.438,9.538,21.156,45.310,72.002,114.620,153.701,0.056
55,430.000,23.278,0.615,4.697,15.398,27.141,61.015,75.921,124.988,214.452,0.043
60,528.400,18.850,0.596,3.374,11.587,24.403,54.082,72.591,93.240,123.616,0.053
65,472.200,21.299,0.593,3.357,10.602,20.850,44.041,68.235,125.682,1035.189,0.047
70,573.200,17.284,0.595,3.468,11.173,23.113,44.210,61.705,91.010,126.263,0.058
75,470.000,21.369,0.662,4.144,14.495,25.279,59.490,75.069,101.721,167.364,0.047
80,448.600,22.167,0.569,4.300,14.556,25.302,59.963,77.047,107.040,257.373,0.045
85,470.000,21.363,0.610,4.159,13.921,25.212,59.038,77.183,100.952,151.166,0.047
90,459.600,21.722,0.597,4.532,14.216,25.401,60.506,76.103,97.635,224.659,0.046
95,569.600,17.491,0.617,3.735,9.591,19.992,49.712,65.530,91.678,225.108,0.057
100,321.000,31.082,0.838,4.609,15.479,26.624,69.036,86.669,195.371,1098.578,0.032
105,530.800,19.015,0.604,3.757,11.782,24.551,50.031,69.702,108.055,224.907,0.053
110,407.400,24.465,0.553,5.075,16.091,28.865,67.444,81.845,107.519,146.733,0.041
115,376.200,26.185,0.615,5.318,16.488,33.301,66.923,80.569,149.797,210.475,0.038
