Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,6.227,1.742,5.036,5.742,7.277,8.419,10.474,12.289,12.289,0.161
5,14.200,5.051,0.751,4.453,5.387,6.019,6.654,7.346,9.140,9.140,0.198
10,17.800,4.807,0.626,4.376,5.129,5.713,6.252,6.689,8.488,8.488,0.208
15,18.600,5.091,0.598,4.585,5.018,5.770,6.452,6.793,8.042,8.042,0.196
20,20.800,5.002,0.544,4.677,5.234,5.795,6.199,6.524,7.176,7.494,0.200
25,21.400,5.023,0.536,4.518,5.210,5.764,6.843,6.966,7.785,8.788,0.199
30,14.800,5.230,0.743,4.671,5.265,6.016,6.474,7.046,7.641,7.641,0.191
35,24.600,5.341,0.703,4.876,5.498,6.010,6.689,6.941,7.791,7.904,0.187
40,24.400,5.026,0.531,4.686,5.379,5.972,6.425,6.591,7.140,7.190,0.199
45,21.600,5.329,0.529,4.674,5.321,5.996,6.467,6.814,7.348,7.654,0.188
50,24.000,5.048,0.605,4.649,5.161,5.780,6.543,6.739,7.116,7.325,0.198
55,19.000,4.952,0.743,4.512,5.057,5.747,6.127,6.298,6.941,6.941,0.202
60,26.600,4.926,0.596,4.435,5.314,5.964,6.553,6.812,7.086,7.442,0.203
65,23.000,4.986,0.593,4.591,5.135,5.813,6.349,6.727,7.195,8.201,0.201
70,23.800,4.919,0.629,4.610,5.115,5.820,6.091,6.503,7.346,7.714,0.203
75,18.400,5.123,0.883,4.736,5.346,5.759,6.267,6.390,6.709,6.709,0.195
80,16.200,4.940,0.569,4.570,5.186,5.634,6.363,7.085,7.331,7.331,0.202
85,17.600,5.091,0.658,4.634,5.315,5.955,6.502,6.588,7.419,7.419,0.196
90,16.000,5.252,0.597,4.658,5.424,5.984,6.499,7.025,7.333,7.333,0.190
95,19.600,5.253,0.634,4.757,5.326,6.151,6.695,6.954,7.753,7.753,0.190
100,11.400,5.087,0.838,4.508,5.066,5.744,6.633,8.261,9.159,9.159,0.197
105,20.800,5.102,0.604,4.560,5.210,6.021,6.742,6.916,7.821,8.269,0.196
110,15.800,4.994,0.553,4.640,5.341,5.856,6.315,6.725,6.820,6.820,0.200
115,15.400,5.135,0.743,4.713,5.317,5.817,6.448,6.706,7.171,7.171,0.195
