Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,444,444.000,1530,8612,15521,23855,23868,43330,83302,214436,235281,444,0,214436,15521,23855,23868,43330,83302
1,318,318.000,1607,6921,15580,29477,30091,87863,122885,152423,183501,317,1,152423,15580,29477,30091,87863,122885
2,525,525.000,1169,5436,11120,19334,19882,42426,78153,120018,168538,525,0,120018,11120,19334,19882,42426,78153
3,404,404.000,1220,5280,14859,24920,25600,73799,96566,135926,149511,403,1,135926,14859,24920,25600,73799,96566
4,413,413.000,1159,5796,15909,24002,32148,67436,76458,86106,93591,412,1,86106,15909,24002,32148,67436,76458
5,277,277.000,751,11124,25094,36490,61115,87386,97053,109743,118408,277,0,109743,25094,36490,61115,87386,97053
6,328,328.000,815,10162,22848,30230,35687,76196,90858,121975,127642,327,1,121975,22848,30230,35687,76196,90858
7,378,378.000,1184,5339,16613,29255,37968,78049,86674,170430,173703,377,1,170430,16613,29255,37968,78049,86674
8,522,522.000,799,4369,11146,17457,23754,45485,59484,85460,106926,521,1,85460,11146,17457,23754,45485,59484
9,351,351.000,950,6434,20880,27984,39137,70685,83175,98271,102206,350,1,98271,20880,27984,39137,70685,83175
10,567,567.000,663,3174,11016,17903,17475,58512,75548,110710,136711,566,1,110710,11016,17903,17475,58512,75548
11,428,428.000,626,4554,15604,22540,25442,57419,85117,109784,125617,427,1,109784,15604,22540,25442,57419,85117
12,622,622.000,970,3383,11709,15928,22907,38258,52620,76760,92174,621,1,76760,11709,15928,22907,38258,52620
13,625,625.000,1059,3943,9308,16033,17159,38792,69166,85766,100657,624,1,85766,9308,16033,17159,38792,69166
14,546,546.000,1242,3747,10259,18673,20010,59631,77049,98786,110537,545,1,98786,10259,18673,20010,59631,77049
15,481,481.000,598,3548,8929,20445,24727,59310,78268,165203,172060,480,1,165203,8929,20445,24727,59310,78268
16,406,406.000,1110,5609,16532,24781,28843,66352,85503,107869,110062,405,1,107869,16532,24781,28843,66352,85503
17,483,483.000,1125,4084,13255,20619,24791,44523,73103,178318,209418,482,1,178318,13255,20619,24791,44523,73103
18,389,389.000,719,4908,16808,25707,33515,71617,77363,88432,92875,388,1,88432,16808,25707,33515,71617,77363
19,504,504.000,1102,5775,15272,19797,25191,46605,61315,75767,92646,503,1,75767,15272,19797,25191,46605,61315
20,671,671.000,544,2573,8525,14686,16138,35465,60264,99770,115546,670,1,99770,8525,14686,16138,35465,60264
21,655,655.000,635,3425,10212,15572,19118,37813,57128,77100,98986,654,1,77100,10212,15572,19118,37813,57128
22,514,514.000,693,4245,12401,19189,24066,54028,63248,101492,122784,513,1,101492,12401,19189,24066,54028,63248
23,464,464.000,1244,4746,12810,21362,25351,55990,81978,96661,103037,463,1,96661,12810,21362,25351,55990,81978
24,304,304.000,683,5135,15687,32841,31630,62155,97877,361557,370971,303,1,361557,15687,32841,31630,62155,97877
25,619,619.000,788,3465,8118,16930,16870,55922,75856,90277,107403,618,1,90277,8118,16930,16870,55922,75856
26,366,366.000,572,5318,15810,26114,31659,68246,89659,115146,123648,365,1,115146,15810,26114,31659,68246,89659
27,552,552.000,536,3690,12619,18492,24793,51647,68335,84410,90356,551,1,84410,12619,18492,24793,51647,68335
28,292,292.000,713,17588,25482,34151,52268,69362,76570,83681,92856,291,1,83681,25482,34151,52268,69362,76570
29,614,614.000,742,3680,10723,15883,17546,44500,60555,74718,89379,613,1,74718,10723,15883,17546,44500,60555
30,355,355.000,743,5389,16059,29307,32327,83205,112342,156520,174014,354,1,156520,16059,29307,32327,83205,112342
31,469,469.000,871,4960,15739,21110,25684,56537,63606,84472,93979,468,1,84472,15739,21110,25684,56537,63606
32,332,332.000,1311,6877,16767,29569,42317,75800,93065,172907,174199,332,0,172907,16767,29569,42317,75800,93065
33,302,302.000,1163,14718,25145,33288,55837,66755,85723,101927,115747,301,1,101927,25145,33288,55837,66755,85723
34,481,481.000,1092,3260,8929,20322,16893,60406,88498,196724,207973,480,1,196724,8929,20322,16893,60406,88498
35,580,580.000,703,3362,12369,17544,23309,37785,68213,102087,120346,579,1,102087,12369,17544,23309,37785,68213
36,519,519.000,1007,4869,14377,19284,25156,50334,59671,92203,105138,518,1,92203,14377,19284,25156,50334,59671
37,578,578.000,578,3239,10483,17393,22287,50294,67929,84144,89023,577,1,84144,10483,17393,22287,50294,67929
38,451,451.000,677,4721,14241,22016,25421,60163,77289,108038,121611,450,1,108038,14241,22016,25421,60163,77289
39,748,748.000,630,2788,6673,13221,16189,29747,50468,102428,150978,747,1,102428,6673,13221,16189,29747,50468
40,396,396.000,632,5062,14586,25346,25272,60068,124081,173780,191215,395,1,173780,14586,25346,25272,60068,124081
41,671,671.000,547,3274,8571,14848,20919,33966,50908,71375,94416,670,1,71375,8571,14848,20919,33966,50908
42,771,771.000,531,3356,8064,13020,16045,25013,56232,74957,84498,770,1,74957,8064,13020,16045,25013,56232
43,496,496.000,544,3453,11000,19922,23478,65415,82885,100888,108045,496,0,100888,11000,19922,23478,65415,82885
44,666,666.000,592,2869,8164,15258,16810,33452,72133,97688,112296,665,1,97688,8164,15258,16810,33452,72133
45,541,541.000,622,3313,9738,18558,22488,48905,64028,114004,134674,540,1,114004,9738,18558,22488,48905,64028
46,549,549.000,1293,3684,12947,18338,19862,51668,71032,97825,107064,548,1,97825,12947,18338,19862,51668,71032
47,318,318.000,981,13561,24482,30428,42551,71549,82331,97945,110207,317,1,97945,24482,30428,42551,71549,82331
48,626,626.000,529,3100,7802,16481,15927,31584,64330,220705,251562,625,1,220705,7802,16481,15927,31584,64330
49,428,428.000,1205,5213,16977,23159,31600,56214,66735,88613,108168,427,1,88613,16977,23159,31600,56214,66735
50,296,296.000,605,11691,24751,34100,50918,81335,105423,135198,153701,295,1,135198,24751,34100,50918,81335,105423
51,680,680.000,693,2779,7694,14351,17279,33080,49614,80467,119457,679,1,80467,7694,14351,17279,33080,49614
52,668,668.000,670,3171,8650,15148,16649,36923,64262,86636,92868,667,1,86636,8650,15148,16649,36923,64262
53,721,721.000,1099,3094,7689,13520,16083,25330,41158,101338,124465,720,1,101338,7689,13520,16083,25330,41158
54,435,435.000,680,4225,11571,23120,25218,70332,93426,132583,148742,434,1,132583,11571,23120,25218,70332,93426
55,414,414.000,868,5790,16941,24242,34757,60440,71735,85228,88567,413,1,85228,16941,24242,34757,60440,71735
56,599,599.000,615,3216,8149,17202,19083,53536,74456,99451,125772,598,1,99451,8149,17202,19083,53536,74456
57,256,256.000,1190,8845,20789,38358,48380,88077,174162,199433,214452,256,0,199433,20789,38358,48380,88077,174162
58,407,407.000,773,5782,16597,24373,33310,66398,74655,102461,119617,407,0,102461,16597,24373,33310,66398,74655
59,474,474.000,743,4748,15035,21027,27487,53050,65948,88763,93026,473,1,88763,15035,21027,27487,53050,65948
60,460,460.000,596,3269,14384,22126,26686,68304,78191,90645,103665,459,1,90645,14384,22126,26686,68304,78191
61,641,641.000,638,3096,6590,15146,17094,40217,66268,98964,123616,641,0,98964,6590,15146,17094,40217,66268
62,672,672.000,932,3147,9063,14701,17038,33605,57250,80155,92968,671,1,80155,9063,14701,17038,33605,57250
63,379,379.000,848,6518,17011,26903,38981,70416,82715,108828,112955,378,1,108828,17011,26903,38981,70416,82715
64,490,490.000,622,3504,14859,20078,24122,58287,71834,96047,101446,489,1,96047,14859,20078,24122,58287,71834
