Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,6.470,2.145,3.252,4.111,6.289,9.972,12.808,127.579,127.579,0.155
5,13.600,2.393,1.499,2.050,2.303,2.772,3.053,3.224,3.680,3.680,0.418
10,26.600,1.995,1.290,1.687,1.869,2.154,2.638,2.847,4.509,4.987,0.501
15,15.600,1.864,1.350,1.588,1.782,2.044,2.429,2.633,3.879,3.879,0.537
20,22.600,1.708,1.129,1.492,1.647,1.862,2.029,2.182,2.870,3.032,0.586
25,21.000,1.691,1.223,1.481,1.602,1.816,2.179,2.350,2.726,2.785,0.591
30,15.400,1.560,1.092,1.371,1.496,1.640,1.869,2.047,3.148,3.148,0.641
35,23.200,1.711,1.158,1.434,1.610,1.876,2.352,2.550,2.945,3.200,0.585
40,23.200,2.101,1.174,1.410,1.597,1.824,2.262,2.629,25.338,25.991,0.476
45,18.600,1.634,1.205,1.399,1.599,1.782,2.012,2.304,3.018,3.018,0.612
50,21.600,1.644,1.170,1.397,1.533,1.771,2.070,2.463,2.881,3.749,0.608
55,15.800,1.551,1.162,1.343,1.475,1.710,2.030,2.197,2.551,2.551,0.645
60,24.000,1.666,1.151,1.373,1.577,1.812,2.213,2.698,3.419,3.482,0.600
65,20.200,1.669,1.127,1.385,1.564,1.769,2.204,2.537,3.363,3.635,0.599
70,23.400,1.613,1.111,1.353,1.528,1.729,2.021,2.237,3.485,3.572,0.620
75,19.400,1.626,1.186,1.403,1.559,1.804,1.982,2.123,3.314,3.314,0.615
80,18.000,1.701,1.110,1.381,1.605,1.927,2.232,2.570,3.409,3.409,0.588
85,17.000,1.610,1.162,1.383,1.556,1.721,1.986,2.022,3.656,3.656,0.621
90,18.400,1.576,1.128,1.383,1.512,1.684,1.910,2.104,3.357,3.357,0.635
95,21.800,1.914,1.199,1.475,1.724,2.103,2.839,3.029,3.700,4.937,0.522
100,11.400,1.620,1.156,1.393,1.541,1.674,2.119,2.561,3.306,3.306,0.617
105,18.200,1.608,1.088,1.381,1.527,1.698,1.933,2.551,3.050,3.050,0.622
110,17.400,1.566,1.088,1.366,1.489,1.654,1.938,2.098,3.673,3.673,0.638
115,15.400,1.613,1.127,1.388,1.539,1.741,2.048,2.492,2.945,2.945,0.620
