time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,384,384.000,384.000,102562,102562,383,1
1,485,485.000,485.000,108212,108212,484,1
2,910,910.000,910.000,17479,17479,909,1
3,920,920.000,920.000,24781,24781,919,1
4,1060,1060.000,1060.000,18468,18468,1059,1
5,1094,1094.000,1094.000,17275,17275,1093,1
6,1086,1086.000,1086.000,17422,17422,1085,1
7,860,860.000,860.000,107896,107896,859,1
8,1110,1110.000,1110.000,25027,25027,1109,1
9,1130,1130.000,1130.000,16843,16843,1129,1
10,1103,1103.000,1103.000,25306,25306,1102,1
11,1126,1126.000,1126.000,16872,16872,1125,1
12,1000,1000.000,1000.000,25004,25004,999,1
13,970,970.000,970.000,108299,108299,969,1
14,1154,1154.000,1154.000,16729,16729,1153,1
15,1016,1016.000,1016.000,25334,25334,1015,1
16,940,940.000,940.000,83168,83168,939,1
17,1070,1070.000,1070.000,17395,17395,1069,1
18,1060,1060.000,1060.000,25363,25363,1059,1
19,1014,1014.000,1014.000,18922,18922,1013,1
20,1066,1066.000,1066.000,25755,25755,1065,1
21,1112,1112.000,1112.000,17227,17227,1111,1
22,1100,1100.000,1100.000,17289,17289,1099,1
23,1101,1101.000,1101.000,17175,17175,1100,1
24,1099,1099.000,1099.000,17153,17153,1098,1
25,810,810.000,810.000,107709,107709,809,1
26,1090,1090.000,1090.000,17504,17504,1089,1
27,1130,1130.000,1130.000,17055,17055,1129,1
28,1072,1072.000,1072.000,17553,17553,1071,1
29,1109,1109.000,1109.000,17552,17552,1109,0
30,1029,1029.000,1029.000,25474,25474,1028,1
31,1130,1130.000,1130.000,16944,16944,1129,1
32,1143,1143.000,1143.000,16892,16892,1142,1
33,1118,1118.000,1118.000,17107,17107,1118,0
34,869,869.000,869.000,149650,149650,868,1
35,1140,1140.000,1140.000,16982,16982,1139,1
36,1000,1000.000,1000.000,33120,33120,999,1
37,976,976.000,976.000,33783,33783,975,1
38,1085,1085.000,1085.000,25191,25191,1085,0
39,1109,1109.000,1109.000,17024,17024,1108,1
40,940,940.000,940.000,141287,141287,939,1
41,1100,1100.000,1100.000,17090,17090,1099,1
42,960,960.000,960.000,91032,91032,959,1
43,1111,1111.000,1111.000,17088,17088,1111,0
44,1149,1149.000,1149.000,16849,16849,1148,1
45,1030,1030.000,1030.000,25395,25395,1029,1
46,920,920.000,920.000,140993,140993,919,1
47,1114,1114.000,1114.000,17182,17182,1113,1
48,1136,1136.000,1136.000,16880,16880,1135,1
49,1130,1130.000,1130.000,17030,17030,1129,1
50,1130,1130.000,1130.000,17902,17902,1129,1
51,1134,1134.000,1134.000,17089,17089,1133,1
52,906,906.000,906.000,149205,149205,905,1
53,1060,1060.000,1060.000,25140,25140,1059,1
54,940,940.000,940.000,149431,149431,939,1
55,1120,1120.000,1120.000,17115,17115,1119,1
56,1130,1130.000,1130.000,16933,16933,1129,1
57,933,933.000,933.000,180341,180341,932,1
58,1157,1157.000,1157.000,16800,16800,1156,1
59,1150,1150.000,1150.000,17100,17100,1149,1
60,1100,1100.000,1100.000,16890,16890,1099,1
61,1153,1153.000,1153.000,17008,17008,1152,1
62,1107,1107.000,1107.000,17001,17001,1106,1
63,1020,1020.000,1020.000,49612,49612,1019,1
64,1150,1150.000,1150.000,16889,16889,1149,1
65,1133,1133.000,1133.000,16913,16913,1132,1
66,1147,1147.000,1147.000,17007,17007,1146,1
67,1090,1090.000,1090.000,25037,25037,1089,1
68,1090,1090.000,1090.000,17256,17256,1089,1
69,991,991.000,991.000,94654,94654,990,1
70,1130,1130.000,1130.000,17111,17111,1129,1
71,1149,1149.000,1149.000,16749,16749,1148,1
72,1060,1060.000,1060.000,25506,25506,1059,1
73,1140,1140.000,1140.000,16909,16909,1139,1
74,780,780.000,780.000,74974,74974,779,1
75,1020,1020.000,1020.000,41576,41576,1019,1
76,1040,1040.000,1040.000,25390,25390,1039,1
77,1096,1096.000,1096.000,18597,18597,1095,1
78,1114,1114.000,1114.000,17114,17114,1113,1
79,1110,1110.000,1110.000,17170,17170,1109,1
80,1100,1100.000,1100.000,17160,17160,1099,1
81,950,950.000,950.000,107701,107701,949,1
82,1132,1132.000,1132.000,17399,17399,1131,1
83,1118,1118.000,1118.000,17098,17098,1117,1
84,1080,1080.000,1080.000,25641,25641,1079,1
85,1113,1113.000,1113.000,17051,17051,1112,1
86,1097,1097.000,1097.000,23769,23769,1096,1
87,900,900.000,900.000,141359,141359,899,1
88,1050,1050.000,1050.000,24960,24960,1049,1
89,1121,1121.000,1121.000,17130,17130,1120,1
90,1108,1108.000,1108.000,17225,17225,1107,1
91,920,920.000,920.000,99531,99531,919,1
92,1124,1124.000,1124.000,17028,17028,1123,1
93,996,996.000,996.000,99490,99490,995,1
94,1080,1080.000,1080.000,25306,25306,1079,1
95,1090,1090.000,1090.000,17189,17189,1089,1
96,620,620.000,620.000,175295,175295,619,1
97,950,950.000,950.000,25187,25187,949,1
98,1030,1030.000,1030.000,19289,19289,1029,1
99,1140,1140.000,1140.000,16807,16807,1139,1
100,1050,1050.000,1050.000,17203,17203,1049,1
101,1056,1056.000,1056.000,25058,25058,1055,1
102,850,850.000,850.000,91768,91768,849,1
103,1010,1010.000,1010.000,34126,34126,1009,1
104,1140,1140.000,1140.000,17016,17016,1139,1
105,1100,1100.000,1100.000,17032,17032,1099,1
106,1100,1100.000,1100.000,17365,17365,1099,1
107,1087,1087.000,1087.000,25120,25120,1086,1
108,923,923.000,923.000,141539,141539,922,1
109,1090,1090.000,1090.000,17370,17370,1089,1
110,1040,1040.000,1040.000,25432,25432,1039,1
111,1123,1123.000,1123.000,17418,17418,1122,1
112,1137,1137.000,1137.000,17316,17316,1136,1
113,1130,1130.000,1130.000,16980,16980,1129,1
114,1025,1025.000,1025.000,24406,24406,1024,1
115,1114,1114.000,1114.000,17195,17195,1113,1
116,910,910.000,910.000,141190,141190,909,1
117,1133,1133.000,1133.000,16856,16856,1132,1
118,1109,1109.000,1109.000,17080,17080,1108,1
119,1091,1091.000,1091.000,17082,17082,1090,1
