Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,264,264.000,5173,25234,32870,37921,48150,65627,76167,104447,106343,263,1,104447,32870,37921,48150,65627,76167
1,300,300.000,5279,25157,27194,33233,41606,51113,56695,66389,72462,299,1,66389,27194,33233,41606,51113,56695
2,352,352.000,5908,24927,25357,28407,33352,41864,49163,58585,67547,351,1,58585,25357,28407,33352,41864,49163
3,366,366.000,3217,24709,25259,27149,31525,41498,49390,66570,74485,366,0,66570,25259,27149,31525,41498,49390
4,369,369.000,6973,24741,25271,27223,26996,41929,46419,66053,75062,368,1,66053,25271,27223,26996,41929,46419
5,313,313.000,5295,24753,25310,31969,30824,42068,53969,183182,190694,313,0,183182,25310,31969,30824,42068,53969
6,373,373.000,5035,24891,25312,26786,26618,41488,41985,50511,58848,372,1,50511,25312,26786,26618,41488,41985
7,395,395.000,3610,24548,25193,25156,25549,33520,41412,50853,74981,394,1,50853,25193,25156,25549,33520,41412
8,387,387.000,2838,24567,25214,25885,25804,33709,41899,58431,84274,386,1,58431,25214,25885,25804,33709,41899
9,341,341.000,3889,24771,25280,29187,26861,39278,58709,108234,129833,340,1,108234,25280,29187,26861,39278,58709
10,392,392.000,3360,24877,25256,25611,25744,33582,37297,50369,66656,391,1,50369,25256,25611,25744,33582,37297
11,384,384.000,4270,24439,25223,25731,25796,33759,42155,58594,92260,383,1,58594,25223,25731,25796,33759,42155
12,398,398.000,4270,24713,25188,25278,25456,33185,41529,57920,69420,397,1,57920,25188,25278,25456,33185,41529
13,334,334.000,3814,24835,25218,29863,25578,33955,49440,183650,192301,333,1,183650,25218,29863,25578,33955,49440
14,387,387.000,3380,24857,25180,25942,25630,33414,40143,58372,66929,387,0,58372,25180,25942,25630,33414,40143
15,396,396.000,2890,24596,25165,24951,25548,32963,34265,50343,58004,395,1,50343,25165,24951,25548,32963,34265
16,399,399.000,4474,24713,25190,25154,25436,33317,41785,49985,66529,398,1,49985,25190,25154,25436,33317,41785
17,390,390.000,4354,24706,25204,25648,25490,33141,41760,67131,83072,389,1,67131,25204,25648,25490,33141,41760
18,397,397.000,4406,24595,25194,25263,25616,33375,42056,50133,66960,396,1,50133,25194,25263,25616,33375,42056
19,392,392.000,4187,24710,25194,25302,25519,33520,41004,50313,75356,391,1,50313,25194,25302,25519,33520,41004
