Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,330.200,30.262,3.217,24.975,25.413,33.816,48.150,56.319,75.062,106.343,0.033
5,361.800,27.587,2.838,24.725,25.261,26.016,34.764,42.785,107.575,190.694,0.036
10,379.000,26.383,3.360,24.789,25.210,25.639,33.582,41.726,59.084,192.301,0.038
15,394.800,25.263,2.890,24.659,25.193,25.505,33.269,41.472,50.876,83.072,0.040
20,371.200,26.958,2.798,24.720,25.207,25.557,33.498,42.079,157.951,183.358,0.037
25,377.000,26.604,3.008,24.648,25.199,25.501,33.481,42.325,83.418,186.645,0.038
30,397.600,24.995,3.134,24.724,25.194,25.456,29.692,33.698,50.518,109.094,0.040
35,375.400,26.647,2.609,24.718,25.192,25.446,32.675,41.858,100.483,239.626,0.038
40,403.400,24.731,2.990,24.683,25.213,25.471,29.247,33.899,50.142,74.656,0.040
45,384.200,26.348,2.710,24.710,25.221,25.527,33.243,41.579,82.059,233.082,0.038
50,392.400,25.150,3.374,24.741,25.216,25.480,33.173,40.450,51.350,76.760,0.040
55,372.000,26.862,3.025,24.655,25.226,25.540,33.505,41.582,149.951,199.928,0.037
60,362.800,27.530,3.262,24.779,25.236,25.649,33.630,42.119,151.170,193.241,0.036
65,395.000,25.328,3.317,24.683,25.198,25.439,30.295,38.748,67.264,108.548,0.039
70,386.000,25.881,2.707,24.747,25.192,25.429,27.525,33.973,99.615,231.979,0.039
75,401.800,24.876,2.600,24.660,25.178,25.403,26.317,33.764,58.327,108.073,0.040
80,380.800,26.232,2.734,24.721,25.191,25.413,27.503,37.938,116.775,183.983,0.038
85,379.800,26.303,2.874,24.751,25.196,25.497,33.319,41.291,51.821,275.622,0.038
90,352.200,28.460,2.977,24.732,25.247,26.485,36.093,48.187,152.735,197.603,0.035
95,354.800,28.103,3.137,25.190,25.833,26.717,34.419,36.827,201.919,242.913,0.036
100,375.600,26.586,3.438,24.811,25.394,25.843,33.627,36.761,91.955,187.437,0.038
105,381.000,26.297,2.779,24.839,25.303,25.719,33.614,41.467,67.187,183.137,0.038
110,338.600,29.422,2.732,24.616,25.224,25.554,33.118,34.269,50.755,1045.447,0.034
115,310.800,31.943,2.776,24.734,25.243,25.620,33.637,42.308,217.551,1017.680,0.031
