Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,482,482.000,1017,6863,12997,20722,25288,38952,55181,183561,212342,482,0,183561,12997,20722,25288,38952,55181
1,698,698.000,668,4637,10134,14129,21017,30342,38290,65873,104545,697,1,65873,10134,14129,21017,30342,38290
2,950,950.000,706,2142,7849,10529,15773,24581,28294,46785,68681,949,1,46785,7849,10529,15773,24581,28294
3,935,935.000,534,1937,7876,10712,16393,23837,29453,53802,67791,935,0,53802,7876,10712,16393,23837,29453
4,972,972.000,635,1964,7621,10224,16478,23621,27638,43043,54589,972,0,43043,7621,10224,16478,23621,27638
5,1033,1033.000,607,1724,7283,9616,15075,22386,27526,41961,62116,1033,0,41961,7283,9616,15075,22386,27526
6,907,907.000,636,1700,8399,11010,16735,25492,31105,45660,71705,907,0,45660,8399,11010,16735,25492,31105
7,1046,1046.000,636,1899,7135,9562,13636,22072,26559,48448,58816,1045,1,48448,7135,9562,13636,22072,26559
8,990,990.000,562,1586,7424,10089,16616,23407,27503,45929,66032,989,1,45929,7424,10089,16616,23407,27503
9,867,867.000,633,1596,10509,11498,17701,25607,30846,48077,59591,866,1,48077,10509,11498,17701,25607,30846
10,932,932.000,597,1762,8784,10665,15834,23948,29842,46454,59846,931,1,46454,8784,10665,15834,23948,29842
11,1139,1139.000,648,1678,6262,8764,12447,19757,24631,45153,63688,1139,0,45153,6262,8764,12447,19757,24631
12,1002,1002.000,586,1531,7838,10000,15136,22508,27743,44705,57771,1002,0,44705,7838,10000,15136,22508,27743
13,982,982.000,652,1614,7639,10140,15189,23579,28445,43562,63491,982,0,43562,7639,10140,15189,23579,28445
14,966,966.000,605,1787,7888,10313,15139,22862,29850,48430,82948,965,1,48430,7888,10313,15139,22862,29850
15,1048,1048.000,607,1623,7552,9518,14139,21791,26329,40210,80865,1047,1,40210,7552,9518,14139,21791,26329
16,1051,1051.000,607,1688,7037,9504,14178,21958,26510,43164,62015,1051,0,43164,7037,9504,14178,21958,26510
17,992,992.000,472,1761,7428,10093,15592,23439,26901,45821,66106,992,0,45821,7428,10093,15592,23439,26901
18,1047,1047.000,568,1733,7262,9487,13909,21757,26508,42695,63335,1047,0,42695,7262,9487,13909,21757,26508
19,1030,1030.000,565,1677,6968,9697,14965,23043,27758,42255,53051,1029,1,42255,6968,9697,14965,23043,27758
20,1087,1087.000,523,1611,6837,9134,14202,21926,25162,43155,54740,1086,1,43155,6837,9134,14202,21926,25162
21,1057,1057.000,532,1534,7043,9461,14175,22937,26509,44821,51704,1057,0,44821,7043,9461,14175,22937,26509
22,1061,1061.000,470,1711,6751,9380,14590,22509,25817,42747,62554,1060,1,42747,6751,9380,14590,22509,25817
23,1054,1054.000,532,1658,6826,9569,14706,22593,27105,47825,62870,1054,0,47825,6826,9569,14706,22593,27105
24,887,887.000,585,1551,8518,11220,17646,25712,30796,46993,78196,887,0,46993,8518,11220,17646,25712,30796
25,794,794.000,591,1664,10057,12507,17177,25791,30425,50006,829516,793,1,50006,10057,12507,17177,25791,30425
26,919,919.000,571,1581,8755,10865,16002,24526,31419,47152,65577,918,1,47152,8755,10865,16002,24526,31419
27,950,950.000,590,1769,8384,10552,16123,23879,28538,45230,53123,949,1,45230,8384,10552,16123,23879,28538
28,1003,1003.000,555,1678,6986,9917,14460,23182,29112,45525,62149,1003,0,45525,6986,9917,14460,23182,29112
29,987,987.000,555,1732,7798,10105,14864,22830,27123,44551,62529,986,1,44551,7798,10105,14864,22830,27123
30,1001,1001.000,535,1640,7249,9966,14403,23765,29371,44218,60634,1001,0,44218,7249,9966,14403,23765,29371
31,1017,1017.000,529,1722,7459,9841,14533,22252,27436,45518,78954,1016,1,45518,7459,9841,14533,22252,27436
32,1066,1066.000,541,1587,6879,9376,14337,22517,26441,44719,76067,1065,1,44719,6879,9376,14337,22517,26441
