time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,482,482.000,482.000,183561,183561,482,0
1,698,698.000,698.000,65873,65873,697,1
2,950,950.000,950.000,46785,46785,949,1
3,935,935.000,935.000,53802,53802,935,0
4,972,972.000,972.000,43043,43043,972,0
5,1033,1033.000,1033.000,41961,41961,1033,0
6,907,907.000,907.000,45660,45660,907,0
7,1046,1046.000,1046.000,48448,48448,1045,1
8,990,990.000,990.000,45929,45929,989,1
9,867,867.000,867.000,48077,48077,866,1
10,932,932.000,932.000,46454,46454,931,1
11,1139,1139.000,1139.000,45153,45153,1139,0
12,1002,1002.000,1002.000,44705,44705,1002,0
13,982,982.000,982.000,43562,43562,982,0
14,966,966.000,966.000,48430,48430,965,1
15,1048,1048.000,1048.000,40210,40210,1047,1
16,1051,1051.000,1051.000,43164,43164,1051,0
17,992,992.000,992.000,45821,45821,992,0
18,1047,1047.000,1047.000,42695,42695,1047,0
19,1030,1030.000,1030.000,42255,42255,1029,1
20,1087,1087.000,1087.000,43155,43155,1086,1
21,1057,1057.000,1057.000,44821,44821,1057,0
22,1061,1061.000,1061.000,42747,42747,1060,1
23,1054,1054.000,1054.000,47825,47825,1054,0
24,887,887.000,887.000,46993,46993,887,0
25,794,794.000,794.000,50006,50006,793,1
26,919,919.000,919.000,47152,47152,918,1
27,950,950.000,950.000,45230,45230,949,1
28,1003,1003.000,1003.000,45525,45525,1003,0
29,987,987.000,987.000,44551,44551,986,1
30,1001,1001.000,1001.000,44218,44218,1001,0
31,1017,1017.000,1017.000,45518,45518,1016,1
32,1066,1066.000,1066.000,44719,44719,1065,1
33,1068,1068.000,1068.000,43706,43706,1068,0
34,1109,1109.000,1109.000,41666,41666,1109,0
35,1082,1082.000,1082.000,43269,43269,1081,1
36,1066,1066.000,1066.000,45090,45090,1066,0
37,981,981.000,981.000,42434,42434,981,0
38,1017,1017.000,1017.000,48568,48568,1017,0
39,1119,1119.000,1119.000,44720,44720,1119,0
40,899,899.000,899.000,48370,48370,898,1
41,911,911.000,911.000,46038,46038,910,1
42,910,910.000,910.000,44092,44092,909,1
43,1015,1015.000,1015.000,44910,44910,1014,1
44,1023,1023.000,1023.000,40654,40654,1022,1
45,1009,1009.000,1009.000,42552,42552,1009,0
46,1086,1086.000,1086.000,44936,44936,1086,0
47,970,970.000,970.000,45347,45347,969,1
48,970,970.000,970.000,46551,46551,969,1
49,916,916.000,916.000,54291,54291,915,1
50,1101,1101.000,1101.000,40440,40440,1101,0
51,1075,1075.000,1075.000,40529,40529,1075,0
52,1028,1028.000,1028.000,43722,43722,1027,1
53,1014,1014.000,1014.000,47969,47969,1013,1
54,1049,1049.000,1049.000,44811,44811,1049,0
55,1060,1060.000,1060.000,42027,42027,1060,0
56,987,987.000,987.000,44231,44231,986,1
57,895,895.000,895.000,43471,43471,895,0
58,952,952.000,952.000,45568,45568,952,0
59,916,916.000,916.000,45827,45827,915,1
60,956,956.000,956.000,45668,45668,956,0
61,1023,1023.000,1023.000,45711,45711,1023,0
62,1047,1047.000,1047.000,44701,44701,1047,0
63,1070,1070.000,1070.000,43324,43324,1070,0
64,1058,1058.000,1058.000,42125,42125,1058,0
65,1079,1079.000,1079.000,41013,41013,1078,1
66,1148,1148.000,1148.000,40546,40546,1147,1
67,1104,1104.000,1104.000,42392,42392,1103,1
68,1119,1119.000,1119.000,42820,42820,1119,0
69,1039,1039.000,1039.000,45171,45171,1039,0
70,938,938.000,938.000,45748,45748,937,1
71,1111,1111.000,1111.000,47089,47089,1111,0
72,1067,1067.000,1067.000,43803,43803,1067,0
73,789,789.000,789.000,51164,51164,788,1
74,851,851.000,851.000,45355,45355,850,1
75,973,973.000,973.000,43753,43753,973,0
76,1011,1011.000,1011.000,37118,37118,1010,1
77,1145,1145.000,1145.000,44766,44766,1144,1
78,1350,1350.000,1350.000,37714,37714,1349,1
79,1170,1170.000,1170.000,46287,46287,1169,1
80,1117,1117.000,1117.000,44906,44906,1116,1
81,1171,1171.000,1171.000,40954,40954,1171,0
82,1209,1209.000,1209.000,42703,42703,1209,0
83,1059,1059.000,1059.000,45380,45380,1059,0
84,1035,1035.000,1035.000,44023,44023,1035,0
85,972,972.000,972.000,47832,47832,971,1
86,1076,1076.000,1076.000,43691,43691,1075,1
87,818,818.000,818.000,47039,47039,817,1
88,839,839.000,839.000,47655,47655,839,0
89,864,864.000,864.000,46295,46295,863,1
90,848,848.000,848.000,48236,48236,848,0
91,814,814.000,814.000,52213,52213,814,0
92,970,970.000,970.000,50047,50047,969,1
93,1037,1037.000,1037.000,46157,46157,1037,0
94,953,953.000,953.000,43430,43430,953,0
95,972,972.000,972.000,47519,47519,971,1
96,1112,1112.000,1112.000,42775,42775,1111,1
97,954,954.000,954.000,44763,44763,954,0
98,875,875.000,875.000,52840,52840,874,1
99,918,918.000,918.000,44643,44643,918,0
100,890,890.000,890.000,44938,44938,890,0
101,982,982.000,982.000,44714,44714,982,0
102,950,950.000,950.000,43899,43899,950,0
103,1071,1071.000,1071.000,44944,44944,1070,1
104,1065,1065.000,1065.000,40668,40668,1065,0
105,1134,1134.000,1134.000,44670,44670,1134,0
106,1040,1040.000,1040.000,43926,43926,1039,1
107,1026,1026.000,1026.000,43462,43462,1026,0
108,997,997.000,997.000,41546,41546,997,0
109,1148,1148.000,1148.000,43324,43324,1147,1
110,984,984.000,984.000,44447,44447,984,0
111,1047,1047.000,1047.000,45822,45822,1047,0
112,1016,1016.000,1016.000,43799,43799,1016,0
113,921,921.000,921.000,45136,45136,920,1
114,933,933.000,933.000,43974,43974,932,1
115,989,989.000,989.000,43859,43859,989,0
116,987,987.000,987.000,44459,44459,987,0
117,991,991.000,991.000,45725,45725,990,1
118,966,966.000,966.000,45046,45046,966,0
119,952,952.000,952.000,42049,42049,952,0
