Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,559,559.000,7575,16116,16516,17820,17157,18762,25181,72661,75436,558,1,72661,16516,17820,17157,18762,25181
1,790,790.000,7176,8252,8957,12516,16628,16876,17133,33114,33508,789,1,33114,8957,12516,16628,16876,17133
2,790,790.000,7345,8228,8611,12653,16532,16909,17173,83303,83802,789,1,83303,8611,12653,16532,16909,17173
3,960,960.000,7541,8221,8354,10392,9144,16672,16821,24700,25204,959,1,24700,8354,10392,9144,16672,16821
4,1020,1020.000,7502,8215,8347,9793,8583,16583,16745,25204,25631,1019,1,25204,8347,9793,8583,16583,16745
5,1063,1063.000,7522,8197,8327,9337,8467,8768,16499,25494,57989,1062,1,25494,8327,9337,8467,8768,16499
6,1137,1137.000,4079,8165,8311,8774,8501,8746,16475,16852,18653,1136,1,16852,8311,8774,8501,8746,16475
7,1100,1100.000,6598,8138,8305,9069,8532,8841,16593,25214,33577,1099,1,25214,8305,9069,8532,8841,16593
8,1100,1100.000,5113,8181,8364,9086,8578,9161,16545,16939,17425,1099,1,16939,8364,9086,8578,9161,16545
9,1140,1140.000,7591,8157,8318,8766,8497,8774,9226,17072,25241,1139,1,17072,8318,8766,8497,8774,9226
10,1100,1100.000,7643,8216,8329,9011,8461,8645,16457,17459,41846,1099,1,17459,8329,9011,8461,8645,16457
11,1040,1040.000,7709,8217,8334,9609,8470,8688,16500,16957,99774,1039,1,16957,8334,9609,8470,8688,16500
12,1150,1150.000,7429,8186,8329,8694,8480,8679,9064,16967,17474,1149,1,16967,8329,8694,8480,8679,9064
13,1068,1068.000,7764,8224,8330,9349,8444,8589,10197,17222,83535,1067,1,17222,8330,9349,8444,8589,10197
14,1104,1104.000,7298,8236,8341,9011,8466,8643,16557,25021,25179,1103,1,25021,8341,9011,8466,8643,16557
15,1148,1148.000,7498,8228,8341,8699,8462,8642,8943,16743,17044,1147,1,16743,8341,8699,8462,8642,8943
16,1040,1040.000,7497,8218,8332,9853,8467,8704,16522,33625,108120,1039,1,33625,8332,9853,8467,8704,16522
17,1120,1120.000,7603,8208,8324,8708,8482,8695,9111,16780,17066,1119,1,16780,8324,8708,8482,8695,9111
18,1157,1157.000,7264,8198,8326,8664,8454,8663,9008,16903,17122,1156,1,16903,8326,8664,8454,8663,9008
19,1063,1063.000,7557,8228,8338,9293,8453,8670,16623,26021,58566,1062,1,26021,8338,9293,8453,8670,16623
20,1150,1150.000,7617,8209,8324,8697,8478,8675,9050,16852,17087,1149,1,16852,8324,8697,8478,8675,9050
21,1084,1084.000,5467,8212,8333,9223,8471,8720,16583,17222,70141,1083,1,17222,8333,9223,8471,8720,16583
22,890,890.000,7797,8224,8337,11235,8531,16485,16995,99564,99841,889,1,99564,8337,11235,8531,16485,16995
23,1153,1153.000,7864,8235,8336,8646,8440,8592,8784,16739,17166,1152,1,16739,8336,8646,8440,8592,8784
24,1137,1137.000,7416,8200,8336,8757,8485,8711,16104,16860,17268,1136,1,16860,8336,8757,8485,8711,16104
25,1150,1150.000,7203,8201,8330,8687,8469,8704,8990,17024,17332,1149,1,17024,8330,8687,8469,8704,8990
26,1149,1149.000,7709,8215,8333,8694,8457,8625,8781,16873,17121,1148,1,16873,8333,8694,8457,8625,8781
27,1150,1150.000,7602,8226,8326,8694,8455,8601,8895,16906,17141,1149,1,16906,8326,8694,8455,8601,8895
28,1020,1020.000,7883,8243,8342,9728,8463,8675,16454,33716,91449,1019,1,33716,8342,9728,8463,8675,16454
29,1139,1139.000,7597,8200,8358,8791,8520,8687,8995,17132,25902,1138,1,17132,8358,8791,8520,8687,8995
30,1150,1150.000,7455,8195,8325,8687,8468,8670,8913,16957,17226,1149,1,16957,8325,8687,8468,8670,8913
31,1160,1160.000,7559,8217,8323,8616,8471,8668,8914,16795,17000,1159,1,16795,8323,8616,8471,8668,8914
32,1154,1154.000,7629,8209,8330,8643,8448,8597,8819,16929,17152,1153,1,16929,8330,8643,8448,8597,8819
33,1136,1136.000,7646,8235,8333,8740,8446,8606,9070,16867,17106,1135,1,16867,8333,8740,8446,8606,9070
34,900,900.000,7423,8212,8359,11126,8555,16296,17008,82945,83274,899,1,82945,8359,11126,8555,16296,17008
35,1120,1120.000,7789,8229,8336,8920,8457,8673,16420,16864,25168,1119,1,16864,8336,8920,8457,8673,16420
36,1010,1010.000,7570,8234,8336,9982,8478,8680,16762,50075,83176,1009,1,50075,8336,9982,8478,8680,16762
37,952,952.000,7337,8249,8353,10349,8496,16562,16943,91213,91728,951,1,91213,8353,10349,8496,16562,16943
38,1108,1108.000,7707,8223,8332,9010,8475,8716,16626,16982,25547,1107,1,16982,8332,9010,8475,8716,16626
39,1040,1040.000,7364,8231,8351,9616,8471,8737,16631,25104,83139,1039,1,25104,8351,9616,8471,8737,16631
40,980,980.000,7492,8221,8328,10204,8480,8928,16965,74394,74808,979,1,74394,8328,10204,8480,8928,16965
41,1121,1121.000,7731,8220,8334,8862,8479,8686,16537,17052,17663,1120,1,17052,8334,8862,8479,8686,16537
42,1149,1149.000,7692,8225,8341,8690,8460,8614,8802,16742,17037,1148,1,16742,8341,8690,8460,8614,8802
43,1140,1140.000,7548,8217,8335,8776,8500,8713,16399,16855,17478,1139,1,16855,8335,8776,8500,8713,16399
44,1117,1117.000,7454,8170,8335,8929,8514,8707,9071,32247,33933,1116,1,32247,8335,8929,8514,8707,9071
45,1126,1126.000,7333,8195,8337,8845,8483,8787,16545,16930,17285,1125,1,16930,8337,8845,8483,8787,16545
46,1014,1014.000,7596,8224,8326,9831,8469,8720,16650,58207,69192,1013,1,58207,8326,9831,8469,8720,16650
47,1130,1130.000,7607,8214,8340,8862,8502,8689,16591,17093,25666,1129,1,17093,8340,8862,8502,8689,16591
48,1160,1160.000,7522,8186,8316,8615,8470,8675,8839,16995,17721,1159,1,16995,8316,8615,8470,8675,8839
49,1093,1093.000,7632,8222,8340,9100,8487,8746,16695,25369,25695,1092,1,25369,8340,9100,8487,8746,16695
50,1127,1127.000,7670,8210,8333,8844,8478,8716,16574,16819,17300,1126,1,16819,8333,8844,8478,8716,16574
51,990,990.000,7497,8233,8343,10092,8486,8884,16787,66095,66381,989,1,66095,8343,10092,8486,8884,16787
52,1130,1130.000,7758,8230,8337,8855,8461,8662,16574,16981,25126,1129,1,16981,8337,8855,8461,8662,16574
53,1141,1141.000,7002,8227,8339,8706,8466,8643,9212,16929,17444,1140,1,16929,8339,8706,8466,8643,9212
54,1129,1129.000,7528,8202,8327,8842,8473,8665,16596,17240,25690,1128,1,17240,8327,8842,8473,8665,16596
55,1110,1110.000,7678,8221,8338,9006,8463,8653,16591,17067,33804,1109,1,17067,8338,9006,8463,8653,16591
56,932,932.000,7336,8227,8348,10701,8501,8722,16777,176949,177164,931,1,176949,8348,10701,8501,8722,16777
57,1019,1019.000,7641,8236,8334,9800,8477,8804,16758,41652,74768,1018,1,41652,8334,9800,8477,8804,16758
58,1138,1138.000,6070,8217,8335,8775,8475,8672,16507,17178,18351,1137,1,17178,8335,8775,8475,8672,16507
59,1160,1160.000,7672,8213,8341,8625,8470,8641,8834,16862,17072,1159,1,16862,8341,8625,8470,8641,8834
60,1131,1131.000,7333,8154,8343,8779,8574,8824,16392,16845,17396,1130,1,16845,8343,8779,8574,8824,16392
61,1061,1061.000,7478,8181,8336,9422,8492,8721,16521,25991,74788,1060,1,25991,8336,9422,8492,8721,16521
62,1128,1128.000,7489,8212,8335,8843,8480,8692,16311,16956,25410,1127,1,16956,8335,8843,8480,8692,16311
63,1140,1140.000,7546,8197,8334,8770,8488,8681,16509,16933,17160,1139,1,16933,8334,8770,8488,8681,16509
64,1150,1150.000,7749,8223,8337,8703,8463,8640,8924,16959,17226,1149,1,16959,8337,8703,8463,8640,8924
