Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,577,577.000,1505,8495,13073,17312,20463,33071,45305,82613,106311,576,1,82613,13073,17312,20463,33071,45305
1,803,803.000,1249,6237,9835,12394,16208,23279,29464,49139,65176,802,1,49139,9835,12394,16208,23279,29464
2,887,887.000,1022,5458,9173,11208,15442,21262,27015,37519,45514,887,0,37519,9173,11208,15442,21262,27015
3,978,978.000,871,5133,8052,10177,13753,19888,23562,35714,45591,977,1,35714,8052,10177,13753,19888,23562
4,602,602.000,909,6846,16611,16715,23820,31565,35411,48098,60649,602,0,48098,16611,16715,23820,31565,35411
5,723,723.000,725,5585,12609,13685,19163,26412,32494,39974,50796,722,1,39974,12609,13685,19163,26412,32494
6,815,815.000,685,4501,10597,13066,15717,24344,30431,40646,957727,814,1,40646,10597,13066,15717,24344,30431
7,662,662.000,1057,7698,12324,14046,18456,25599,32764,46748,54840,661,1,46748,12324,14046,18456,25599,32764
8,861,861.000,744,5301,9397,11583,14736,21159,28557,55375,84047,860,1,55375,9397,11583,14736,21159,28557
9,947,947.000,895,5923,9247,10521,13751,18826,22955,34200,43891,946,1,34200,9247,10521,13751,18826,22955
10,1007,1007.000,837,4957,8035,9938,13890,18092,22484,34465,68317,1007,0,34465,8035,9938,13890,18092,22484
11,971,971.000,909,5187,8174,10233,13659,19233,23940,37348,56811,971,0,37348,8174,10233,13659,19233,23940
12,1007,1007.000,712,5033,7787,9962,13887,18602,23204,37755,61320,1006,1,37755,7787,9962,13887,18602,23204
13,942,942.000,849,5164,9157,10567,14107,20442,24137,35067,52152,941,1,35067,9157,10567,14107,20442,24137
14,1037,1037.000,960,4845,7290,9602,13050,17807,23570,35672,50960,1037,0,35672,7290,9602,13050,17807,23570
