Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,387.800,15.151,0.897,5.662,7.682,18.552,37.023,49.816,81.629,180.779,0.066
5,539.400,11.936,0.659,4.816,5.894,14.723,28.187,40.612,69.513,106.901,0.084
10,440.800,15.341,0.665,4.760,5.841,15.361,26.478,39.432,63.655,961.217,0.065
15,559.800,11.390,0.616,4.834,5.964,15.122,25.424,36.499,55.351,86.610,0.088
20,572.600,11.206,0.582,4.658,5.799,14.950,24.357,36.354,60.807,73.070,0.089
25,441.400,15.056,0.636,4.764,5.925,14.720,27.664,38.561,58.423,1025.244,0.066
30,592.400,10.388,0.602,4.742,5.767,13.548,22.798,32.185,52.604,86.007,0.096
35,587.800,10.792,0.625,4.632,5.739,14.124,24.494,35.182,59.018,74.226,0.093
40,542.600,11.547,0.647,4.652,5.855,15.284,26.322,36.927,56.658,86.555,0.087
45,571.400,11.302,0.569,4.698,5.833,15.188,25.881,37.805,57.334,90.298,0.088
50,624.600,10.049,0.602,4.573,5.555,12.951,21.814,32.269,52.962,75.979,0.100
55,571.200,11.226,0.590,4.586,5.688,14.057,27.496,36.907,68.418,108.392,0.089
60,506.600,13.068,0.623,4.489,5.451,11.455,22.035,31.491,60.075,1019.268,0.077
65,579.200,10.887,0.592,4.633,5.703,14.277,24.407,35.904,58.499,75.962,0.092
70,561.800,11.618,0.573,4.765,5.920,15.375,24.619,35.800,68.297,131.771,0.086
75,575.000,11.096,0.570,4.700,5.792,14.459,24.834,35.568,58.909,103.409,0.090
80,489.800,13.513,0.551,4.677,5.703,13.172,22.752,33.008,54.076,1043.079,0.074
85,2838.800,1.631,0.038,0.075,0.112,0.143,4.846,8.141,27.099,78.751,0.613
90,4706.800,0.127,0.037,0.100,0.135,0.154,0.180,0.185,0.208,1.507,7.869
95,4322.200,0.144,0.038,0.116,0.140,0.164,0.181,0.187,0.211,31.571,6.961
100,4258.200,0.139,0.038,0.115,0.139,0.163,0.181,0.187,0.215,1.840,7.188
105,4290.800,0.140,0.039,0.119,0.140,0.165,0.181,0.186,0.211,1.194,7.131
110,4323.600,0.138,0.037,0.116,0.139,0.164,0.181,0.186,0.210,0.514,7.229
115,4296.200,0.140,0.039,0.117,0.140,0.165,0.182,0.187,0.211,0.595,7.158
