Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,903.000,11.004,0.730,2.321,6.089,13.883,25.601,38.605,73.445,210.196,0.091
5,1270.400,7.850,0.515,1.465,4.718,7.566,18.759,27.894,59.714,106.901,0.127
10,1043.200,9.566,0.565,1.490,4.713,9.267,19.744,26.006,51.718,1023.072,0.105
15,1300.600,7.671,0.588,1.448,4.724,8.470,18.912,25.455,48.379,86.610,0.130
20,1305.800,7.638,0.582,1.470,4.614,8.630,18.635,24.748,50.700,83.770,0.131
25,1043.600,9.570,0.615,1.478,4.710,8.224,19.294,26.416,51.241,1025.244,0.104
30,1376.400,7.231,0.602,1.502,4.663,7.658,17.812,23.376,45.433,86.007,0.138
35,1345.200,7.429,0.625,1.502,4.600,7.703,18.684,24.804,45.758,74.572,0.135
40,1270.800,7.840,0.615,1.482,4.577,9.913,19.507,26.478,48.256,86.555,0.128
45,1284.200,7.766,0.569,1.557,4.705,8.697,18.668,26.054,47.784,90.298,0.129
50,1446.800,6.893,0.589,1.431,4.469,6.986,17.262,22.701,42.305,75.979,0.145
55,1339.000,7.456,0.590,1.482,4.530,7.318,17.580,26.522,45.891,108.392,0.134
60,1192.000,8.373,0.623,1.465,4.409,6.681,16.320,22.424,44.990,1019.268,0.119
65,1354.000,7.360,0.592,1.424,4.551,7.718,18.483,24.175,48.465,75.962,0.136
70,1303.000,7.668,0.573,1.469,4.680,8.038,18.571,24.609,53.347,131.771,0.130
75,1346.400,7.393,0.570,1.416,4.637,7.926,17.864,24.241,46.874,103.409,0.135
80,1142.200,8.741,0.551,1.421,4.589,7.026,17.470,22.879,45.865,1043.079,0.114
85,6558.400,1.515,0.037,0.130,0.275,0.632,4.323,6.622,20.586,78.751,0.660
90,10952.400,0.546,0.037,0.137,0.244,0.482,0.702,2.602,5.307,54.047,1.833
95,9999.000,0.529,0.038,0.143,0.285,0.504,0.705,2.064,4.795,31.865,1.891
100,10001.200,0.537,0.037,0.143,0.293,0.509,0.710,2.126,4.875,39.358,1.861
105,9976.000,0.538,0.038,0.143,0.298,0.513,0.713,2.133,4.799,44.156,1.858
110,10024.400,0.528,0.037,0.142,0.280,0.507,0.709,2.160,4.732,12.128,1.894
115,9985.200,0.529,0.039,0.144,0.295,0.512,0.709,2.132,4.643,37.776,1.889
