Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,406.400,8.151,0.730,1.347,2.749,11.619,20.334,25.523,47.241,210.196,0.123
5,570.400,4.637,0.515,1.150,1.453,6.249,13.400,16.875,22.772,37.528,0.216
10,478.400,5.447,0.751,1.150,1.522,7.109,14.010,17.786,23.982,1023.072,0.184
15,586.200,4.768,0.666,1.144,1.452,6.580,13.508,16.974,22.819,45.999,0.210
20,579.800,4.850,0.714,1.131,1.442,6.615,13.823,17.272,23.750,61.407,0.206
25,471.000,5.746,0.740,1.142,1.496,6.693,13.851,17.253,24.380,1023.199,0.174
30,610.400,4.849,0.616,1.143,1.497,6.540,13.750,17.216,22.461,65.522,0.206
35,591.800,4.741,0.764,1.139,1.502,6.301,13.395,17.468,22.924,67.345,0.211
40,566.800,4.957,0.722,1.155,1.498,6.716,14.735,17.846,23.130,41.307,0.202
45,565.000,4.904,0.673,1.159,1.547,6.556,13.992,17.348,22.821,84.212,0.204
50,657.400,4.513,0.670,1.144,1.453,5.799,13.221,16.680,22.701,41.656,0.222
55,613.000,4.666,0.699,1.155,1.521,6.012,13.526,16.438,22.346,63.652,0.214
60,543.000,5.013,0.723,1.132,1.527,6.028,13.141,16.159,22.443,1017.361,0.199
65,609.200,4.799,0.736,1.120,1.438,6.481,14.203,17.451,22.703,38.066,0.208
70,581.200,4.765,0.684,1.121,1.462,6.363,13.928,17.371,23.272,62.989,0.210
75,611.800,4.660,0.679,1.127,1.450,6.138,13.574,17.157,22.299,61.196,0.215
80,517.800,5.279,0.698,1.127,1.430,5.802,13.325,17.018,21.622,1003.698,0.189
85,2925.000,0.998,0.105,0.266,0.383,0.576,1.174,4.114,15.459,48.883,1.002
90,4926.800,0.423,0.106,0.304,0.408,0.521,0.632,0.670,0.722,40.532,2.362
95,4502.200,0.452,0.106,0.340,0.439,0.551,0.649,0.680,0.729,31.865,2.215
100,4528.400,0.449,0.107,0.338,0.438,0.552,0.647,0.680,0.729,31.250,2.226
105,4491.200,0.452,0.107,0.342,0.441,0.555,0.651,0.682,0.727,33.672,2.211
110,4507.400,0.445,0.106,0.338,0.440,0.554,0.649,0.680,0.725,2.020,2.247
115,4475.200,0.452,0.107,0.343,0.442,0.556,0.650,0.683,0.729,33.763,2.212
