Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,446,446.000,1034,8901,15765,22223,26497,43953,53609,180779,210196,445,1,180779,15765,22223,26497,43953,53609
1,680,680.000,826,3238,8494,15080,20437,36757,52639,86725,88516,680,0,86725,8494,15080,20437,36757,52639
2,965,965.000,761,2060,6179,10016,14225,23974,31528,55990,87383,964,1,55990,6179,10016,14225,23974,31528
3,1161,1161.000,730,1725,5360,8717,9053,20427,32693,52063,74640,1160,1,52063,5360,8717,9053,20427,32693
4,1263,1263.000,747,1783,5113,7704,7498,18112,25417,48707,84418,1262,1,48707,5113,7704,7498,18112,25417
5,1229,1229.000,515,1502,4944,8164,10259,19172,29528,49484,84007,1228,1,49484,4944,8164,10259,19172,29528
6,1354,1354.000,592,1483,4790,7331,7609,18477,24612,46159,67651,1353,1,46159,4790,7331,7609,18477,24612
7,1170,1170.000,559,1414,5002,8467,8244,20049,29356,67295,79819,1170,0,67295,5002,8467,8244,20049,29356
8,1254,1254.000,706,1486,4433,7938,6699,18707,26808,76711,106901,1253,1,76711,4433,7938,6699,18707,26808
9,1345,1345.000,659,1453,4660,7465,6993,17300,29734,54853,68098,1344,1,54853,4660,7465,6993,17300,29734
10,1458,1458.000,665,1546,4627,6794,7542,17113,21912,38414,47112,1457,1,38414,4627,6794,7542,17113,21912
11,1201,1201.000,694,1425,4644,8376,10925,21028,27504,59468,97590,1201,0,59468,4644,8376,10925,21028,27504
12,854,854.000,706,1452,4956,19409,10059,21553,39320,917201,1023072,853,1,917201,4956,19409,10059,21553,39320
13,317,317.000,802,1514,5194,10807,14906,30613,43440,57425,57798,316,1,57425,5194,10807,14906,30613,43440
14,1386,1386.000,565,1461,4636,7164,8183,17703,22594,40184,57810,1385,1,40184,4636,7164,8183,17703,22594
15,1239,1239.000,616,1471,4901,7987,10071,20104,25348,53287,71245,1238,1,53287,4901,7987,10071,20104,25348
16,1180,1180.000,637,1468,4867,8527,8754,21106,32253,62828,71862,1179,1,62828,4867,8527,8754,21106,32253
17,1304,1304.000,588,1461,4694,7583,9929,19150,22912,44139,55351,1303,1,44139,4694,7583,9929,19150,22912
18,1516,1516.000,633,1453,4657,6592,6745,15122,21328,39762,86610,1515,1,39762,4657,6592,6745,15122,21328
19,1264,1264.000,632,1405,4675,7944,9447,20660,29050,48800,63582,1263,1,48800,4675,7944,9447,20660,29050
20,1096,1096.000,582,1496,4899,9033,11440,23397,33080,53096,72469,1095,1,53096,4899,9033,11440,23397,33080
21,1230,1230.000,688,1494,4714,8094,10180,19383,28720,49661,58921,1230,0,49661,4714,8094,10180,19383,28720
22,1438,1438.000,626,1381,4526,7120,9820,18353,22429,31339,83770,1437,1,31339,4526,7120,9820,18353,22429
23,1408,1408.000,673,1456,4577,6906,6593,16123,22300,56918,71671,1407,1,56918,4577,6906,6593,16123,22300
24,1357,1357.000,628,1493,4410,7403,7814,17435,24164,60284,73070,1356,1,60284,4410,7403,7814,17435,24164
25,903,903.000,691,1433,4604,17640,7245,17929,23256,953251,1025244,902,1,953251,4604,17640,7245,17929,23256
26,526,526.000,763,1532,4738,7738,7593,21204,30459,42094,54438,525,1,42094,4738,7738,7593,21204,30459
27,1186,1186.000,636,1491,4767,8323,10634,20666,32591,51487,76734,1185,1,51487,4767,8323,10634,20666,32591
28,1342,1342.000,644,1505,4626,7440,7364,17936,26198,45760,81649,1341,1,45760,4626,7440,7364,17936,26198
29,1261,1261.000,615,1446,4845,7991,8843,19079,27152,53256,64164,1261,0,53256,4845,7991,8843,19079,27152
30,1432,1432.000,617,1560,4679,6893,6666,17488,21932,50909,54463,1432,0,50909,4679,6893,6666,17488,21932
31,1549,1549.000,602,1461,4538,6544,7364,16823,20827,31852,43183,1548,1,31852,4538,6544,7364,16823,20827
32,1376,1376.000,616,1450,4601,7140,7882,16804,21253,52284,66643,1375,1,52284,4601,7140,7882,16804,21253
33,1112,1112.000,622,1556,4847,8970,12245,22078,36725,50171,86007,1111,1,50171,4847,8970,12245,22078,36725
34,1413,1413.000,657,1578,4787,7044,7320,16824,22735,36374,69998,1412,1,36374,4787,7044,7320,16824,22735
35,1355,1355.000,626,1538,4534,7425,7357,18637,25041,52556,74226,1354,1,52556,4534,7425,7357,18637,25041
36,1322,1322.000,625,1433,4639,7598,8182,19329,24220,44601,59774,1322,0,44601,4639,7598,8182,19329,24220
37,1226,1226.000,639,1523,4517,8071,8768,19339,24918,60258,74572,1226,0,60258,4517,8071,8768,19339,24918
38,1481,1481.000,629,1492,4554,6776,6692,17313,25117,37528,47725,1481,0,37528,4554,6776,6692,17313,25117
39,1342,1342.000,635,1516,4698,7400,7673,18373,24481,49153,69491,1341,1,49153,4698,7400,7673,18373,24481
40,1431,1431.000,615,1469,4524,6915,7363,17394,23111,39499,51686,1430,1,39499,4524,6915,7363,17394,23111
