Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,1843,1843.000,1569,2304,2734,5328,4269,12430,14243,23280,161828,1842,1,23280,2734,5328,4269,12430,14243
1,2682,2682.000,972,1854,2137,3708,2759,10055,11515,20891,59894,2681,1,20891,2137,3708,2759,10055,11515
2,1230,1230.000,1361,3519,5023,8184,7685,17714,26921,54257,98069,1229,1,54257,5023,8184,7685,17714,26921
3,1195,1195.000,1239,3991,5510,8243,8675,17070,26618,44464,68961,1194,1,44464,5510,8243,8675,17070,26618
4,1157,1157.000,1615,4392,5994,8612,9034,17061,25731,42622,80319,1156,1,42622,5994,8612,9034,17061,25731
5,890,890.000,1751,5649,8145,11557,12500,19884,26447,40621,972723,889,1,40621,8145,11557,12500,19884,26447
6,989,989.000,1155,3824,6382,9800,12758,23159,28880,41418,65984,988,1,41418,6382,9800,12758,23159,28880
7,1133,1133.000,1074,3674,5851,8780,9441,20155,28931,43587,60419,1132,1,43587,5851,8780,9441,20155,28931
8,1174,1174.000,1346,3760,5863,8489,9709,18914,26441,38589,55207,1173,1,38589,5863,8489,9709,18914,26441
9,1108,1108.000,1247,3757,6025,9049,9394,21961,29355,50757,73908,1107,1,50757,6025,9049,9394,21961,29355
10,1102,1102.000,1176,3472,5757,9055,9526,22330,30452,45028,71670,1101,1,45028,5757,9055,9526,22330,30452
11,1015,1015.000,1140,3691,6294,9823,10396,24573,33903,48164,59129,1014,1,48164,6294,9823,10396,24573,33903
12,993,993.000,1172,3683,5983,10030,11897,26600,32448,43236,48637,992,1,43236,5983,10030,11897,26600,32448
13,242,242.000,1183,21425,35080,42864,51173,70301,137778,167638,170748,242,0,167638,35080,42864,51173,70301,137778
14,221,221.000,3463,35332,46287,44079,53023,60994,68200,94177,109704,220,1,94177,46287,44079,53023,60994,68200
15,342,342.000,977,13805,24784,29140,44032,61149,64310,78122,88929,342,0,78122,24784,29140,44032,61149,64310
16,473,473.000,1645,15466,23694,21089,26995,28314,29804,35377,39104,472,1,35377,23694,21089,26995,28314,29804
17,267,267.000,1183,18453,27165,37821,58140,77164,85402,103499,117543,267,0,103499,27165,37821,58140,77164,85402
18,204,204.000,1438,38272,51496,49494,61423,69631,80536,109105,109160,203,1,109105,51496,49494,61423,69631,80536
19,242,242.000,3415,32443,44187,40930,51551,60347,66698,72147,77195,241,1,72147,44187,40930,51551,60347,66698
20,240,240.000,1483,36018,43162,41894,50358,59491,62171,69150,99397,240,0,69150,43162,41894,50358,59491,62171
21,259,259.000,4352,30456,39705,38159,47050,55604,57891,75827,76438,258,1,75827,39705,38159,47050,55604,57891
22,288,288.000,1283,26466,37647,35177,45922,55579,57445,64990,68864,287,1,64990,37647,35177,45922,55579,57445
23,250,250.000,1114,31401,40905,39170,46970,55739,56189,58838,60482,249,1,58838,40905,39170,46970,55739,56189
24,292,292.000,950,26766,36686,35120,45118,54215,72610,86508,91302,292,0,86508,36686,35120,45118,54215,72610
25,270,270.000,1429,28550,36968,36302,46846,53801,56616,65396,68267,269,1,65396,36968,36302,46846,53801,56616
26,262,262.000,1354,30913,36823,37794,45540,53088,55585,78379,79961,262,0,78379,36823,37794,45540,53088,55585
27,298,298.000,3298,28440,35924,34476,39342,48356,55262,65176,72973,298,0,65176,35924,34476,39342,48356,55262
28,281,281.000,1472,27427,34851,34569,41880,53167,60036,66348,67355,281,0,66348,34851,34569,41880,53167,60036
29,300,300.000,1574,26971,35345,33202,42061,47116,51248,54253,56342,299,1,54253,35345,33202,42061,47116,51248
30,290,290.000,1819,27751,35674,36005,40180,52489,59789,101719,115624,290,0,101719,35674,36005,40180,52489,59789
31,274,274.000,3896,27039,35531,35356,43874,51003,53512,57322,58383,273,1,57322,35531,35356,43874,51003,53512
32,273,273.000,1267,26686,35874,35841,44326,52712,62149,71392,73917,273,0,71392,35874,35841,44326,52712,62149
33,263,263.000,6089,30290,36850,38588,48316,53376,57261,61020,80481,263,0,61020,36850,38588,48316,53376,57261
34,290,290.000,1104,27036,34975,34807,43551,49282,52614,61573,72003,290,0,61573,34975,34807,43551,49282,52614
35,269,269.000,1378,26973,35204,36487,44903,52967,57707,87804,88111,268,1,87804,35204,36487,44903,52967,57707
