Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1664333538.520639,123091,6,1,0,0,1,0,123091
1,NewOrder,1664333538.521827,123749,3,1,0,0,1,0,123749
1,NewOrder,1664333538.522127,123925,5,1,0,0,1,0,123925
1,NewOrder,1664333538.522171,121686,8,1,0,0,1,0,121686
1,NewOrder,1664333538.522201,121531,0,1,0,0,1,0,121531
1,NewOrder,1664333538.522290,123578,4,1,0,0,1,0,123578
1,NewOrder,1664333538.522351,122292,2,1,0,0,1,0,122292
1,NewOrder,1664333538.522385,121375,7,1,0,0,1,0,121375
1,NewOrder,1664333538.522447,161828,9,1,0,0,1,0,161828
1,NewOrder,1664333538.643953,5761,1,1,0,0,1,0,5761
1,NewOrder,1664333538.644264,10538,7,1,0,0,1,0,10538
1,NewOrder,1664333538.644294,6575,8,1,0,0,1,0,6575
1,NewOrder,1664333538.644803,9584,2,1,0,0,1,0,9584
1,NewOrder,1664333538.645731,7828,3,1,0,0,1,0,7828
1,NewOrder,1664333538.645998,8563,4,1,0,0,1,0,8563
1,NewOrder,1664333538.646151,7929,5,1,0,0,1,0,7929
1,NewOrder,1664333538.646374,6353,6,1,0,0,1,0,6353
1,NewOrder,1664333538.646414,6695,0,1,0,0,1,0,6695
1,NewOrder,1664333538.649775,5776,1,1,0,0,1,0,5776
1,NewOrder,1664333538.650941,10745,8,1,0,0,1,0,10745
1,NewOrder,1664333538.652787,7694,6,1,0,0,1,0,7694
1,NewOrder,1664333538.653171,6014,0,1,0,0,1,0,6014
1,NewOrder,1664333538.653636,9828,3,1,0,0,1,0,9828
1,NewOrder,1664333538.654136,8652,5,1,0,0,1,0,8652
1,NewOrder,1664333538.654464,7850,2,1,0,0,1,0,7850
1,NewOrder,1664333538.654602,8981,4,1,0,0,1,0,8981
1,NewOrder,1664333538.654861,7567,7,1,0,0,1,0,7567
1,NewOrder,1664333538.655644,5931,1,1,0,0,1,0,5931
1,NewOrder,1664333538.659261,6043,0,1,0,0,1,0,6043
1,NewOrder,1664333538.660525,6312,6,1,0,0,1,0,6312
1,NewOrder,1664333538.661650,6319,1,1,0,0,1,0,6319
1,NewOrder,1664333538.661730,5545,8,1,0,0,1,0,5545
1,NewOrder,1664333538.662457,7219,2,1,0,0,1,0,7219
1,NewOrder,1664333538.662515,6240,7,1,0,0,1,0,6240
1,NewOrder,1664333538.662879,9296,5,1,0,0,1,0,9296
1,NewOrder,1664333538.663807,7893,3,1,0,0,1,0,7893
1,NewOrder,1664333538.664315,5774,4,1,0,0,1,0,5774
1,NewOrder,1664333538.665422,5113,0,1,0,0,1,0,5113
1,NewOrder,1664333538.666873,8116,6,1,0,0,1,0,8116
1,NewOrder,1664333538.667357,5593,8,1,0,0,1,0,5593
1,NewOrder,1664333538.668005,5203,1,1,0,0,1,0,5203
1,NewOrder,1664333538.668787,5523,7,1,0,0,1,0,5523
1,NewOrder,1664333538.669795,6471,2,1,0,0,1,0,6471
1,NewOrder,1664333538.670185,5222,4,1,0,0,1,0,5222
1,NewOrder,1664333538.670577,4684,0,1,0,0,1,0,4684
1,NewOrder,1664333538.671790,7275,3,1,0,0,1,0,7275
1,NewOrder,1664333538.672223,5637,5,1,0,0,1,0,5637
1,NewOrder,1664333538.672987,5723,8,1,0,0,1,0,5723
1,NewOrder,1664333538.673286,5720,1,1,0,0,1,0,5720
