Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,333.800,11.581,0.535,5.733,8.898,12.987,23.113,31.414,54.597,188.318,0.086
5,432.800,9.493,0.571,4.990,7.986,11.062,19.522,25.865,38.313,57.835,0.105
10,413.800,11.152,0.428,5.891,9.931,14.658,21.276,27.401,40.399,56.502,0.090
15,447.400,9.498,0.527,5.238,8.188,11.138,19.936,25.655,38.460,55.829,0.105
20,452.200,8.800,0.527,4.764,7.444,10.262,18.283,24.541,37.509,54.173,0.114
25,404.800,11.299,0.540,5.676,9.597,13.984,21.255,27.731,42.186,831.462,0.089
30,442.200,9.340,0.510,5.396,8.083,11.197,18.188,24.945,36.248,57.438,0.107
35,451.400,8.927,0.502,5.096,7.587,10.340,17.696,25.068,37.894,60.288,0.112
40,415.400,10.604,0.459,5.896,8.960,13.741,21.519,27.029,38.618,91.663,0.094
45,441.000,9.302,0.516,5.149,8.326,11.093,17.902,24.728,37.610,55.256,0.108
50,420.400,9.015,0.401,4.905,7.584,10.280,19.575,24.813,34.744,60.332,0.111
55,425.600,10.144,0.506,5.447,8.393,12.909,20.032,26.179,42.184,71.071,0.099
60,418.600,10.079,0.529,5.350,8.866,12.223,19.968,25.137,41.195,98.839,0.099
65,475.400,8.901,0.460,5.089,7.662,10.310,18.512,24.170,35.387,56.672,0.112
70,451.800,8.772,0.526,4.630,7.514,10.282,18.151,23.016,35.678,72.518,0.114
75,434.800,10.738,0.494,5.015,9.864,14.055,20.653,27.113,39.476,53.609,0.093
80,486.600,9.051,0.549,4.635,7.847,11.505,17.458,22.654,34.998,67.495,0.110
85,418.000,10.484,0.552,5.818,8.837,13.534,20.926,26.599,39.951,56.998,0.095
90,372.000,12.520,0.538,7.017,11.217,15.995,24.386,31.438,41.682,82.777,0.080
95,407.200,9.789,0.539,5.626,8.169,11.732,18.505,25.913,44.406,71.933,0.102
100,409.800,10.698,0.531,6.415,10.045,13.450,19.052,24.891,39.173,78.434,0.093
105,438.800,9.101,0.524,5.098,7.728,10.301,16.847,22.974,33.783,861.008,0.110
110,437.000,9.567,0.541,5.566,7.951,11.584,19.873,24.899,35.347,58.929,0.105
115,414.800,10.305,0.537,6.002,9.398,12.843,19.526,25.266,37.174,68.816,0.097
