Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,296.800,22.517,0.942,7.572,10.724,29.349,53.772,73.801,110.288,224.694,0.044
5,357.600,20.917,0.709,6.817,9.392,27.998,55.343,76.912,104.660,123.571,0.048
10,340.000,23.703,0.602,6.941,9.570,35.286,62.226,81.501,109.610,135.731,0.042
15,266.800,30.767,0.648,6.804,9.983,34.606,62.872,79.642,122.033,1030.666,0.033
20,377.000,20.890,0.598,6.342,8.872,29.075,56.679,70.348,96.004,138.058,0.048
25,255.400,31.824,0.619,6.847,12.366,41.549,75.498,89.713,133.490,836.476,0.031
30,343.000,28.567,0.606,6.466,9.387,30.238,63.351,88.945,124.109,1025.842,0.035
35,321.600,19.975,0.586,6.254,8.334,25.645,53.722,73.978,100.858,117.954,0.050
40,306.400,23.864,0.717,6.471,9.525,31.365,63.647,80.859,124.759,323.710,0.042
45,285.800,27.157,0.596,6.076,8.327,30.328,53.963,68.245,113.002,1113.824,0.037
50,316.400,24.220,0.616,6.494,8.968,35.243,59.992,78.722,141.242,186.954,0.041
55,345.600,22.015,0.537,6.235,8.533,29.357,61.182,77.725,106.582,150.230,0.045
60,302.800,24.708,0.643,5.984,8.377,25.892,50.627,66.421,95.343,1027.566,0.040
65,361.600,20.577,0.628,6.221,8.364,26.566,55.499,75.120,111.583,150.788,0.049
70,441.800,15.760,0.594,5.895,7.358,19.216,41.115,56.563,83.224,128.043,0.063
75,398.400,16.311,0.574,5.925,7.447,19.174,36.109,45.767,72.059,678.859,0.061
80,446.400,15.447,0.616,6.036,7.556,21.321,39.892,51.533,71.191,87.095,0.065
85,441.400,15.256,0.567,5.984,7.351,19.661,37.380,52.236,79.972,117.857,0.066
90,444.000,15.335,0.589,5.926,7.445,21.916,36.790,50.428,76.339,99.143,0.065
95,1707.200,3.311,0.037,0.098,0.136,0.252,7.739,20.806,48.091,82.081,0.302
100,5044.400,0.247,0.038,0.088,0.127,0.145,0.176,0.184,5.246,40.968,4.050
105,4305.400,0.137,0.037,0.112,0.139,0.162,0.180,0.185,0.210,0.803,7.300
110,4313.400,0.145,0.039,0.117,0.140,0.166,0.180,0.187,0.211,36.150,6.887
115,4304.800,0.141,0.038,0.118,0.140,0.165,0.180,0.185,0.210,38.593,7.089
