time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,294,294.000,294.000,224375,224375,293,1
1,654,654.000,654.000,67197,67197,654,0
2,649,649.000,649.000,110871,110871,649,0
3,933,933.000,933.000,49331,49331,932,1
4,850,850.000,850.000,81307,81307,850,0
5,858,858.000,858.000,77743,77743,857,1
6,893,893.000,893.000,80365,80365,893,0
7,912,912.000,912.000,82665,82665,911,1
8,640,640.000,640.000,102498,102498,639,1
9,852,852.000,852.000,106403,106403,851,1
10,894,894.000,894.000,92341,92341,893,1
11,568,568.000,568.000,110687,110687,567,1
12,799,799.000,799.000,92439,92439,798,1
13,834,834.000,834.000,96974,96974,833,1
14,834,834.000,834.000,91245,91245,833,1
15,1101,1101.000,1101.000,70200,70200,1100,1
16,776,776.000,776.000,1029080,1029080,775,1
17,57,57.000,57.000,62358,62358,56,1
18,621,621.000,621.000,117419,117419,620,1
19,609,609.000,609.000,99997,99997,609,0
20,974,974.000,974.000,91701,91701,973,1
21,752,752.000,752.000,84328,84328,751,1
22,848,848.000,848.000,108503,108503,848,0
23,855,855.000,855.000,78356,78356,854,1
24,927,927.000,927.000,79514,79514,926,1
25,666,666.000,666.000,102211,102211,665,1
26,98,98.000,98.000,851427,851427,97,1
27,618,618.000,618.000,93348,93348,617,1
28,801,801.000,801.000,83236,83236,800,1
29,807,807.000,807.000,116227,116227,806,1
30,672,672.000,672.000,103707,103707,671,1
31,687,687.000,687.000,128161,128161,686,1
32,1025,1025.000,1025.000,58895,58895,1024,1
33,916,916.000,916.000,73760,73760,915,1
34,671,671.000,671.000,1023684,1023684,670,1
35,98,98.000,98.000,34976,34976,97,1
36,1065,1065.000,1065.000,77770,77770,1064,1
37,842,842.000,842.000,82932,82932,841,1
38,1086,1086.000,1086.000,80597,80597,1085,1
39,570,570.000,570.000,116094,116094,569,1
40,751,751.000,751.000,85952,85952,751,0
41,960,960.000,960.000,67826,67826,959,1
42,425,425.000,425.000,301865,301865,425,0
43,730,730.000,730.000,104228,104228,729,1
44,651,651.000,651.000,117593,117593,650,1
45,130,130.000,130.000,1113762,1113762,129,1
46,754,754.000,754.000,65430,65430,753,1
47,706,706.000,706.000,95145,95145,705,1
48,762,762.000,762.000,80029,80029,762,0
49,916,916.000,916.000,72575,72575,916,0
50,679,679.000,679.000,157911,157911,678,1
51,811,811.000,811.000,75743,75743,810,1
52,819,819.000,819.000,83349,83349,819,0
53,731,731.000,731.000,104850,104850,730,1
54,614,614.000,614.000,139954,139954,613,1
55,746,746.000,746.000,97969,97969,745,1
56,736,736.000,736.000,94141,94141,735,1
57,789,789.000,789.000,81667,81667,789,0
58,946,946.000,946.000,81444,81444,945,1
59,691,691.000,691.000,110184,110184,691,0
60,1055,1055.000,1055.000,67278,67278,1054,1
61,959,959.000,959.000,79018,79018,959,0
62,783,783.000,783.000,92453,92453,783,0
63,702,702.000,702.000,1015689,1015689,701,1
64,109,109.000,109.000,88496,88496,108,1
65,840,840.000,840.000,95479,95479,840,0
66,944,944.000,944.000,80816,80816,943,1
67,634,634.000,634.000,103241,103241,633,1
68,762,762.000,762.000,120612,120612,761,1
69,1044,1044.000,1044.000,71518,71518,1044,0
70,964,964.000,964.000,78222,78222,963,1
71,809,809.000,809.000,87937,87937,808,1
72,1144,1144.000,1144.000,71864,71864,1143,1
73,1139,1139.000,1139.000,43472,43472,1138,1
74,1073,1073.000,1073.000,57097,57097,1073,0
75,945,945.000,945.000,57300,57300,944,1
76,1128,1128.000,1128.000,51268,51268,1127,1
77,512,512.000,512.000,678450,678450,511,1
78,964,964.000,964.000,90144,90144,964,0
79,1186,1186.000,1186.000,48755,48755,1185,1
80,1076,1076.000,1076.000,70748,70748,1075,1
81,1166,1166.000,1166.000,48575,48575,1165,1
82,1027,1027.000,1027.000,68773,68773,1026,1
83,1002,1002.000,1002.000,68608,68608,1001,1
84,1034,1034.000,1034.000,54305,54305,1033,1
85,1148,1148.000,1148.000,66042,66042,1148,0
86,989,989.000,989.000,74275,74275,988,1
87,916,916.000,916.000,77172,77172,915,1
88,992,992.000,992.000,70893,70893,991,1
89,1220,1220.000,1220.000,54651,54651,1219,1
90,934,934.000,934.000,59443,59443,933,1
91,987,987.000,987.000,73338,73338,987,0
92,1130,1130.000,1130.000,52325,52325,1129,1
93,1140,1140.000,1140.000,65304,65304,1140,0
94,1026,1026.000,1026.000,61337,61337,1026,0
95,1133,1133.000,1133.000,68160,68160,1132,1
96,1128,1128.000,1128.000,57693,57693,1127,1
97,2192,2192.000,2192.000,51221,51221,2192,0
98,4656,4656.000,4656.000,26799,26799,4656,0
99,10820,10820.000,10820.000,12059,12059,10820,0
100,12548,12548.000,12548.000,10633,10633,12548,0
101,15682,15682.000,15682.000,7259,7259,15682,0
102,10929,10929.000,10929.000,4683,4683,10929,0
103,10002,10002.000,10002.000,4537,4537,10002,0
104,10001,10001.000,10001.000,4720,4720,10001,0
105,9998,9998.000,9998.000,4305,4305,9998,0
106,10002,10002.000,10002.000,4440,4440,10002,0
107,10003,10003.000,10003.000,5025,5025,10003,0
108,9995,9995.000,9995.000,4265,4265,9995,0
109,9999,9999.000,9999.000,4404,4404,9999,0
110,10003,10003.000,10003.000,4277,4277,10003,0
111,10003,10003.000,10003.000,4168,4168,10003,0
112,9996,9996.000,9996.000,4550,4550,9996,0
113,9998,9998.000,9998.000,4561,4561,9998,0
114,10000,10000.000,10000.000,4157,4157,10000,0
115,10003,10003.000,10003.000,4663,4663,10003,0
116,9999,9999.000,9999.000,4277,4277,9999,0
117,10000,10000.000,10000.000,4128,4128,10000,0
118,10002,10002.000,10002.000,4302,4302,10002,0
119,9976,9976.000,9976.000,3979,3979,9976,0
