Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.400,6.243,0.782,5.111,6.015,7.150,7.961,10.097,20.323,20.323,0.160
5,21.000,5.323,0.922,4.714,5.509,6.113,6.650,6.769,7.374,8.318,0.188
10,28.600,4.987,0.666,4.512,5.176,5.603,6.126,6.388,7.331,15.608,0.201
15,24.200,4.811,0.674,4.288,4.822,5.416,5.877,6.201,6.811,6.815,0.208
20,27.800,4.768,0.609,3.998,4.921,5.393,5.793,5.973,8.110,15.635,0.210
25,28.000,4.385,0.565,3.846,4.415,4.990,5.559,5.805,6.451,15.480,0.228
30,24.800,4.553,0.617,4.056,4.593,5.249,5.669,6.043,6.679,6.937,0.220
35,32.800,4.912,0.636,4.172,5.029,5.611,6.050,6.447,7.015,7.123,0.204
40,26.200,4.632,0.610,4.021,4.502,5.116,5.667,5.972,15.658,16.171,0.216
45,27.600,4.336,0.612,3.819,4.576,5.357,5.832,6.236,6.664,6.778,0.231
50,30.400,4.425,0.573,3.900,4.600,5.174,5.594,5.845,6.894,15.255,0.226
55,30.400,4.087,0.595,3.612,4.301,4.890,5.332,5.774,6.795,15.267,0.245
60,28.400,4.284,0.578,3.826,4.486,4.929,5.197,5.589,6.289,6.426,0.233
65,90.200,5.591,0.606,4.173,4.910,5.949,8.343,11.092,16.650,31.036,0.179
70,476.400,8.820,0.448,5.037,6.652,9.336,14.331,19.713,41.494,111.215,0.113
75,419.000,6.542,1.412,4.410,5.302,6.466,8.187,9.585,37.705,111.957,0.153
80,395.200,6.701,0.599,4.428,5.281,6.420,8.322,10.217,87.074,110.494,0.149
85,399.400,6.996,1.145,4.397,5.307,6.640,8.757,10.414,88.273,114.336,0.143
90,413.200,6.738,1.490,4.435,5.308,6.368,8.425,10.298,96.001,112.218,0.148
95,390.400,6.993,1.093,4.322,5.247,6.313,8.001,9.835,102.912,118.547,0.143
100,394.200,6.484,1.002,4.296,5.187,6.297,8.008,9.173,14.349,119.006,0.154
105,401.200,6.543,0.934,4.383,5.249,6.409,8.554,9.997,16.652,113.082,0.153
110,393.200,6.930,0.876,4.391,5.227,6.289,8.038,9.659,104.751,119.258,0.144
115,408.800,6.699,1.239,4.386,5.219,6.306,8.230,9.887,92.080,117.278,0.149
