Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,449.800,22.124,0.721,3.058,14.204,25.169,61.962,86.385,131.524,189.204,0.045
5,541.400,18.479,0.732,1.746,10.264,21.081,53.234,75.605,117.745,173.824,0.054
10,645.200,15.435,0.666,1.591,7.415,16.344,37.961,64.974,109.293,246.836,0.065
15,747.000,13.374,0.668,1.458,5.026,15.647,36.688,63.360,90.023,118.930,0.075
20,677.200,14.835,0.609,1.538,5.321,16.128,44.934,70.361,88.315,131.605,0.067
25,713.400,13.946,0.565,1.475,5.530,16.118,39.546,58.361,84.471,110.543,0.072
30,683.400,14.677,0.617,1.459,4.955,16.049,40.353,63.724,104.710,164.363,0.068
35,797.600,12.501,0.636,1.510,5.119,15.697,31.968,52.509,84.141,114.311,0.080
40,654.200,15.243,0.610,1.505,5.346,16.439,45.836,71.627,97.876,133.304,0.066
45,694.600,14.448,0.612,1.435,4.971,15.833,43.995,66.720,99.110,125.996,0.069
50,698.000,14.213,0.573,1.449,4.597,15.931,41.155,66.181,93.897,113.341,0.070
55,705.200,14.206,0.595,1.445,5.029,16.101,41.614,64.498,86.942,196.869,0.070
60,674.200,14.820,0.578,1.436,4.524,16.004,46.331,69.352,94.474,170.060,0.067
65,2399.200,4.135,0.040,0.149,0.396,1.559,11.567,20.100,76.183,114.932,0.242
70,11699.200,0.755,0.036,0.116,0.202,0.448,0.724,3.187,10.645,111.215,1.324
75,10170.200,0.681,0.038,0.139,0.246,0.497,0.758,2.483,6.664,111.957,1.469
80,10001.000,0.674,0.036,0.139,0.237,0.499,0.729,2.383,6.531,111.224,1.484
85,9999.400,0.692,0.037,0.139,0.254,0.501,0.739,2.331,6.810,114.336,1.446
90,9999.600,0.684,0.035,0.140,0.255,0.503,0.738,2.357,6.599,113.386,1.463
95,9864.600,0.701,0.036,0.140,0.254,0.507,0.748,2.345,6.468,118.547,1.427
100,10135.400,0.659,0.036,0.140,0.256,0.504,0.737,2.283,6.319,119.006,1.518
105,10000.600,0.673,0.035,0.139,0.253,0.503,0.736,2.344,6.595,115.164,1.487
110,9866.800,0.686,0.036,0.140,0.260,0.507,0.725,2.255,6.364,119.311,1.457
115,10124.800,0.670,0.037,0.139,0.250,0.501,0.731,2.398,6.467,120.144,1.492
