Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,201.600,11.102,0.721,1.599,3.389,18.738,29.734,34.410,52.251,189.204,0.090
5,254.000,8.196,0.732,1.353,1.819,11.863,27.298,32.452,47.898,94.993,0.122
10,288.800,5.574,0.768,1.241,1.532,4.368,17.011,24.909,39.645,63.426,0.179
15,335.800,3.215,0.831,1.196,1.429,3.047,7.455,13.225,20.125,30.412,0.311
20,301.800,3.814,0.833,1.202,1.535,3.161,11.464,14.810,23.904,75.032,0.262
25,316.400,3.701,0.726,1.193,1.445,3.106,11.801,15.075,23.576,107.197,0.270
30,308.200,3.657,0.812,1.202,1.450,3.037,10.788,14.900,23.632,160.308,0.273
35,355.400,3.371,0.824,1.188,1.460,2.998,9.298,14.033,22.958,45.127,0.297
40,290.600,3.857,0.804,1.199,1.484,3.154,10.690,15.818,25.083,91.419,0.259
45,314.800,3.444,0.804,1.192,1.429,2.995,10.154,14.364,23.784,31.383,0.290
50,321.400,3.493,0.821,1.201,1.478,3.010,10.561,14.335,23.063,34.079,0.286
55,301.400,3.638,0.821,1.178,1.424,3.030,10.890,14.780,21.888,196.869,0.275
60,312.400,3.744,0.833,1.196,1.476,3.112,12.138,15.245,23.732,32.993,0.267
65,1089.600,1.231,0.112,0.328,0.491,0.993,2.478,3.785,15.663,27.023,0.812
70,5250.800,0.405,0.109,0.249,0.359,0.499,0.626,0.691,0.818,31.480,2.471
75,4590.200,0.445,0.109,0.307,0.416,0.538,0.658,0.703,0.901,37.208,2.247
80,4491.200,0.453,0.109,0.310,0.421,0.544,0.660,0.703,0.796,40.389,2.207
85,4493.800,0.444,0.110,0.317,0.424,0.546,0.659,0.697,0.775,50.661,2.252
90,4531.200,0.448,0.109,0.316,0.424,0.545,0.658,0.699,0.767,45.165,2.231
95,4444.600,0.463,0.107,0.320,0.428,0.555,0.665,0.706,0.891,35.782,2.160
100,4555.600,0.451,0.108,0.322,0.428,0.547,0.665,0.704,0.888,7.013,2.216
105,4491.000,0.448,0.109,0.317,0.425,0.547,0.661,0.702,0.793,37.574,2.231
110,4427.600,0.446,0.110,0.331,0.432,0.551,0.660,0.697,0.750,29.080,2.242
115,4544.600,0.434,0.109,0.313,0.421,0.542,0.657,0.696,0.750,25.639,2.303
