Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,290,290.000,1534,12175,22337,34743,40596,78163,116293,175816,189204,290,0,175816,22337,34743,40596,78163,116293
1,369,369.000,986,3017,13689,26261,27548,90011,99180,127928,132158,369,0,127928,13689,26261,27548,90011,99180
2,565,565.000,721,2389,12368,17960,23113,47518,57330,110742,132873,565,0,110742,12368,17960,23113,47518,57330
3,507,507.000,902,2084,13719,20163,17969,64242,90499,130450,135835,506,1,130450,13719,20163,17969,64242,90499
4,518,518.000,782,2025,12477,18569,23493,48813,71929,111558,115932,517,1,111558,12477,18569,23493,48813,71929
5,402,402.000,795,2313,13260,25232,33300,80519,93928,130425,131709,402,0,130425,13260,25232,33300,80519,93928
6,544,544.000,732,1738,10795,18059,16965,53820,74595,152068,173824,544,0,152068,10795,18059,16965,53820,74595
7,568,568.000,864,1728,9164,18283,18304,51556,77926,106914,134537,567,1,106914,9164,18283,18304,51556,77926
8,617,617.000,745,1540,9548,15741,19757,40067,64532,97457,123339,616,1,97457,9548,15741,19757,40067,64532
9,576,576.000,888,1781,10211,17288,17438,47350,69098,125188,172989,575,1,125188,10211,17288,17438,47350,69098
10,666,666.000,844,1830,10748,14835,16425,30466,59829,107317,147115,665,1,107317,10748,14835,16425,30466,59829
11,683,683.000,724,1504,7385,14918,16438,33590,58610,120386,246836,683,0,120386,7385,14918,16438,33590,58610
12,500,500.000,666,1731,10633,19806,16532,48515,84767,233816,246767,500,0,233816,10633,19806,16532,48515,84767
13,579,579.000,723,1550,8235,17305,21388,53601,69875,97642,113463,579,0,97642,8235,17305,21388,53601,69875
14,798,798.000,716,1453,5220,12283,15715,25237,43375,92746,110436,797,1,92746,5220,12283,15715,25237,43375
15,900,900.000,668,1429,5329,11441,15547,27753,40656,72830,87337,899,1,72830,5329,11441,15547,27753,40656
16,676,676.000,704,1490,4876,14684,15658,44786,70440,98867,116150,676,0,98867,4876,14684,15658,44786,70440
17,487,487.000,674,1387,3628,20024,21520,80855,88150,103825,108421,487,0,103825,3628,20024,21520,80855,88150
18,783,783.000,785,1589,5050,12823,15677,36965,57239,87412,90332,782,1,87412,5050,12823,15677,36965,57239
19,889,889.000,769,1470,5389,11176,15449,24206,40303,73641,118930,888,1,73641,5389,11176,15449,24206,40303
20,552,552.000,629,1707,7053,18443,16734,65152,76977,96467,131605,551,1,96467,7053,18443,16734,65152,76977
21,748,748.000,609,1538,5234,13070,15906,33289,63518,82304,93187,747,1,82304,5234,13070,15906,33289,63518
22,665,665.000,644,1434,5870,15009,16296,44274,66456,89884,103918,665,0,89884,5870,15009,16296,44274,66456
23,674,674.000,675,1492,4808,14852,16070,47386,70849,88315,101615,674,0,88315,4808,14852,16070,47386,70849
24,747,747.000,627,1673,4900,13762,16019,32494,65573,103321,119244,746,1,103321,4900,13762,16019,32494,65573
25,742,742.000,736,1517,5452,13287,15892,41872,55886,71376,82490,741,1,71376,5452,13287,15892,41872,55886
26,730,730.000,669,1450,7517,13723,16375,37415,53315,79286,94631,729,1,79286,7517,13723,16375,37415,53315
27,721,721.000,565,1468,4990,13824,16150,32663,54084,105618,110543,721,0,105618,4990,13824,16150,32663,54084
28,647,647.000,615,1470,6731,15644,16052,49554,70664,92785,106992,646,1,92785,6731,15644,16052,49554,70664
29,727,727.000,653,1475,4738,13451,16126,39207,61267,82267,90849,726,1,82267,4738,13451,16126,39207,61267
30,793,793.000,617,1391,4740,12475,15807,35253,50568,78889,90771,793,0,78889,4740,12475,15807,35253,50568
31,761,761.000,737,1407,5446,13110,15718,32664,56132,93356,116864,760,1,93356,5446,13110,15718,32664,56132
32,682,682.000,620,1583,4886,15105,16579,44665,61637,85780,107391,681,1,85780,4886,15105,16579,44665,61637
33,584,584.000,664,1443,6095,16496,16066,46377,86491,133422,151792,584,0,133422,6095,16496,16066,46377,86491
34,597,597.000,764,1523,4494,17326,16310,50790,88761,161093,164363,597,0,161093,4494,17326,16310,50790,88761
35,821,821.000,809,1498,5537,11920,15652,30376,44298,76391,99786,820,1,76391,5537,11920,15652,30376,44298
36,769,769.000,722,1433,4376,12769,15511,34915,56881,101101,114311,768,1,101101,4376,12769,15511,34915,56881
37,860,860.000,695,1577,6428,11668,15635,25239,46656,72312,87862,859,1,72312,6428,11668,15635,25239,46656
38,655,655.000,762,1581,3922,15253,16005,48366,77532,100833,108954,655,0,100833,3922,15253,16005,48366,77532
39,883,883.000,636,1503,5301,11575,15802,30870,43115,63265,99801,883,0,63265,5301,11575,15802,30870,43115
40,744,744.000,765,1623,6719,13272,16524,36478,49041,72370,82048,743,1,72370,6719,13272,16524,36478,49041
41,703,703.000,647,1402,4016,14567,16288,39418,69862,97564,106250,702,1,97564,4016,14567,16288,39418,69862
42,619,619.000,630,1499,4544,15970,16272,59320,75888,106632,133304,618,1,106632,4544,15970,16272,59320,75888
43,558,558.000,615,1509,6333,17472,17560,61126,84741,97876,119422,557,1,97876,6333,17472,17560,61126,84741
44,647,647.000,610,1526,6055,15622,16281,47577,75219,103955,114200,647,0,103955,6055,15622,16281,47577,75219
45,573,573.000,648,1413,3700,17693,15769,74906,87402,104032,106951,573,0,104032,3700,17693,15769,74906,87402
