Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.800,17.185,0.902,2.233,3.310,29.838,48.343,69.868,94.020,94.020,0.058
5,19.800,12.506,0.783,1.518,2.251,22.014,40.801,47.830,68.659,68.659,0.080
10,27.400,12.094,0.716,1.454,1.987,19.489,30.260,38.561,53.565,246.836,0.083
15,32.600,11.297,0.668,1.421,1.948,20.586,35.014,45.205,50.742,52.499,0.089
20,24.400,8.790,0.744,1.133,1.707,15.480,28.471,38.272,46.435,48.942,0.114
25,26.800,7.578,0.646,1.337,1.828,6.281,25.629,36.685,47.442,51.141,0.132
30,30.200,8.751,0.779,1.328,1.725,10.304,30.513,39.107,50.568,53.110,0.114
35,32.600,10.925,0.722,1.328,1.867,20.943,33.213,40.083,59.098,65.067,0.092
40,27.200,8.843,0.630,1.261,1.765,11.565,24.666,39.211,72.283,98.217,0.113
45,24.400,10.531,0.648,1.292,1.770,15.075,32.867,45.032,51.012,66.438,0.095
50,29.000,11.972,0.679,1.293,1.840,20.396,39.397,44.712,49.410,104.604,0.084
55,31.400,8.713,0.682,1.101,1.565,13.557,31.257,40.074,48.922,53.205,0.115
60,33.200,11.170,0.667,1.355,1.976,19.143,31.253,41.161,56.217,57.646,0.090
65,90.000,2.553,0.045,0.237,0.530,1.079,2.900,17.531,39.222,57.717,0.392
70,456.800,0.453,0.040,0.207,0.371,0.641,0.890,1.056,1.322,5.894,2.209
75,420.000,0.501,0.038,0.240,0.435,0.723,0.962,1.070,1.158,4.686,1.998
80,390.600,0.511,0.037,0.243,0.463,0.733,0.971,1.072,1.149,4.813,1.956
85,408.200,0.541,0.037,0.252,0.453,0.751,0.979,1.075,1.199,48.566,1.850
90,393.600,0.513,0.037,0.253,0.466,0.743,0.969,1.075,1.144,2.126,1.949
95,394.400,0.540,0.037,0.244,0.459,0.748,0.979,1.085,1.264,35.566,1.853
100,420.000,0.516,0.037,0.245,0.461,0.744,0.981,1.081,1.228,4.781,1.937
105,399.200,0.513,0.038,0.241,0.457,0.743,0.957,1.074,1.230,4.100,1.950
110,395.200,0.531,0.038,0.251,0.482,0.747,0.971,1.073,1.132,29.182,1.884
115,412.400,0.524,0.038,0.245,0.468,0.751,0.968,1.066,1.133,25.305,1.909
