Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,294,294.000,1293,11899,22623,35011,37783,83918,99743,224375,236232,293,1,224375,22623,35011,37783,83918,99743
1,654,654.000,928,3056,9030,14771,20683,38541,49645,67197,74124,654,0,67197,9030,14771,20683,38541,49645
2,649,649.000,753,2054,7245,15440,16917,39437,68939,110871,113626,649,0,110871,7245,15440,16917,39437,68939
3,933,933.000,798,1771,6805,10709,15615,26391,37359,49331,66658,932,1,49331,6805,10709,15615,26391,37359
4,850,850.000,650,1741,6878,11914,14187,29814,46883,81307,110975,850,0,81307,6878,11914,14187,29814,46883
5,858,858.000,634,1752,6800,11593,14695,28726,40479,77743,106695,857,1,77743,6800,11593,14695,28726,40479
6,893,893.000,825,1625,6138,11222,14815,28073,37307,80365,99107,893,0,80365,6138,11222,14815,28073,37307
7,912,912.000,701,1609,5384,10741,10447,27998,48770,82665,95592,911,1,82665,5384,10741,10447,27998,48770
8,640,640.000,668,1558,6007,15982,18023,47396,76938,102498,112168,639,1,102498,6007,15982,18023,47396,76938
9,852,852.000,709,1616,4889,11375,9453,30793,58750,106403,123571,851,1,106403,4889,11375,9453,30793,58750
10,894,894.000,712,1507,5229,11447,12337,30678,45199,92341,108306,893,1,92341,5229,11447,12337,30678,45199
11,568,568.000,881,1699,6628,17056,18986,56554,72110,110687,135731,567,1,110687,6628,17056,18986,56554,72110
12,799,799.000,769,1555,5403,12522,11095,39573,64064,92439,109610,798,1,92439,5403,12522,11095,39573,64064
13,834,834.000,784,1612,4903,11995,12209,32083,48394,96974,115086,833,1,96974,4903,11995,12209,32083,48394
14,834,834.000,602,1571,4894,12253,10595,41974,54187,91245,117708,833,1,91245,4894,12253,10595,41974,54187
15,1101,1101.000,673,1430,4779,9111,9494,22442,36306,70200,88812,1100,1,70200,4779,9111,9494,22442,36306
16,776,776.000,530,1495,4834,24667,10665,40008,58845,1029080,1030666,775,1,1029080,4834,24667,10665,40008,58845
17,57,57.000,883,1628,8429,13685,17513,44410,55017,62358,62358,56,1,62358,8429,13685,17513,44410,55017
18,621,621.000,648,1496,5176,16176,19243,48444,66455,117419,144230,620,1,117419,5176,16176,19243,48444,66455
19,609,609.000,825,1510,6834,15894,20084,49946,65071,99997,115477,609,0,99997,6834,15894,20084,49946,65071
20,974,974.000,598,1422,4667,10254,9000,24043,43904,91701,104065,973,1,91701,4667,10254,9000,24043,43904
21,752,752.000,748,1595,5985,13526,15385,40890,60272,84328,96004,751,1,84328,5985,13526,15385,40890,60272
22,848,848.000,660,1452,4749,11507,12613,31218,50721,108503,138058,848,0,108503,4749,11507,12613,31218,50721
23,855,855.000,611,1608,4806,11666,11113,36107,62525,78356,94556,854,1,78356,4806,11666,11113,36107,62525
24,927,927.000,615,1430,4902,11034,12087,29798,45957,79514,104543,926,1,79514,4902,11034,12087,29798,45957
25,666,666.000,737,1584,5719,15317,15785,51016,69514,102211,147828,665,1,102211,5719,15317,15785,51016,69514
26,98,98.000,1002,1491,8125,99971,41766,821874,834278,851427,851427,97,1,851427,8125,99971,41766,821874,834278
27,618,618.000,767,1551,5202,15928,17875,55990,78700,93348,96903,617,1,93348,5202,15928,17875,55990,78700
28,801,801.000,619,1494,5435,12364,13245,34550,59867,83236,104619,800,1,83236,5435,12364,13245,34550,59867
29,807,807.000,661,1536,4456,12720,10400,34291,66240,116227,142257,806,1,116227,4456,12720,10400,34291,66240
30,672,672.000,624,1470,4190,14390,11812,37195,90071,103707,116274,671,1,103707,4190,14390,11812,37195,90071
31,687,687.000,651,1560,5191,14710,13023,37949,73090,128161,146942,686,1,128161,5191,14710,13023,37949,73090
32,1025,1025.000,612,1500,5171,9727,10954,27531,40009,58895,69023,1024,1,58895,5171,9727,10954,27531,40009
33,916,916.000,606,1423,4924,11026,11891,32114,53941,73760,91953,915,1,73760,4924,11026,11891,32114,53941
34,671,671.000,652,1472,5660,28151,14844,41220,75554,1023684,1025842,670,1,1023684,5660,28151,14844,41220,75554
35,98,98.000,906,1748,7345,9811,11957,32054,34249,34976,34976,97,1,34976,7345,9811,11957,32054,34249
36,1065,1065.000,509,1491,4785,9657,8810,24339,37423,77770,116209,1064,1,77770,4785,9657,8810,24339,37423
37,842,842.000,598,1461,5167,11567,11741,31150,54649,82932,99947,841,1,82932,5167,11567,11741,31150,54649
38,1086,1086.000,586,1401,4215,9593,8404,24145,44864,80597,100709,1085,1,80597,4215,9593,8404,24145,44864
39,570,570.000,764,1582,6303,16848,18559,51494,76525,116094,117954,569,1,116094,6303,16848,18559,51494,76525
40,751,751.000,718,1541,5181,13640,16706,38644,59005,85952,110663,751,0,85952,5181,13640,16706,38644,59005
41,960,960.000,600,1443,4764,12621,10884,23220,43885,67826,1017462,959,1,67826,4764,12621,10884,23220,43885
42,425,425.000,779,1529,6265,17434,17311,38203,66992,301865,323710,425,0,301865,6265,17434,17311,38203,66992
43,730,730.000,731,1521,5371,13845,12376,42346,74432,104228,145324,729,1,104228,5371,13845,12376,42346,74432
44,651,651.000,717,1491,5419,15455,17818,46886,75788,117593,135676,650,1,117593,5419,15455,17818,46886,75788
45,130,130.000,790,1980,5181,91426,8656,32923,1102116,1113762,1113824,129,1,1113762,5181,91426,8656,32923,1102116
46,754,754.000,639,1531,4889,10552,11829,31009,47094,65430,66799,753,1,65430,4889,10552,11829,31009,47094
47,706,706.000,749,1460,5868,14524,17423,44272,61900,95145,123361,705,1,95145,5868,14524,17423,44272,61900
48,762,762.000,695,1597,5631,12935,15961,42272,53461,80029,133675,762,0,80029,5631,12935,15961,42272,53461
49,916,916.000,596,1494,4696,10684,12971,27667,44502,72575,87797,916,0,72575,4696,10684,12971,27667,44502
50,679,679.000,622,1491,5381,14803,15965,38678,60678,157911,186954,678,1,157911,5381,14803,15965,38678,60678
51,811,811.000,616,1575,6195,12264,16331,34535,52155,75743,78179,810,1,75743,6195,12264,16331,34535,52155
52,819,819.000,632,1513,5263,12198,15070,34284,56564,83349,101048,819,0,83349,5263,12198,15070,34284,56564
53,731,731.000,639,1578,5929,14102,17240,35331,66403,104850,116164,730,1,104850,5929,14102,17240,35331,66403
54,614,614.000,803,1813,5808,15739,16237,46090,60243,139954,158833,613,1,139954,5808,15739,16237,46090,60243
55,746,746.000,617,1690,5752,13611,14480,41229,64130,97969,114946,745,1,97969,5752,13611,14480,41229,64130
56,736,736.000,759,1753,5603,13380,13989,40524,62435,94141,114250,735,1,94141,5603,13380,13989,40524,62435
57,789,789.000,681,1504,5194,12577,16362,40211,49504,81667,91711,789,0,81667,5194,12577,16362,40211,49504
58,946,946.000,537,1640,5112,10576,9666,25673,52598,81444,103889,945,1,81444,5112,10576,9666,25673,52598
59,691,691.000,571,1887,6071,14643,16347,39561,72421,110184,150230,691,0,110184,6071,14643,16347,39561,72421
60,1055,1055.000,685,1546,4588,9389,9169,24583,38736,67278,77498,1054,1,67278,4588,9389,9169,24583,38736
61,959,959.000,643,1377,5209,10483,12161,28106,42365,79018,111555,959,0,79018,5209,10483,12161,28106,42365
62,783,783.000,684,1696,5299,13011,17150,38613,55591,92453,98619,783,0,92453,5299,13011,17150,38613,55591
63,702,702.000,557,1583,5559,25605,15529,35006,50400,1015689,1027566,701,1,1015689,5559,25605,15529,35006,50400
64,109,109.000,1019,1976,6452,15394,21221,37884,66123,88496,88723,108,1,88496,6452,15394,21221,37884,66123
65,840,840.000,615,1529,5426,11869,14849,29298,51789,95479,138371,840,0,95479,5426,11869,14849,29298,51789
66,944,944.000,750,1572,5389,10956,13310,26811,48307,80816,100180,943,1,80816,5389,10956,13310,26811,48307
67,634,634.000,788,1669,6105,16015,17400,48763,80895,103241,118005,633,1,103241,6105,16015,17400,48763,80895
68,762,762.000,695,1543,4617,12626,12106,35995,54793,120612,150788,761,1,120612,4617,12626,12106,35995,54793
69,1044,1044.000,668,1564,4643,9409,8506,23908,39044,71518,95074,1044,0,71518,4643,9409,8506,23908,39044
70,964,964.000,703,1527,4993,10341,12665,26822,44238,78222,101402,963,1,78222,4993,10341,12665,26822,44238
71,809,809.000,638,1586,5409,12522,16156,30318,53719,87937,128043,808,1,87937,5409,12522,16156,30318,53719
72,1144,1144.000,594,1447,4407,8604,7886,18957,30434,71864,125862,1143,1,71864,4407,8604,7886,18957,30434
73,1139,1139.000,603,1463,5554,8770,11042,22792,30338,43472,71965,1138,1,43472,5554,8770,11042,22792,30338
74,1073,1073.000,598,1459,5684,9302,9737,23878,41351,57097,64426,1073,0,57097,5684,9302,9737,23878,41351
75,945,945.000,644,1500,5853,10587,14813,27411,42755,57300,86428,944,1,57300,5853,10587,14813,27411,42755
76,1128,1128.000,659,1455,5383,8821,9506,23697,36139,51268,61553,1127,1,51268,5383,8821,9506,23697,36139
77,512,512.000,616,1438,4719,22228,10287,23906,33769,678450,1009099,511,1,678450,4719,22228,10287,23906,33769
78,964,964.000,660,1517,5626,8985,8238,20456,34178,90144,104816,964,0,90144,5626,8985,8238,20456,34178
79,1186,1186.000,574,1493,5534,8349,9357,21236,28062,48755,64981,1185,1,48755,5534,8349,9357,21236,28062
80,1076,1076.000,616,1540,5426,9545,8838,24902,43972,70748,73226,1075,1,70748,5426,9545,8838,24902,43972
81,1166,1166.000,632,1517,5242,8342,8894,22696,30374,48575,76094,1165,1,48575,5242,8342,8894,22696,30374
82,1027,1027.000,708,1598,5579,9741,11277,23724,34424,68773,87095,1026,1,68773,5579,9741,11277,23724,34424
83,1002,1002.000,587,1456,5475,10012,10017,26857,41115,68608,76319,1001,1,68608,5475,10012,10017,26857,41115
84,1034,1034.000,630,1461,5288,9610,12479,25770,39649,54305,74277,1033,1,54305,5288,9610,12479,25770,39649
85,1148,1148.000,585,1462,5124,8642,8348,21637,30468,66042,99525,1148,0,66042,5124,8642,8348,21637,30468
86,989,989.000,580,1564,5185,10090,10475,25774,37980,74275,92060,988,1,74275,5185,10090,10475,25774,37980
87,916,916.000,634,1471,6037,10996,14560,25897,42209,77172,117857,915,1,77172,6037,10996,14560,25897,42209
88,992,992.000,576,1470,5630,10041,12207,26492,38288,70893,92496,991,1,70893,5630,10041,12207,26492,38288
89,1220,1220.000,567,1465,5321,8134,7730,21370,29349,54651,77258,1219,1,54651,5321,8134,7730,21370,29349
90,934,934.000,620,1585,6124,11312,17721,30784,36947,59443,87816,933,1,59443,6124,11312,17721,30784,36947
91,987,987.000,647,1549,5706,9525,8696,23831,37409,73338,87975,987,0,73338,5706,9525,8696,23831,37409
92,1130,1130.000,647,1477,5430,8881,9757,22447,31759,52325,96370,1129,1,52325,5430,8881,9757,22447,31759
93,1140,1140.000,589,1508,4661,8988,8812,23292,36321,65304,72031,1140,0,65304,4661,8988,8812,23292,36321
94,1026,1026.000,606,1403,5820,9511,12031,26253,31864,61337,99143,1026,0,61337,5820,9511,12031,26253,31864
95,1133,1133.000,668,1375,5461,9298,9895,23523,34208,68160,82081,1132,1,68160,5461,9298,9895,23523,34208
96,1128,1128.000,517,1379,4850,8249,8165,20793,29491,57693,69925,1127,1,57693,4850,8249,8165,20793,29491
97,2192,2192.000,38,149,498,4592,3612,16045,24823,51221,73324,2192,0,51221,498,4592,3612,16045,24823
98,4656,4656.000,39,138,367,2126,1087,5780,10682,26799,59856,4656,0,26799,367,2126,1087,5780,10682
99,10820,10820.000,37,128,238,913,501,1994,4607,12059,58550,10820,0,12059,238,913,501,1994,4607
100,12548,12548.000,37,112,216,785,456,1614,4016,10633,40968,12548,0,10633,216,785,456,1614,4016
101,15682,15682.000,38,102,193,628,400,1182,3331,7259,39994,15682,0,7259,193,628,400,1182,3331
102,10929,10929.000,37,137,226,516,450,666,2275,4683,41414,10929,0,4683,226,516,450,666,2275
103,10002,10002.000,39,143,276,536,490,746,2613,4537,9747,10002,0,4537,276,536,490,746,2613
104,10001,10001.000,38,143,282,533,490,705,2378,4720,11217,10001,0,4720,282,533,490,705,2378
105,9998,9998.000,40,140,247,497,471,673,2199,4305,9729,9998,0,4305,247,497,471,673,2199
