Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,6.004,0.961,4.937,5.796,6.723,8.804,9.476,14.805,14.805,0.167
5,25.200,5.428,0.679,4.303,5.145,5.754,6.320,6.832,14.993,52.084,0.184
10,23.200,5.077,0.720,4.392,5.283,5.847,6.501,6.827,8.369,15.205,0.197
15,19.000,4.962,0.662,4.430,5.159,5.844,6.260,6.641,7.516,7.516,0.202
20,21.400,5.116,0.662,4.372,5.320,5.948,6.615,7.034,7.814,8.153,0.195
25,23.200,5.302,0.661,4.716,5.400,5.979,6.518,6.627,15.610,31.952,0.189
30,21.400,4.742,0.576,4.144,5.170,5.773,6.490,6.818,7.286,7.651,0.211
35,15.200,5.132,0.623,4.369,5.133,5.914,6.552,7.001,16.543,16.543,0.195
40,27.400,4.787,0.658,4.175,5.159,5.887,6.556,6.775,6.979,7.329,0.209
45,23.200,4.895,0.544,4.336,5.394,5.914,6.391,7.039,7.546,8.294,0.204
50,22.200,4.978,0.777,4.433,5.259,5.896,6.341,6.477,7.024,7.605,0.201
55,27.200,4.571,0.611,4.198,5.055,5.627,6.026,6.238,7.198,7.745,0.219
60,22.200,4.805,0.670,4.315,4.889,5.597,6.146,6.203,6.518,7.679,0.208
65,22.800,4.549,0.587,3.992,4.890,5.702,6.080,6.425,7.291,7.466,0.220
70,26.600,4.646,0.632,4.103,5.132,5.755,6.255,6.698,7.045,7.367,0.215
75,25.400,4.712,0.639,4.209,5.180,5.670,6.339,6.541,7.076,7.619,0.212
80,19.800,4.961,0.623,4.350,5.407,6.093,6.720,7.085,7.950,7.950,0.202
85,22.000,4.856,0.566,4.459,5.277,5.870,6.370,6.634,7.257,7.524,0.206
90,25.200,4.835,0.603,4.390,5.352,6.152,6.508,6.886,7.681,7.717,0.207
95,29.800,5.173,0.625,4.577,5.418,5.973,6.588,6.755,7.174,8.291,0.193
100,25.000,5.066,0.608,4.376,5.425,5.899,6.476,6.763,7.146,16.584,0.197
105,21.000,5.246,0.658,4.738,5.254,6.011,6.624,6.985,15.251,22.142,0.191
110,23.200,5.029,0.658,4.414,5.395,6.088,6.502,6.910,8.179,16.272,0.199
115,19.200,5.031,0.662,4.530,5.158,5.853,6.626,6.778,7.310,7.310,0.199
