Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.800,6.400,1.672,3.152,4.076,6.231,9.111,11.097,68.864,101.717,0.156
5,41.200,2.791,1.599,2.204,2.558,2.955,3.786,4.688,6.809,7.448,0.358
10,36.800,2.535,1.469,1.926,2.231,2.613,3.240,3.586,4.866,34.862,0.394
15,34.400,2.981,1.336,1.934,2.197,2.629,3.481,4.713,28.362,40.787,0.335
20,45.000,2.333,1.397,1.890,2.160,2.483,3.045,3.436,4.624,13.284,0.429
25,50.800,2.257,1.582,1.848,2.079,2.391,3.052,3.803,4.925,6.635,0.443
30,32.000,2.457,1.334,1.828,2.142,2.603,3.242,3.698,6.640,25.518,0.407
35,43.200,2.318,1.450,1.814,2.060,2.507,3.113,3.573,4.637,20.063,0.431
40,47.200,2.346,1.440,1.856,2.108,2.561,3.351,4.042,5.469,6.241,0.426
45,36.000,2.668,1.417,1.794,2.080,2.455,3.645,4.210,28.240,32.409,0.375
50,41.400,2.320,1.295,1.778,2.033,2.528,3.315,3.862,6.375,8.882,0.431
55,43.400,2.285,1.401,1.815,2.040,2.528,3.331,3.737,4.371,6.471,0.438
60,32.600,2.278,1.299,1.801,2.020,2.453,3.305,3.663,5.755,8.218,0.439
65,27.000,3.826,1.350,1.828,2.104,2.645,3.143,5.511,41.624,139.970,0.261
70,37.200,2.244,1.362,1.793,2.049,2.361,2.969,3.596,5.104,6.945,0.446
75,34.000,2.596,1.374,1.842,2.103,2.549,3.369,4.029,21.077,32.626,0.385
80,44.600,2.296,1.346,1.774,2.006,2.411,3.173,3.866,6.862,7.095,0.436
85,36.400,2.360,1.415,1.834,2.053,2.532,3.427,3.906,7.444,8.587,0.424
90,39.000,2.314,1.415,1.744,1.989,2.483,3.509,3.925,8.028,8.261,0.432
95,40.800,2.171,1.396,1.768,1.987,2.357,2.937,3.423,4.277,5.472,0.461
100,39.600,2.289,1.362,1.763,2.000,2.447,3.409,4.717,5.589,6.846,0.437
105,36.200,2.433,1.229,1.786,1.971,2.371,3.093,4.176,12.071,26.891,0.411
110,45.200,2.464,1.370,1.830,2.072,2.517,3.362,4.067,9.669,18.440,0.406
115,45.600,2.081,1.395,1.734,1.964,2.257,2.781,3.166,4.127,5.211,0.480
