Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,633.800,15.806,0.561,2.437,7.590,21.181,39.692,56.890,94.068,200.518,0.063
5,1050.400,9.466,0.466,1.902,5.428,14.743,23.240,28.263,46.602,84.490,0.106
10,975.600,10.234,0.565,1.546,4.971,13.848,22.890,28.030,51.725,648.490,0.098
15,848.000,11.783,0.496,1.665,5.725,17.982,30.292,41.637,58.498,88.295,0.085
20,1068.400,9.323,0.527,1.646,5.134,14.124,23.158,29.073,48.341,98.518,0.107
25,1138.800,8.764,0.485,1.608,5.077,13.288,22.318,26.942,46.661,90.720,0.114
30,863.800,11.559,0.551,1.703,5.728,17.792,29.002,38.634,63.807,100.777,0.087
35,1008.400,9.895,0.524,1.728,5.329,15.434,24.605,30.446,50.385,74.088,0.101
40,1127.600,8.850,0.448,1.641,5.134,13.484,22.193,26.899,46.427,67.524,0.113
45,907.600,11.022,0.506,1.628,5.464,16.969,27.402,36.324,57.850,111.828,0.091
50,975.400,10.218,0.506,1.629,5.270,16.016,25.640,33.542,52.432,100.487,0.098
55,1101.600,9.055,0.495,1.641,5.111,13.987,22.573,27.345,47.054,93.384,0.110
60,854.400,11.763,0.513,1.589,5.076,13.159,22.048,27.902,64.035,652.619,0.085
65,720.200,13.795,0.521,1.614,6.288,19.697,34.692,47.633,78.423,184.270,0.072
70,1019.400,9.786,0.470,1.601,5.274,14.873,24.534,30.981,49.232,85.773,0.102
75,827.800,12.067,0.540,1.568,5.814,18.206,31.837,42.079,62.244,109.946,0.083
80,1029.000,9.715,0.495,1.679,5.300,15.466,24.141,29.351,46.866,86.296,0.103
85,1054.600,9.447,0.534,1.721,5.307,14.369,23.035,27.429,47.287,1003.449,0.106
90,870.600,11.464,0.537,1.612,5.592,17.784,29.048,38.257,58.670,119.374,0.087
95,1040.200,9.594,0.484,1.588,5.260,14.958,24.041,30.764,47.939,80.345,0.104
100,1113.400,8.976,0.450,1.607,5.160,13.961,22.465,27.120,44.972,85.113,0.111
105,865.000,11.547,0.500,1.684,5.766,17.853,29.907,39.729,53.980,89.119,0.087
110,1020.800,9.784,0.531,1.638,5.355,15.067,23.725,29.801,48.448,990.731,0.102
115,1137.600,8.728,0.459,1.653,4.966,13.595,21.879,26.240,43.381,71.227,0.115
