Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,314,314.000,1210,9212,20043,32335,39439,73984,112146,190434,200518,314,0,190434,20043,32335,39439,73984,112146
1,604,604.000,645,1985,8209,16382,24459,41555,62906,81395,117648,604,0,81395,8209,16382,24459,41555,62906
2,662,662.000,654,2527,7472,15095,21761,37240,54626,90784,107900,661,1,90784,7472,15095,21761,37240,54626
3,813,813.000,647,1911,6453,12395,17205,30366,44936,80756,96672,812,1,80756,6453,12395,17205,30366,44936
4,776,776.000,561,1970,6166,12850,16862,31605,50743,79043,124799,775,1,79043,6166,12850,16862,31605,50743
5,965,965.000,630,1983,5883,10241,16230,24886,32056,46951,58082,965,0,46951,5883,10241,16230,24886,32056
6,1026,1026.000,605,2005,5702,9681,15508,23730,28454,45190,72356,1026,0,45190,5702,9681,15508,23730,28454
7,1051,1051.000,548,1936,5381,9431,13883,23041,28351,49065,71298,1051,0,49065,5381,9431,13883,23041,28351
8,1099,1099.000,580,1744,5286,9083,14958,22357,27003,40541,55172,1098,1,40541,5286,9083,14958,22357,27003
9,1111,1111.000,466,1902,5169,9005,13085,22025,27351,49365,84490,1110,1,49365,5169,9005,13085,22025,27351
10,1086,1086.000,580,1478,4909,9246,14105,23178,28856,53753,73394,1085,1,53753,4909,9246,14105,23178,28856
11,1087,1087.000,627,1614,5217,9153,14860,22817,26805,42694,59271,1086,1,42694,5217,9153,14860,22817,26805
12,1146,1146.000,626,1384,5036,8688,13125,21867,26353,47308,72344,1145,1,47308,5036,8688,13125,21867,26353
13,435,435.000,565,1618,5036,22893,14182,24875,38653,613317,648490,435,0,613317,5036,22893,14182,24875,38653
14,1124,1124.000,566,1508,4793,8907,13665,22791,28010,47093,63950,1124,0,47093,4793,8907,13665,22791,28010
15,1196,1196.000,527,1621,4881,8310,12870,20384,24911,42687,69385,1195,1,42687,4881,8310,12870,20384,24911
16,716,716.000,496,1828,6306,14181,21434,37189,47961,63914,88295,715,1,63914,6306,14181,21434,37189,47961
17,634,634.000,569,1829,8890,15587,25393,40704,47801,63449,75492,634,0,63449,8890,15587,25393,40704,47801
18,775,775.000,568,1719,6826,12838,19386,32509,43747,60267,87760,774,1,60267,6826,12838,19386,32509,43747
19,919,919.000,585,1542,5543,10917,16894,27147,38507,56209,76675,919,0,56209,5543,10917,16894,27147,38507
20,1082,1082.000,566,1693,5099,9232,13935,23014,29073,50803,60198,1082,0,50803,5099,9232,13935,23014,29073
21,1019,1019.000,558,1532,5416,9716,14755,23468,31527,45688,64797,1019,0,45688,5416,9716,14755,23468,31527
22,1068,1068.000,527,1640,5098,9281,14012,23536,29680,46131,72131,1068,0,46131,5098,9281,14012,23536,29680
23,1082,1082.000,529,1706,5052,9333,14072,22803,28651,50488,98518,1081,1,50488,5052,9333,14072,22803,28651
24,1091,1091.000,561,1643,5057,9076,13900,22747,27799,48341,70528,1090,1,48341,5057,9076,13900,22747,27799
25,1150,1150.000,505,1539,5078,8678,13408,22344,26507,47612,68731,1150,0,47612,5078,8678,13408,22344,26507
26,1155,1155.000,543,1600,5091,8631,13288,22005,26150,42647,75016,1155,0,42647,5091,8631,13288,22005,26150
27,1180,1180.000,558,1671,5095,8481,12066,21396,25579,45641,52356,1179,1,45641,5095,8481,12066,21396,25579
28,1078,1078.000,485,1631,4974,9253,13427,23545,30703,54878,90720,1078,0,54878,4974,9253,13427,23545,30703
29,1131,1131.000,498,1624,5158,8816,13833,22437,26631,41405,53110,1130,1,41405,5158,8816,13833,22437,26631
30,1132,1132.000,551,1628,5269,8797,14019,22236,26008,45042,54089,1132,0,45042,5269,8797,14019,22236,26008
31,963,963.000,561,1598,5342,10525,15473,26258,36935,64835,90222,962,1,64835,5342,10525,15473,26258,36935
