Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,27.400,7.372,1.406,5.147,6.215,7.865,10.155,13.903,21.325,63.489,0.136
5,39.000,5.468,2.940,4.502,5.304,6.128,7.030,8.278,10.292,10.836,0.183
10,31.600,5.293,2.374,4.432,4.887,5.834,7.392,7.950,10.217,11.548,0.189
15,34.400,5.436,1.805,4.152,5.069,5.868,6.927,8.051,16.870,30.425,0.184
20,44.000,5.487,2.038,4.390,5.038,5.990,7.240,8.472,11.291,39.160,0.182
25,48.400,5.365,3.156,4.344,5.058,6.035,7.026,8.407,9.762,12.066,0.186
30,34.400,5.461,0.690,4.356,4.846,5.728,6.776,7.577,9.611,66.601,0.183
35,39.200,5.312,0.785,4.348,5.000,6.017,7.042,7.690,13.889,17.271,0.188
40,44.000,5.329,2.703,4.380,4.935,5.977,7.195,8.177,10.094,12.932,0.188
45,35.600,5.442,0.633,4.242,4.941,5.851,7.359,8.727,33.662,33.927,0.184
50,40.200,5.388,2.727,4.412,4.896,5.878,7.303,8.043,9.805,25.561,0.186
55,39.600,5.220,2.434,4.296,4.856,5.905,7.132,7.839,9.097,12.025,0.192
60,32.200,5.382,1.893,4.365,5.113,5.914,7.197,8.184,10.370,13.261,0.186
65,32.600,5.365,0.534,4.209,5.107,6.040,6.773,7.410,9.427,43.474,0.186
70,42.600,5.446,0.724,4.507,5.051,6.015,6.834,8.009,10.771,34.097,0.184
75,37.600,5.650,0.681,4.490,5.325,6.389,7.453,8.326,13.676,22.390,0.177
80,39.800,5.515,1.595,4.364,5.172,6.158,7.199,8.092,19.775,23.273,0.181
85,43.800,6.019,2.312,4.782,5.444,6.785,8.541,9.433,13.107,17.508,0.166
90,33.800,5.944,0.631,4.326,4.890,6.098,7.432,9.476,31.673,39.556,0.168
95,42.400,5.437,2.877,4.615,5.292,6.038,7.259,7.645,9.016,10.184,0.184
100,42.400,5.570,3.388,4.564,5.342,6.118,7.455,8.556,10.623,12.725,0.180
105,34.200,5.511,1.135,4.207,4.880,5.878,7.360,8.348,30.546,41.153,0.181
110,39.600,5.685,0.679,4.621,5.322,6.388,8.027,8.862,12.900,13.390,0.176
115,49.200,5.306,3.020,4.420,5.028,5.879,7.109,7.984,10.325,11.203,0.188
