time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,316,316.000,316.000,97886,97886,316,0
1,317,317.000,317.000,68242,68242,316,1
2,367,367.000,367.000,59281,59281,366,1
3,380,380.000,380.000,50878,50878,379,1
4,391,391.000,391.000,50091,50091,390,1
5,315,315.000,315.000,208933,208933,315,0
6,362,362.000,362.000,58890,58890,361,1
7,386,386.000,386.000,50564,50564,385,1
8,395,395.000,395.000,50718,50718,394,1
9,370,370.000,370.000,102370,102370,369,1
10,395,395.000,395.000,50759,50759,394,1
11,383,383.000,383.000,59396,59396,382,1
12,403,403.000,403.000,49612,49612,403,0
13,317,317.000,317.000,192704,192704,316,1
14,342,342.000,342.000,125560,125560,341,1
15,402,402.000,402.000,49859,49859,401,1
16,376,376.000,376.000,50315,50315,375,1
17,403,403.000,403.000,42277,42277,403,0
18,375,375.000,375.000,67212,67212,375,0
19,315,315.000,315.000,992295,992295,314,1
20,226,226.000,226.000,51213,51213,225,1
21,374,374.000,374.000,68191,68191,373,1
22,267,267.000,267.000,193910,193910,266,1
23,393,393.000,393.000,50833,50833,392,1
24,389,389.000,389.000,69999,69999,388,1
25,389,389.000,389.000,67238,67238,388,1
26,393,393.000,393.000,58647,58647,392,1
27,351,351.000,351.000,83761,83761,350,1
28,390,390.000,390.000,58492,58492,389,1
29,396,396.000,396.000,45271,45271,395,1
30,403,403.000,403.000,49236,49236,403,0
31,321,321.000,321.000,183776,183776,320,1
32,346,346.000,346.000,57996,57996,345,1
33,390,390.000,390.000,59001,59001,389,1
34,403,403.000,403.000,42656,42656,402,1
35,409,409.000,409.000,50041,50041,408,1
36,399,399.000,399.000,45055,45055,398,1
37,405,405.000,405.000,50401,50401,404,1
38,407,407.000,407.000,50285,50285,406,1
39,334,334.000,334.000,186195,186195,333,1
40,331,331.000,331.000,151446,151446,330,1
41,417,417.000,417.000,50002,50002,416,1
42,403,403.000,403.000,50419,50419,402,1
43,378,378.000,378.000,91904,91904,377,1
44,381,381.000,381.000,57954,57954,380,1
45,378,378.000,378.000,64761,64761,377,1
46,387,387.000,387.000,58531,58531,386,1
47,399,399.000,399.000,51728,51728,398,1
48,291,291.000,291.000,316113,316113,290,1
49,411,411.000,411.000,43128,43128,411,0
50,395,395.000,395.000,50878,50878,395,0
51,407,407.000,407.000,50208,50208,406,1
52,398,398.000,398.000,50099,50099,397,1
53,373,373.000,373.000,100363,100363,372,1
54,400,400.000,400.000,50691,50691,399,1
55,409,409.000,409.000,50149,50149,408,1
56,301,301.000,301.000,781054,781054,300,1
57,224,224.000,224.000,400431,400431,223,1
58,404,404.000,404.000,42549,42549,403,1
59,396,396.000,396.000,49971,49971,396,0
60,409,409.000,409.000,50132,50132,408,1
61,392,392.000,392.000,50527,50527,391,1
62,370,370.000,370.000,124981,124981,369,1
63,403,403.000,403.000,50395,50395,402,1
64,406,406.000,406.000,47458,47458,405,1
65,284,284.000,284.000,195505,195505,283,1
66,398,398.000,398.000,50168,50168,397,1
67,387,387.000,387.000,59102,59102,386,1
68,388,388.000,388.000,50650,50650,387,1
69,396,396.000,396.000,51155,51155,395,1
70,388,388.000,388.000,50782,50782,387,1
71,390,390.000,390.000,50702,50702,389,1
72,403,403.000,403.000,50022,50022,402,1
73,330,330.000,330.000,125477,125477,329,1
74,327,327.000,327.000,182975,182975,326,1
75,399,399.000,399.000,51422,51422,398,1
76,91,91.000,91.000,969092,969092,90,1
77,375,375.000,375.000,51530,51530,374,1
78,396,396.000,396.000,50567,50567,396,0
79,407,407.000,407.000,50693,50693,406,1
80,412,412.000,412.000,43158,43158,411,1
81,403,403.000,403.000,49882,49882,402,1
82,208,208.000,208.000,271888,271888,207,1
83,267,267.000,267.000,202355,202355,266,1
84,385,385.000,385.000,59299,59299,384,1
85,380,380.000,380.000,184125,184125,379,1
86,330,330.000,330.000,51186,51186,329,1
87,393,393.000,393.000,51490,51490,392,1
88,382,382.000,382.000,59310,59310,381,1
89,339,339.000,339.000,183867,183867,338,1
90,395,395.000,395.000,50418,50418,394,1
91,396,396.000,396.000,50783,50783,395,1
92,400,400.000,400.000,50689,50689,399,1
93,259,259.000,259.000,993648,993648,258,1
94,344,344.000,344.000,58965,58965,343,1
95,328,328.000,328.000,181375,181375,327,1
96,391,391.000,391.000,50964,50964,390,1
97,399,399.000,399.000,50299,50299,398,1
98,385,385.000,385.000,83117,83117,384,1
99,399,399.000,399.000,51418,51418,398,1
100,388,388.000,388.000,50470,50470,387,1
101,386,386.000,386.000,56383,56383,385,1
102,317,317.000,317.000,208536,208536,316,1
103,378,378.000,378.000,67533,67533,377,1
104,381,381.000,381.000,59025,59025,380,1
105,383,383.000,383.000,67302,67302,382,1
106,370,370.000,370.000,125212,125212,369,1
107,397,397.000,397.000,42612,42612,396,1
108,350,350.000,350.000,125247,125247,349,1
109,287,287.000,287.000,174626,174626,286,1
110,360,360.000,360.000,67237,67237,359,1
111,397,397.000,397.000,50529,50529,396,1
112,395,395.000,395.000,51568,51568,395,0
113,407,407.000,407.000,43041,43041,406,1
114,410,410.000,410.000,50023,50023,409,1
115,333,333.000,333.000,183821,183821,332,1
116,400,400.000,400.000,50347,50347,399,1
117,384,384.000,384.000,61079,61079,383,1
118,410,410.000,410.000,42230,42230,409,1
119,397,397.000,397.000,50415,50415,396,1
