Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,354.200,28.202,3.052,24.627,25.324,32.904,42.578,50.502,67.745,114.056,0.035
5,365.600,27.334,3.194,24.763,25.241,25.798,33.925,42.237,91.263,225.195,0.037
10,368.000,27.147,3.039,24.751,25.238,25.723,33.727,42.059,116.833,200.665,0.037
15,374.200,28.934,3.619,24.783,25.209,25.551,33.520,41.779,65.493,1023.992,0.035
20,329.800,27.747,3.445,24.641,25.213,25.621,33.621,44.118,150.259,562.802,0.036
25,383.800,26.010,2.771,24.794,25.214,25.541,33.428,41.790,75.327,100.599,0.038
30,372.600,26.803,3.270,24.746,25.200,25.484,33.255,41.354,166.960,225.900,0.037
35,390.800,25.612,2.782,24.667,25.196,25.476,32.240,34.372,51.130,213.107,0.039
40,382.000,26.194,2.872,24.653,25.207,25.553,33.522,42.028,82.517,159.699,0.038
45,373.200,26.702,2.867,24.678,25.206,25.521,33.400,40.545,60.722,333.142,0.037
50,394.600,25.337,2.699,24.687,25.195,25.476,33.185,41.266,57.909,101.078,0.039
55,346.800,28.791,3.710,24.763,25.181,25.429,28.947,34.195,76.212,1032.830,0.035
60,396.000,25.251,3.134,24.715,25.177,25.442,26.624,40.898,51.391,127.126,0.040
65,370.600,26.966,3.375,24.788,25.205,25.593,33.594,42.155,92.200,212.678,0.037
70,367.600,27.173,2.920,24.741,25.202,25.547,33.614,42.531,117.056,232.641,0.037
75,333.600,29.985,2.868,24.569,25.181,25.538,33.395,41.432,51.530,1036.278,0.033
80,335.000,29.883,3.259,24.968,25.365,26.939,36.261,60.248,196.035,342.759,0.033
85,364.800,27.381,2.913,24.895,25.574,26.148,34.041,42.263,174.987,191.591,0.037
90,358.800,27.826,3.084,24.848,25.359,25.752,33.474,34.861,58.881,1026.590,0.036
95,380.400,26.271,2.868,24.815,25.306,25.694,33.535,41.551,66.654,200.464,0.038
100,370.000,26.983,2.773,24.841,25.293,25.712,33.651,42.407,66.615,209.170,0.037
105,357.400,27.951,2.667,24.777,25.268,25.747,33.805,42.612,125.599,200.847,0.036
110,393.800,25.439,2.996,24.744,25.232,25.614,33.354,41.287,55.413,87.628,0.039
115,384.800,25.751,2.769,24.724,25.194,25.469,30.831,34.474,59.289,191.765,0.039
