Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,316,316.000,8865,24064,25593,32034,38502,52900,62136,97886,114056,316,0,97886,25593,32034,38502,52900,62136
1,317,317.000,3959,24833,25583,31163,39265,50597,57195,68242,75900,316,1,68242,25583,31163,39265,50597,57195
2,367,367.000,4290,24634,25319,27210,32679,41707,47641,59281,66526,366,1,59281,25319,27210,32679,41707,47641
3,380,380.000,4133,24858,25285,26287,26253,34078,41926,50878,59224,379,1,50878,25285,26287,26253,34078,41926
4,391,391.000,3052,24423,25226,25496,25794,33745,41486,50091,88056,390,1,50091,25226,25496,25794,33745,41486
5,315,315.000,3194,24685,25253,31718,26050,40271,57557,208933,225195,315,0,208933,25253,31718,26050,40271,57557
6,362,362.000,3700,24888,25327,27742,33172,34791,42923,58890,76511,361,1,58890,25327,27742,33172,34791,42923
7,386,386.000,4380,24793,25225,25748,25616,33584,42359,50564,75082,385,1,50564,25225,25748,25616,33584,42359
8,395,395.000,4101,24725,25232,25341,25682,33643,41491,50718,74428,394,1,50718,25232,25341,25682,33643,41491
9,370,370.000,6442,24651,25212,26981,25549,33496,41980,102370,117638,369,1,102370,25212,26981,25549,33496,41980
10,395,395.000,4043,24704,25233,25368,25625,33668,40986,50759,66293,394,1,50759,25233,25368,25625,33668,40986
11,383,383.000,3039,24716,25242,26039,25912,33896,41231,59396,76307,382,1,59396,25242,26039,25912,33896,41231
12,403,403.000,3334,24634,25186,24817,25497,33062,33909,49612,58045,403,0,49612,25186,24817,25497,33062,33909
13,317,317.000,3081,24760,25284,31210,25967,41408,50029,192704,200665,316,1,192704,25284,31210,25967,41408,50029
14,342,342.000,5345,24897,25286,29420,26060,41313,50526,125560,138306,341,1,125560,25286,29420,26060,41313,50526
15,402,402.000,4064,24742,25183,24901,25479,32982,33957,49859,66438,401,1,49859,25183,24901,25479,32982,33957
16,376,376.000,4298,24662,25258,26412,26051,34303,42180,50315,83518,375,1,50315,25258,26412,26051,34303,42180
17,403,403.000,3619,24808,25205,24802,25456,29150,33982,42277,55468,403,0,42277,25205,24802,25456,29150,33982
18,375,375.000,4501,24852,25239,26667,25601,41450,50086,67212,80732,375,0,67212,25239,26667,25601,41450,50086
19,315,315.000,4540,24791,25186,45074,25586,33520,41583,992295,1023992,314,1,992295,25186,45074,25586,33520,41583
20,226,226.000,3694,16787,25019,25746,25397,30462,33741,51213,562802,225,1,51213,25019,25746,25397,30462,33741
21,374,374.000,4300,24936,25240,26842,25737,33574,49783,68191,92150,373,1,68191,25240,26842,25737,33574,49783
22,267,267.000,3445,24739,25287,36972,26277,50760,158694,193910,194622,266,1,193910,25287,36972,26277,50760,158694
23,393,393.000,4295,24777,25221,25423,25616,33503,36512,50833,66764,392,1,50833,25221,25423,25616,33503,36512
24,389,389.000,3701,24515,25196,25794,25573,33470,41985,69999,90288,388,1,69999,25196,25794,25573,33470,41985
25,389,389.000,2771,24756,25211,25441,25499,33176,41566,67238,91469,388,1,67238,25211,25441,25499,33176,41566
26,393,393.000,3187,24801,25226,25460,25548,33106,41615,58647,75664,392,1,58647,25226,25460,25548,33106,41615
27,351,351.000,5137,24783,25217,28707,25797,41643,75155,83761,100599,350,1,83761,25217,28707,25797,41643,75155
28,390,390.000,4753,24776,25202,25559,25459,33463,41690,58492,83703,389,1,58492,25202,25559,25459,33463,41690
29,396,396.000,3361,24817,25229,25168,25603,33355,33834,45271,57437,395,1,45271,25229,25168,25603,33355,33834
30,403,403.000,3270,24771,25203,24867,25463,29195,33754,49236,50380,403,0,49236,25203,24867,25463,29195,33754
31,321,321.000,4201,24860,25183,34882,25609,42799,173750,183776,225900,320,1,183776,25183,34882,25609,42799,173750
32,346,346.000,4134,24773,25206,25272,25436,28014,39426,57996,73469,345,1,57996,25206,25272,25436,28014,39426
33,390,390.000,5503,24686,25232,25667,25560,33379,40993,59001,83909,389,1,59001,25232,25667,25560,33379,40993
34,403,403.000,3460,24709,25177,24718,25464,26873,33840,42656,68762,402,1,42656,25177,24718,25464,26873,33840
35,409,409.000,3006,24577,25212,24602,25421,26626,33896,50041,52568,408,1,50041,25212,24602,25421,26626,33896
36,399,399.000,3558,24752,25197,24774,25462,32952,34087,45055,51216,398,1,45055,25197,24774,25462,32952,34087
37,405,405.000,3426,24648,25176,24711,25504,26377,33767,50401,58091,404,1,50401,25176,24711,25504,26377,33767
38,407,407.000,2820,24497,25186,24941,25488,33388,41318,50285,93328,406,1,50285,25186,24941,25488,33388,41318
39,334,334.000,2782,24825,25209,29758,25496,33447,42478,186195,213107,333,1,186195,25209,29758,25496,33447,42478
40,331,331.000,5180,24504,25274,30100,25959,41705,57506,151446,159699,330,1,151446,25274,30100,25959,41705,57506
41,417,417.000,2872,22060,25133,23840,25376,26171,33443,50002,58971,416,1,50002,25133,23840,25376,26171,33443
42,403,403.000,3642,24670,25185,24838,25425,32303,33870,50419,59699,402,1,50419,25185,24838,25425,32303,33870
43,378,378.000,3874,24572,25225,26517,25549,33850,42240,91904,92081,377,1,91904,25225,26517,25549,33850,42240
44,381,381.000,3282,24882,25265,26487,25815,34046,42176,57954,66772,380,1,57954,25265,26487,25815,34046,42176
45,378,378.000,4957,24491,25218,26090,25598,33716,42104,64761,92868,377,1,64761,25218,26090,25598,33716,42104
46,387,387.000,2867,24741,25232,25829,25645,33681,41584,58531,60890,386,1,58531,25232,25829,25645,33681,41584
47,399,399.000,3497,24707,25209,25091,25522,32990,41542,51728,67338,398,1,51728,25209,25091,25522,32990,41542
48,291,291.000,4062,24803,25223,34310,25505,33344,45747,316113,333142,290,1,316113,25223,34310,25505,33344,45747
49,411,411.000,3886,24497,25136,24263,25427,27131,33529,43128,58630,411,0,43128,25136,24263,25427,27131,33529
50,395,395.000,3417,24683,25213,25331,25611,33559,35409,50878,51176,395,0,50878,25213,25331,25611,33559,35409
51,407,407.000,3974,24661,25179,24569,25423,31549,33781,50208,66517,406,1,50208,25179,24569,25423,31549,33781
52,398,398.000,2761,24826,25207,25196,25557,33226,34692,50099,75409,397,1,50099,25207,25196,25557,33226,34692
53,373,373.000,3576,24426,25181,26887,25447,34403,44166,100363,101078,372,1,100363,25181,26887,25447,34403,44166
54,400,400.000,2699,24699,25194,24816,25416,26427,41308,50691,75739,399,1,50691,25194,24816,25416,26427,41308
55,409,409.000,3710,24710,25161,24480,25413,26100,33647,50149,59287,408,1,50149,25161,24480,25413,26100,33647
56,301,301.000,9831,24638,25136,40482,25423,33263,50644,781054,1032830,300,1,781054,25136,40482,25423,33263,50644
57,224,224.000,4728,24557,25176,34839,25546,33485,41648,400431,443644,223,1,400431,25176,34839,25546,33485,41648
58,404,404.000,5751,24950,25209,24757,25425,26031,33621,42549,50995,403,1,42549,25209,24757,25425,26031,33621
59,396,396.000,3990,24867,25189,25051,25432,27799,34306,49971,75506,396,0,49971,25189,25051,25432,27799,34306
60,409,409.000,3177,24572,25169,24576,25414,26172,33698,50132,79184,408,1,50132,25169,24576,25414,26172,33698
61,392,392.000,3134,24882,25202,25567,25582,33047,41862,50527,58995,391,1,50527,25202,25567,25582,33047,41862
62,370,370.000,3237,24797,25188,27055,25436,33095,41912,124981,127126,369,1,124981,25188,27055,25436,33095,41912
63,403,403.000,4512,24683,25160,24654,25412,26451,35826,50395,57845,402,1,50395,25160,24654,25412,26451,35826
64,406,406.000,3715,24631,25157,24575,25437,26151,33585,47458,54348,405,1,47458,25157,24575,25437,26151,33585
65,284,284.000,5335,24815,25205,35321,25712,83584,93005,195505,212678,283,1,195505,25205,35321,25712,83584,93005
66,398,398.000,3375,24735,25186,25016,25473,33231,41501,50168,52083,397,1,50168,25186,25016,25473,33231,41501
67,387,387.000,4767,24886,25207,26090,25661,33537,41962,59102,93118,386,1,59102,25207,26090,25661,33537,41962
68,388,388.000,3872,24799,25200,25417,25643,33493,34035,50650,59616,387,1,50650,25200,25417,25643,33493,34035
69,396,396.000,6361,24664,25220,25305,25529,33626,41930,51155,59974,395,1,51155,25220,25305,25529,33626,41930
70,388,388.000,3111,24764,25209,25939,25582,34083,42214,50782,60013,387,1,50782,25209,25939,25582,34083,42214
71,390,390.000,3150,24727,25209,25338,25532,33087,41825,50702,66568,389,1,50702,25209,25338,25532,33087,41825
72,403,403.000,4149,24742,25194,24896,25389,31482,34560,50022,50719,402,1,50022,25194,24896,25389,31482,34560
73,330,330.000,2920,24816,25208,30383,25532,41328,109863,125477,133335,329,1,125477,25208,30383,25532,41328,109863
74,327,327.000,3507,24469,25202,30390,25828,33917,50319,182975,232641,326,1,182975,25202,30390,25828,33917,50319
75,399,399.000,4288,24677,25182,30147,25508,33258,41845,51422,1036278,398,1,51422,25182,30147,25508,33258,41845
76,91,91.000,12664,16812,25052,89732,25228,41418,717745,969092,969092,90,1,969092,25052,89732,25228,41418,717745
77,375,375.000,4273,24754,25230,26256,25919,33982,41731,51530,66982,374,1,51530,25230,26256,25919,33982,41731
78,396,396.000,2868,24459,25205,25084,25580,33277,40054,50567,74452,396,0,50567,25205,25084,25580,33277,40054
79,407,407.000,3311,24374,25165,24668,25461,32924,34236,50693,67244,406,1,50693,25165,24668,25461,32924,34236
80,412,412.000,4029,24885,25177,24255,25365,25898,32656,43158,59248,411,1,43158,25177,24255,25365,25898,32656
81,403,403.000,4177,24739,25180,24676,25409,26720,33639,49882,68135,402,1,49882,25180,24676,25409,26720,33639
82,208,208.000,3259,25148,25659,47964,46905,77522,99133,271888,342759,207,1,271888,25659,47964,46905,77522,99133
83,267,267.000,4389,26566,27278,37299,35273,69666,79222,202355,204270,266,1,202355,27278,37299,35273,69666,79222
84,385,385.000,4238,25290,26129,26442,26794,34767,42832,59299,69589,384,1,59299,26129,26442,26794,34767,42832
85,380,380.000,3180,25007,25805,30138,26819,34177,43666,184125,191591,379,1,184125,25805,30138,26819,34177,43666
86,330,330.000,3285,25034,25603,25386,26080,34191,35102,51186,51582,329,1,51186,25603,25386,26080,34191,35102
87,393,393.000,3207,24851,25527,25372,26032,32855,34270,51490,67748,392,1,51490,25527,25372,26032,32855,34270
88,382,382.000,2913,24964,25541,26354,25993,34027,42850,59310,77701,381,1,59310,25541,26354,25993,34027,42850
89,339,339.000,5929,24786,25446,29715,25979,34068,44574,183867,184094,338,1,183867,25446,29715,25979,34068,44574
90,395,395.000,3253,24830,25383,25017,25787,33387,34521,50418,66761,394,1,50418,25383,25017,25787,33387,34521
91,396,396.000,6551,25014,25408,25314,25791,33291,34156,50783,59942,395,1,50783,25408,25314,25791,33291,34156
92,400,400.000,3084,24889,25383,24989,25821,33341,34175,50689,58082,399,1,50689,25383,24989,25821,33341,34175
93,259,259.000,3301,24817,25300,42991,25559,33592,50225,993648,1026590,258,1,993648,25300,42991,25559,33592,50225
94,344,344.000,3902,24797,25309,25819,25689,33772,41862,58965,60971,343,1,58965,25309,25819,25689,33772,41862
95,328,328.000,4429,24935,25343,30287,25718,34238,50618,181375,200464,327,1,181375,25343,30287,25718,34238,50618
96,391,391.000,3291,24952,25332,25523,25720,33539,41397,50964,75487,390,1,50964,25332,25523,25720,33539,41397
