Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,191.800,27.824,0.612,6.995,23.039,40.413,56.433,71.667,120.023,256.915,0.036
5,240.800,22.713,0.606,12.317,19.444,30.333,44.958,50.933,77.517,134.240,0.044
10,192.200,28.845,0.586,12.004,21.879,36.052,62.787,81.499,132.033,236.403,0.035
15,242.800,22.848,0.584,12.588,18.698,30.478,43.538,53.009,91.721,120.517,0.044
20,249.400,21.529,0.505,10.853,17.853,28.417,41.614,50.605,82.286,177.727,0.046
25,252.800,22.266,0.513,12.450,17.530,28.603,45.455,59.684,79.058,109.343,0.045
30,178.400,33.105,0.522,19.775,34.059,43.130,52.974,65.598,109.508,217.029,0.030
35,203.800,28.860,0.549,18.201,29.186,37.761,49.698,54.726,75.437,103.407,0.035
40,211.600,25.982,0.517,14.917,26.577,35.904,45.630,54.162,73.640,120.879,0.038
45,208.200,29.161,0.450,17.462,29.067,40.879,50.767,58.803,74.216,119.290,0.034
50,193.400,28.119,0.493,15.672,27.184,40.164,50.796,60.106,78.067,91.619,0.036
55,159.200,37.021,0.563,19.823,35.090,50.454,67.585,84.328,119.773,142.255,0.027
60,214.800,24.446,0.500,12.590,18.309,33.910,50.279,61.528,114.167,152.056,0.041
65,187.000,31.697,0.564,17.630,32.770,39.551,49.410,59.148,155.174,1013.522,0.032
70,196.400,27.938,0.553,17.045,28.438,36.919,48.614,54.393,81.968,121.444,0.036
75,215.400,27.079,0.541,16.840,26.800,36.000,45.173,54.094,77.584,171.342,0.037
80,208.600,26.378,0.509,16.046,26.384,35.440,44.357,52.836,79.007,127.063,0.038
85,202.200,26.961,0.529,14.141,26.154,36.989,51.056,58.694,76.175,101.484,0.037
90,129.400,44.018,0.560,19.195,34.601,52.022,70.599,94.200,416.445,554.212,0.023
95,197.200,29.329,0.507,8.673,25.935,42.714,58.001,72.872,127.972,257.588,0.034
100,189.400,32.113,0.555,18.905,34.809,44.054,54.654,62.566,84.307,126.198,0.031
105,208.200,28.186,0.519,18.468,28.927,37.308,46.039,53.838,74.953,110.408,0.035
110,213.400,26.200,0.542,15.515,26.869,36.044,45.235,54.232,70.576,107.904,0.038
115,217.800,26.312,0.555,16.552,26.236,35.314,44.106,52.379,79.666,107.882,0.038
