time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,273,273.000,273.000,93279,93279,273,0
1,309,309.000,309.000,63417,63417,308,1
2,341,341.000,341.000,60002,60002,340,1
3,360,360.000,360.000,67378,67378,359,1
4,353,353.000,353.000,66216,66216,352,1
5,324,324.000,324.000,182465,182465,323,1
6,378,378.000,378.000,57805,57805,378,0
7,392,392.000,392.000,54669,54669,391,1
8,390,390.000,390.000,59335,59335,389,1
9,345,345.000,345.000,108419,108419,344,1
10,386,386.000,386.000,50882,50882,385,1
11,386,386.000,386.000,59329,59329,385,1
12,388,388.000,388.000,58223,58223,387,1
13,330,330.000,330.000,183717,183717,330,0
14,393,393.000,393.000,50648,50648,392,1
15,396,396.000,396.000,49874,49874,395,1
16,398,398.000,398.000,57250,57250,397,1
17,388,388.000,388.000,67119,67119,387,1
18,400,400.000,400.000,50178,50178,399,1
19,399,399.000,399.000,49195,49195,398,1
20,387,387.000,387.000,50440,50440,386,1
21,342,342.000,342.000,175194,175194,341,1
22,341,341.000,341.000,167256,167256,340,1
23,397,397.000,397.000,52717,52717,396,1
24,404,404.000,404.000,58279,58279,403,1
25,386,386.000,386.000,62975,62975,385,1
26,386,386.000,386.000,59381,59381,385,1
27,405,405.000,405.000,49394,49394,404,1
28,388,388.000,388.000,83363,83363,387,1
29,336,336.000,336.000,183878,183878,335,1
30,333,333.000,333.000,84056,84056,333,0
31,409,409.000,409.000,44727,44727,408,1
32,404,404.000,404.000,50500,50500,403,1
33,403,403.000,403.000,50573,50573,402,1
34,406,406.000,406.000,49872,49872,405,1
35,364,364.000,364.000,92550,92550,364,0
36,417,417.000,417.000,49672,49672,416,1
37,409,409.000,409.000,46610,46610,408,1
38,320,320.000,320.000,222471,222471,320,0
39,364,364.000,364.000,109151,109151,363,1
40,401,401.000,401.000,50195,50195,400,1
41,410,410.000,410.000,41790,41790,409,1
42,413,413.000,413.000,42941,42941,412,1
43,395,395.000,395.000,51352,51352,394,1
44,401,401.000,401.000,50323,50323,400,1
45,393,393.000,393.000,51210,51210,392,1
46,328,328.000,328.000,226068,226068,327,1
47,410,410.000,410.000,49589,49589,409,1
48,396,396.000,396.000,50067,50067,395,1
49,396,396.000,396.000,50780,50780,395,1
50,372,372.000,372.000,100173,100173,372,0
51,398,398.000,398.000,50906,50906,397,1
52,402,402.000,402.000,50902,50902,401,1
53,400,400.000,400.000,58358,58358,399,1
54,385,385.000,385.000,51612,51612,384,1
55,347,347.000,347.000,192190,192190,346,1
56,326,326.000,326.000,158793,158793,325,1
57,405,405.000,405.000,51193,51193,404,1
58,399,399.000,399.000,50222,50222,398,1
59,382,382.000,382.000,92236,92236,381,1
60,376,376.000,376.000,60022,60022,375,1
61,414,414.000,414.000,49337,49337,413,1
62,292,292.000,292.000,161341,161341,291,1
63,338,338.000,338.000,192594,192594,337,1
64,396,396.000,396.000,50074,50074,395,1
65,406,406.000,406.000,50447,50447,405,1
66,376,376.000,376.000,84872,84872,375,1
67,396,396.000,396.000,50467,50467,395,1
68,383,383.000,383.000,92279,92279,382,1
69,403,403.000,403.000,50030,50030,403,0
70,407,407.000,407.000,44092,44092,406,1
71,403,403.000,403.000,50300,50300,402,1
72,327,327.000,327.000,207449,207449,326,1
73,410,410.000,410.000,49739,49739,409,1
74,379,379.000,379.000,109216,109216,378,1
75,408,408.000,408.000,43336,43336,407,1
76,406,406.000,406.000,50678,50678,405,1
77,396,396.000,396.000,58499,58499,395,1
78,413,413.000,413.000,49915,49915,412,1
79,386,386.000,386.000,84597,84597,385,1
80,348,348.000,348.000,183402,183402,347,1
81,374,374.000,374.000,117136,117136,373,1
82,411,411.000,411.000,50061,50061,410,1
83,401,401.000,401.000,50425,50425,400,1
84,370,370.000,370.000,108838,108838,369,1
85,406,406.000,406.000,49803,49803,405,1
86,390,390.000,390.000,51284,51284,389,1
87,399,399.000,399.000,50435,50435,398,1
88,398,398.000,398.000,50202,50202,397,1
89,306,306.000,306.000,250483,250483,305,1
90,397,397.000,397.000,50166,50166,396,1
91,384,384.000,384.000,67363,67363,383,1
92,408,408.000,408.000,49991,49991,407,1
93,348,348.000,348.000,153568,153568,347,1
94,227,227.000,227.000,196207,196207,226,1
95,302,302.000,302.000,202652,202652,301,1
96,380,380.000,380.000,56898,56898,379,1
97,385,385.000,385.000,52919,52919,384,1
98,311,311.000,311.000,217858,217858,310,1
99,387,387.000,387.000,58524,58524,386,1
100,393,393.000,393.000,50228,50228,392,1
101,371,371.000,371.000,101188,101188,370,1
102,341,341.000,341.000,186835,186835,340,1
103,373,373.000,373.000,50817,50817,372,1
104,394,394.000,394.000,50775,50775,393,1
105,397,397.000,397.000,49858,49858,396,1
106,402,402.000,402.000,67442,67442,401,1
107,377,377.000,377.000,66829,66829,376,1
108,328,328.000,328.000,175869,175869,327,1
109,409,409.000,409.000,50269,50269,408,1
110,397,397.000,397.000,50605,50605,397,0
111,393,393.000,393.000,57317,57317,392,1
112,101,101.000,101.000,886194,886194,100,1
113,393,393.000,393.000,51283,51283,392,1
114,402,402.000,402.000,50052,50052,401,1
115,373,373.000,373.000,66091,66091,372,1
116,98,98.000,98.000,794530,794530,97,1
117,319,319.000,319.000,50706,50706,318,1
118,392,392.000,392.000,51675,51675,391,1
119,353,353.000,353.000,91852,91852,352,1
