Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,6.698,2.037,3.906,4.715,5.825,9.413,12.075,43.927,43.927,0.149
5,16.000,3.529,1.513,2.419,2.684,3.190,3.979,16.216,23.161,23.161,0.283
10,20.800,4.570,1.350,2.191,2.541,2.908,3.629,15.672,35.497,82.952,0.219
15,24.200,3.290,1.505,2.012,2.282,2.518,3.159,4.839,16.244,59.134,0.304
20,24.000,3.292,1.489,1.959,2.192,2.424,2.828,4.661,33.665,50.854,0.304
25,20.800,4.182,1.290,1.930,2.188,2.447,4.213,17.082,42.931,55.450,0.239
30,16.000,5.760,1.601,2.013,2.161,2.547,3.588,39.693,84.615,84.615,0.174
35,16.600,4.924,1.342,1.953,2.123,2.395,3.327,32.516,63.069,63.069,0.203
40,17.000,3.446,1.479,1.965,2.098,2.470,3.258,17.546,33.668,33.668,0.290
45,21.600,4.310,1.341,1.897,2.069,2.337,3.086,28.753,34.545,40.381,0.232
50,21.600,2.685,1.304,1.890,2.157,2.398,2.876,3.107,24.616,36.206,0.372
55,15.000,3.236,1.246,1.908,2.142,2.490,2.823,3.533,48.942,48.942,0.309
60,24.600,3.300,1.282,1.768,2.051,2.299,2.680,15.729,36.760,48.027,0.303
65,16.600,3.420,1.379,1.827,2.056,2.392,2.919,4.671,52.385,52.385,0.292
70,23.200,3.239,1.138,1.928,2.198,2.454,2.926,4.319,33.288,34.458,0.309
75,20.600,3.826,1.345,1.863,2.068,2.505,3.214,5.092,41.769,43.139,0.261
80,21.400,5.225,1.286,1.868,2.145,2.476,4.768,33.626,49.233,59.563,0.191
85,19.000,3.328,1.288,1.869,2.040,2.378,3.712,16.551,34.528,34.528,0.301
90,16.000,2.514,1.492,1.897,2.118,2.329,2.545,2.919,33.453,33.453,0.398
95,14.800,4.242,1.204,1.866,2.105,2.653,3.857,6.906,66.175,66.175,0.236
100,21.200,3.569,1.138,1.889,2.090,2.677,3.322,4.898,38.640,52.800,0.280
105,21.400,2.894,1.129,1.909,2.081,2.367,2.904,3.821,33.371,34.692,0.346
110,21.000,3.190,1.368,1.914,2.078,2.405,2.753,3.966,33.013,42.060,0.313
115,18.400,3.761,1.292,1.926,2.107,2.462,3.004,16.092,41.156,41.156,0.266
