Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,357,357.000,4257,16727,22468,28542,32551,56000,70538,99210,100347,356,1,99210,22468,28542,32551,56000,70538
1,428,428.000,4076,15133,18649,23196,25695,45282,53349,62640,80278,427,1,62640,18649,23196,25695,45282,53349
2,465,465.000,7776,14570,17955,21302,23145,34240,46479,72285,86967,464,1,72285,17955,21302,23145,34240,46479
3,430,430.000,7086,16474,20631,24476,25961,33579,38373,49602,1006574,429,1,49602,20631,24476,25961,33579,38373
4,362,362.000,5660,17979,26137,26227,34226,39631,44105,54612,76465,361,1,54612,26137,26227,34226,39631,44105
5,397,397.000,6577,16526,23373,25336,33008,41399,47428,53777,63438,396,1,53777,23373,25336,33008,41399,47428
6,390,390.000,2617,16570,25489,25484,34373,41181,44423,50973,53300,389,1,50973,25489,25484,34373,41181,44423
7,385,385.000,3655,17416,26341,25814,32843,39037,44144,51606,59518,385,0,51606,26341,25814,32843,39037,44144
8,368,368.000,3518,17498,26050,27200,35326,44200,52942,69980,75276,368,0,69980,26050,27200,35326,44200,52942
9,353,353.000,3430,18657,27167,28109,35470,43807,52325,60804,62731,353,0,60804,27167,28109,35470,43807,52325
10,387,387.000,2051,18245,26547,26158,33512,39693,42424,51415,52556,387,0,51415,26547,26158,33512,39693,42424
11,295,295.000,1650,16594,27891,35640,39688,54549,118891,162599,171112,295,0,162599,27891,35640,39688,54549,118891
12,234,234.000,1088,21915,44294,40451,55105,62300,67697,94218,111469,234,0,94218,44294,40451,55105,62300,67697
13,262,262.000,1088,17888,43365,37804,52648,61646,67000,79203,87827,261,1,79203,43365,37804,52648,61646,67000
14,509,509.000,1284,12508,18644,19546,26758,28373,30168,37285,66304,508,1,37285,18644,19546,26758,28373,30168
15,343,343.000,1403,17611,26566,30317,31538,58822,72721,86040,110313,343,0,86040,26566,30317,31538,58822,72721
16,191,191.000,3566,37977,51347,51730,62276,79958,96680,108938,116566,191,0,108938,51347,51730,62276,79958,96680
17,232,232.000,1110,28441,46659,42345,53718,64457,71225,75478,82376,232,0,75478,46659,42345,53718,64457,71225
18,251,251.000,1957,32604,42367,40235,50289,55479,60825,71023,85999,251,0,71023,42367,40235,50289,55479,60825
19,254,254.000,1036,31608,40969,38679,48487,55494,58613,75793,76647,254,0,75793,40969,38679,48487,55494,58613
20,297,297.000,1592,24761,36709,33805,40547,51522,58222,66431,70601,296,1,66431,36709,33805,40547,51522,58222
21,260,260.000,1553,31412,38559,38366,46800,54510,56671,67571,76760,259,1,67571,38559,38366,46800,54510,56671
22,266,266.000,937,28318,37605,37140,46141,54091,56300,74560,75391,265,1,74560,37605,37140,46141,54091,56300
23,256,256.000,8680,28953,38352,39308,49198,56175,64689,82036,104431,255,1,82036,38352,39308,49198,56175,64689
24,278,278.000,2595,28540,35934,35667,44873,49744,56096,65791,87131,278,0,65791,35934,35667,44873,49744,56096
25,294,294.000,1544,27589,35518,34451,40097,48397,59686,79054,82373,294,0,79054,35518,34451,40097,48397,59686
26,295,295.000,3254,26919,35026,33611,37948,52742,57309,66814,68008,294,1,66814,35026,33611,37948,52742,57309
27,318,318.000,3253,26811,34710,32024,39187,44965,48689,54964,63595,317,1,54964,34710,32024,39187,44965,48689
28,289,289.000,1271,27811,35445,33740,38145,48310,52034,56490,70343,289,0,56490,35445,33740,38145,48310,52034
29,276,276.000,1225,26731,35779,36036,44415,52555,57123,96621,97073,276,0,96621,35779,36036,44415,52555,57123
30,290,290.000,4890,26667,35573,34880,44008,48738,53676,71159,82732,290,0,71159,35573,34880,44008,48738,53676
31,257,257.000,7652,33288,36745,39576,51760,53198,58278,76271,79565,256,1,76271,36745,39576,51760,53198,58278
32,294,294.000,1181,26701,34846,33473,43169,45552,53519,65939,83094,294,0,65939,34846,33473,43169,45552,53519
33,270,270.000,1432,27564,35318,37187,44664,52513,61208,87687,88213,270,0,87687,35318,37187,44664,52513,61208
34,234,234.000,7088,28047,39057,42857,51861,53974,70245,144487,144535,233,1,144487,39057,42857,51861,53974,70245
35,279,279.000,7933,26611,35660,36045,44270,51894,53180,59297,61563,279,0,59297,35660,36045,44270,51894,53180
36,274,274.000,5243,28564,35794,36328,43794,51666,52716,57640,64705,274,0,57640,35794,36328,43794,51666,52716
