Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,534,534.000,1876,10477,14569,18483,22015,33469,41666,74107,128530,534,0,74107,14569,18483,22015,33469,41666
1,741,741.000,1471,8321,11960,13561,16196,22933,28942,44555,79525,741,0,44555,11960,13561,16196,22933,28942
2,732,732.000,1486,8852,11817,13530,15723,22157,26699,66979,90953,731,1,66979,11817,13530,15723,22157,26699
3,829,829.000,1364,8028,11185,12014,14866,19463,24468,36542,54954,828,1,36542,11185,12014,14866,19463,24468
4,866,866.000,986,8135,10926,11568,14230,17826,23626,32582,36698,865,1,32582,10926,11568,14230,17826,23626
5,871,871.000,1219,7778,10970,11445,14478,18359,22147,28656,45364,870,1,28656,10970,11445,14478,18359,22147
6,835,835.000,1420,7557,10611,11919,14388,18973,25056,65352,80826,834,1,65352,10611,11919,14388,18973,25056
7,867,867.000,997,8089,10944,11484,14287,17615,21613,31914,81813,866,1,31914,10944,11484,14287,17615,21613
8,889,889.000,1261,8072,10906,11262,14153,17150,21293,26796,32158,888,1,26796,10906,11262,14153,17150,21293
9,493,493.000,1025,8290,11330,24686,14748,21549,28869,638196,1031769,492,1,638196,11330,24686,14748,21549,28869
10,612,612.000,1353,7995,10944,12718,14458,18763,24296,67342,214184,611,1,67342,10944,12718,14458,18763,24296
11,871,871.000,1269,7982,10756,16813,14289,17409,20866,31336,1022079,870,1,31336,10756,16813,14289,17409,20866
12,99,99.000,1403,9753,12947,53976,16583,24835,698719,916056,916056,99,0,916056,12947,53976,16583,24835,698719
13,867,867.000,1099,7526,10652,11500,13970,17304,23549,56238,78778,866,1,56238,10652,11500,13970,17304,23549
14,776,776.000,945,8024,11236,12857,14381,19192,25092,71455,92305,775,1,71455,11236,12857,14381,19192,25092
15,909,909.000,1094,7665,10534,10977,13578,16823,20963,32240,48457,908,1,32240,10534,10977,13578,16823,20963
16,910,910.000,1165,7990,10639,10989,13830,16359,19283,29958,37965,909,1,29958,10639,10989,13830,16359,19283
17,909,909.000,1122,7657,10508,10968,13752,16799,20720,28933,43857,908,1,28933,10508,10968,13752,16799,20720
18,831,831.000,883,7791,10826,12013,14471,18172,23073,61419,88410,830,1,61419,10826,12013,14471,18172,23073
19,914,914.000,950,7950,10464,10931,13709,16437,19378,27099,34698,914,0,27099,10464,10931,13709,16437,19378
20,870,870.000,1148,7913,10964,11480,14344,17615,22732,32117,47675,869,1,32117,10964,11480,14344,17615,22732
21,839,839.000,1060,8023,10925,11879,14122,17793,21695,59588,79037,839,0,59588,10925,11879,14122,17793,21695
22,886,886.000,1030,7634,10873,11264,14179,17086,21826,31556,43806,885,1,31556,10873,11264,14179,17086,21826
23,902,902.000,949,7916,10688,11089,13935,16733,20684,27300,36780,902,0,27300,10688,11089,13935,16733,20684
24,687,687.000,1132,8053,10750,16917,14172,18856,24635,36952,1008699,687,0,36952,10750,16917,14172,18856,24635
25,604,604.000,1158,7940,11322,13818,15653,22073,28931,75443,176298,604,0,75443,11322,13818,15653,22073,28931
26,904,904.000,991,7833,10692,11051,13919,16426,19093,29172,60980,903,1,29172,10692,11051,13919,16426,19093
27,899,899.000,1109,7739,10419,11094,13968,16846,21412,28595,54319,898,1,28595,10419,11094,13968,16846,21412
28,802,802.000,953,7918,10607,20684,13799,16474,21088,36862,1022972,801,1,36862,10607,20684,13799,16474,21088
29,144,144.000,1264,9313,12500,23743,16724,20516,25684,773786,836887,143,1,773786,12500,23743,16724,20516,25684
30,841,841.000,863,8111,10711,11862,14014,16636,20919,64963,90100,841,0,64963,10711,11862,14014,16636,20919
31,858,858.000,1148,7697,10535,11608,14186,17785,24088,41598,61449,858,0,41598,10535,11608,14186,17785,24088
32,925,925.000,1029,7857,10433,10802,13434,16345,21256,27026,32846,924,1,27026,10433,10802,13434,16345,21256
33,363,363.000,1136,7711,10175,31318,14438,18495,24150,828897,1047335,362,1,828897,10175,31318,14438,18495,24150
34,693,693.000,1187,8092,11199,12416,14393,18460,24288,64546,74112,693,0,64546,11199,12416,14393,18460,24288
35,483,483.000,1055,8140,10918,30647,13851,16910,21084,965773,1040538,482,1,965773,10918,30647,13851,16910,21084
36,454,454.000,1210,8521,10771,11430,14412,17059,20330,27509,34580,453,1,27509,10771,11430,14412,17059,20330
37,903,903.000,1257,7794,10461,11036,13825,16684,20804,30734,44822,903,0,30734,10461,11036,13825,16684,20804
38,922,922.000,1233,7679,10556,10813,13619,16466,19374,27969,47844,921,1,27969,10556,10813,13619,16466,19374
39,836,836.000,1269,7991,10878,14330,14259,18168,23684,62954,1023410,836,0,62954,10878,14330,14259,18168,23684
