Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,34.400,5.025,2.703,4.081,4.859,5.533,6.530,8.030,11.547,13.338,0.199
5,43.200,4.483,2.402,3.868,4.449,4.959,5.733,6.022,6.698,7.040,0.223
10,34.800,4.609,2.667,3.829,4.365,4.890,5.740,6.717,10.872,10.902,0.217
15,44.600,4.540,2.685,3.964,4.493,4.985,5.817,6.175,6.700,6.943,0.220
20,42.000,4.425,2.465,3.947,4.324,4.905,5.457,5.816,6.356,6.414,0.226
25,35.800,4.603,2.504,3.900,4.528,5.138,5.961,6.815,8.126,8.493,0.217
30,34.000,4.423,2.395,3.872,4.255,4.820,5.578,5.823,7.373,11.955,0.226
35,35.200,4.289,2.296,3.756,4.291,4.707,5.256,5.588,6.429,6.877,0.233
40,42.600,4.169,2.138,3.586,4.167,4.686,5.247,5.680,6.780,7.003,0.240
45,38.400,4.610,2.883,3.997,4.629,5.160,5.640,6.404,7.060,7.667,0.217
50,50.600,4.369,2.409,3.896,4.352,4.794,5.284,5.721,6.436,6.760,0.229
55,40.400,4.295,2.638,3.798,4.210,4.752,5.309,5.637,6.428,7.071,0.233
60,36.200,4.491,2.673,3.932,4.363,4.965,5.552,5.835,8.253,10.502,0.223
65,38.000,4.476,2.758,3.960,4.452,5.006,5.499,5.854,6.852,7.479,0.223
70,48.800,4.337,2.576,3.783,4.324,4.777,5.347,5.756,6.555,7.239,0.231
75,48.600,4.309,2.445,3.766,4.231,4.795,5.324,5.740,6.560,6.810,0.232
80,43.600,4.411,2.725,3.857,4.375,4.836,5.358,5.761,6.949,7.057,0.227
85,42.400,4.369,2.422,3.799,4.320,4.824,5.461,6.098,7.149,7.735,0.229
90,34.000,4.414,2.897,3.832,4.336,4.880,5.563,5.889,6.579,6.876,0.227
95,42.400,4.366,2.774,3.876,4.322,4.890,5.359,5.562,6.284,6.958,0.229
100,45.200,4.291,2.473,3.666,4.287,4.807,5.411,5.868,6.415,6.656,0.233
105,34.400,4.318,2.826,3.782,4.316,4.742,5.407,5.607,6.575,7.843,0.232
110,28.400,4.559,2.452,3.906,4.468,5.017,5.724,6.228,6.784,10.978,0.219
115,41.000,4.547,2.487,3.961,4.422,4.945,5.653,6.268,7.893,14.016,0.220
