Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.200,19.894,0.986,10.027,15.607,25.818,37.548,47.701,79.525,128.530,0.050
5,39.400,13.088,0.997,5.160,10.643,19.268,26.077,32.158,41.136,45.364,0.076
10,32.000,14.435,0.945,7.261,13.036,19.078,25.751,33.183,54.036,64.327,0.069
15,45.600,13.005,0.883,6.457,11.576,17.703,25.388,31.341,45.346,48.457,0.077
20,40.600,13.752,0.949,5.894,11.965,19.641,26.072,29.813,36.278,59.506,0.073
25,33.000,14.898,0.953,7.118,12.899,19.398,27.103,39.103,60.980,75.707,0.067
30,34.600,14.601,0.863,6.430,11.434,18.466,28.384,39.650,67.324,72.626,0.068
35,41.200,14.003,1.238,6.639,11.625,18.590,26.313,31.290,62.954,74.272,0.071
40,39.200,13.762,0.954,6.578,11.666,18.366,25.340,36.870,52.148,59.970,0.073
45,35.000,16.048,1.314,7.185,12.956,21.915,30.666,40.525,70.855,75.016,0.062
50,45.000,12.069,1.200,5.820,10.186,16.392,22.524,28.724,35.688,44.118,0.083
55,45.600,13.193,0.939,5.976,11.667,17.932,25.310,30.920,38.974,69.757,0.076
60,35.000,15.908,1.022,6.985,14.225,21.687,31.815,36.929,53.299,58.326,0.063
65,39.800,14.104,1.030,6.466,12.008,18.983,27.826,34.248,52.524,62.515,0.071
70,43.800,12.919,0.855,5.910,10.290,17.825,26.073,32.253,44.491,55.885,0.077
75,38.200,11.979,0.982,6.349,10.176,16.041,20.486,24.928,48.541,72.878,0.083
80,42.600,14.001,0.939,6.269,12.158,19.209,27.472,34.789,60.680,74.546,0.071
85,34.400,15.273,0.893,6.410,12.878,18.698,27.538,50.018,64.868,82.117,0.065
90,32.400,11.996,0.973,4.635,9.984,16.684,25.812,30.755,42.950,55.341,0.083
95,44.800,13.767,0.893,6.556,12.021,18.796,26.740,31.604,46.370,66.276,0.073
100,41.600,13.640,0.962,6.030,10.982,18.454,29.414,33.985,44.928,65.323,0.073
105,38.800,13.754,0.939,5.748,11.007,17.039,24.348,36.233,74.899,75.911,0.073
110,24.000,14.945,1.362,6.290,13.185,18.408,26.600,45.413,67.724,69.729,0.067
115,37.200,12.795,1.104,5.765,10.777,18.373,25.618,27.970,51.134,53.504,0.078
