time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,534,534.000,534.000,74107,74107,534,0
1,741,741.000,741.000,44555,44555,741,0
2,732,732.000,732.000,66979,66979,731,1
3,829,829.000,829.000,36542,36542,828,1
4,866,866.000,866.000,32582,32582,865,1
5,871,871.000,871.000,28656,28656,870,1
6,835,835.000,835.000,65352,65352,834,1
7,867,867.000,867.000,31914,31914,866,1
8,889,889.000,889.000,26796,26796,888,1
9,493,493.000,493.000,638196,638196,492,1
10,612,612.000,612.000,67342,67342,611,1
11,871,871.000,871.000,31336,31336,870,1
12,99,99.000,99.000,916056,916056,99,0
13,867,867.000,867.000,56238,56238,866,1
14,776,776.000,776.000,71455,71455,775,1
15,909,909.000,909.000,32240,32240,908,1
16,910,910.000,910.000,29958,29958,909,1
17,909,909.000,909.000,28933,28933,908,1
18,831,831.000,831.000,61419,61419,830,1
19,914,914.000,914.000,27099,27099,914,0
20,870,870.000,870.000,32117,32117,869,1
21,839,839.000,839.000,59588,59588,839,0
22,886,886.000,886.000,31556,31556,885,1
23,902,902.000,902.000,27300,27300,902,0
24,687,687.000,687.000,36952,36952,687,0
25,604,604.000,604.000,75443,75443,604,0
26,904,904.000,904.000,29172,29172,903,1
27,899,899.000,899.000,28595,28595,898,1
28,802,802.000,802.000,36862,36862,801,1
29,144,144.000,144.000,773786,773786,143,1
30,841,841.000,841.000,64963,64963,841,0
31,858,858.000,858.000,41598,41598,858,0
32,925,925.000,925.000,27026,27026,924,1
33,363,363.000,363.000,828897,828897,362,1
34,693,693.000,693.000,64546,64546,693,0
35,483,483.000,483.000,965773,965773,482,1
36,454,454.000,454.000,27509,27509,453,1
37,903,903.000,903.000,30734,30734,903,0
38,922,922.000,922.000,27969,27969,921,1
39,836,836.000,836.000,62954,62954,836,0
40,221,221.000,221.000,929453,929453,220,1
41,877,877.000,877.000,32687,32687,876,1
42,901,901.000,901.000,28136,28136,900,1
43,857,857.000,857.000,59970,59970,856,1
44,900,900.000,900.000,32029,32029,899,1
45,702,702.000,702.000,780517,780517,701,1
46,336,336.000,336.000,27560,27560,336,0
47,822,822.000,822.000,66998,66998,821,1
48,896,896.000,896.000,30488,30488,895,1
49,903,903.000,903.000,36448,36448,903,0
50,884,884.000,884.000,34661,34661,883,1
51,854,854.000,854.000,69043,69043,853,1
52,870,870.000,870.000,32890,32890,869,1
53,907,907.000,907.000,28196,28196,906,1
54,905,905.000,905.000,61511,61511,904,1
55,879,879.000,879.000,29689,29689,878,1
56,910,910.000,910.000,28920,28920,909,1
57,908,908.000,908.000,28094,28094,907,1
58,847,847.000,847.000,61233,61233,846,1
59,880,880.000,880.000,29255,29255,879,1
60,892,892.000,892.000,34313,34313,892,0
61,721,721.000,721.000,644802,644802,720,1
62,404,404.000,404.000,62935,62935,403,1
63,899,899.000,899.000,24752,24752,898,1
64,935,935.000,935.000,29057,29057,934,1
65,916,916.000,916.000,28380,28380,915,1
66,592,592.000,592.000,681562,681562,591,1
67,527,527.000,527.000,32463,32463,526,1
68,902,902.000,902.000,31180,31180,901,1
69,915,915.000,915.000,28060,28060,914,1
70,811,811.000,811.000,67589,67589,810,1
71,894,894.000,894.000,33130,33130,894,0
72,931,931.000,931.000,27258,27258,930,1
73,938,938.000,938.000,25463,25463,938,0
74,852,852.000,852.000,69457,69457,851,1
75,915,915.000,915.000,25725,25725,914,1
76,894,894.000,894.000,31315,31315,893,1
77,913,913.000,913.000,26517,26517,913,0
78,877,877.000,877.000,66570,66570,877,0
79,930,930.000,930.000,26785,26785,929,1
80,921,921.000,921.000,27111,27111,921,0
81,840,840.000,840.000,68236,68236,840,0
82,767,767.000,767.000,65706,65706,766,1
83,893,893.000,893.000,29264,29264,893,0
84,820,820.000,820.000,61930,61930,820,0
85,905,905.000,905.000,26859,26859,905,0
86,335,335.000,335.000,629457,629457,334,1
87,917,917.000,917.000,27422,27422,917,0
88,862,862.000,862.000,57935,57935,861,1
89,877,877.000,877.000,35594,35594,876,1
90,905,905.000,905.000,28558,28558,904,1
91,379,379.000,379.000,861802,861802,378,1
92,687,687.000,687.000,58559,58559,686,1
93,421,421.000,421.000,874310,874310,421,0
94,660,660.000,660.000,29464,29464,659,1
95,837,837.000,837.000,70923,70923,836,1
96,881,881.000,881.000,29251,29251,881,0
97,895,895.000,895.000,30037,30037,894,1
98,867,867.000,867.000,69103,69103,866,1
99,917,917.000,917.000,27897,27897,916,1
100,902,902.000,902.000,28033,28033,901,1
101,844,844.000,844.000,57915,57915,843,1
102,920,920.000,920.000,29781,29781,919,1
103,891,891.000,891.000,34571,34571,890,1
104,863,863.000,863.000,59039,59039,863,0
105,858,858.000,858.000,42173,42173,858,0
106,387,387.000,387.000,719548,719548,386,1
107,779,779.000,779.000,29383,29383,779,0
108,841,841.000,841.000,67803,67803,840,1
109,911,911.000,911.000,29724,29724,910,1
110,276,276.000,276.000,698880,698880,275,1
111,857,857.000,857.000,60935,60935,856,1
112,446,446.000,446.000,969346,969346,445,1
113,562,562.000,562.000,28593,28593,561,1
114,324,324.000,324.000,907977,907977,324,0
115,695,695.000,695.000,31375,31375,695,0
116,850,850.000,850.000,59630,59630,850,0
117,863,863.000,863.000,28835,28835,862,1
118,930,930.000,930.000,26548,26548,929,1
119,921,921.000,921.000,26093,26093,920,1
