Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
36,2578,2578.000,819,1446,2116,3875,3779,9919,15138,21134,32092
37,2717,2717.000,767,1554,2184,3671,3404,9255,14001,18980,30768
38,2654,2654.000,924,1656,2391,3752,3814,8823,12947,18494,40015
39,2563,2563.000,840,1957,2713,3899,3940,8784,12519,18039,23319
40,2558,2558.000,799,1869,2703,3904,3886,8430,12640,19551,44146
41,2354,2354.000,750,2259,3243,4232,4498,8285,11794,17960,39633
42,2162,2162.000,1070,2932,3837,4626,5027,8085,11600,15948,20094
43,2016,2016.000,1177,2997,3965,4943,5426,9150,12753,17983,27175
44,1870,1870.000,1380,3413,4448,5351,5857,9530,12987,17490,24834
45,816,816.000,916,9365,12450,12234,15793,18709,20142,22870,27660
46,763,763.000,1558,10750,13146,13146,15992,18293,20393,25715,31714
47,753,753.000,1220,10671,13286,13244,16178,19222,21050,25037,27454
48,780,780.000,919,9965,12942,12821,15643,18913,20727,23708,32864
49,683,683.000,2020,11319,14416,14621,17647,19794,22566,36352,43436
50,840,840.000,1021,9373,12109,11926,14639,16815,18631,21088,26454
51,704,704.000,919,10259,13204,14210,16305,23159,28440,35738,40710
52,385,385.000,2387,23408,26110,26200,29025,32952,39125,46156,46560
53,497,497.000,2008,15829,18894,19891,24245,29966,33105,39808,45008
54,585,585.000,1158,13397,17368,17092,20735,24176,26053,31001,32465
55,645,645.000,1845,12307,15693,15452,19141,22477,24135,26862,34718
56,698,698.000,1220,10868,14079,14402,17555,20828,22568,35055,38989
57,712,712.000,1852,11637,14300,14009,16975,19565,20973,24237,27907
58,754,754.000,1368,10740,13131,14142,15594,18133,19056,22333,968909
59,678,678.000,1196,11008,13487,13725,16267,19784,23245,28431,33733
60,769,769.000,862,10301,12702,13022,15656,18736,20828,26962,31156
61,775,775.000,1002,10078,12916,12858,15684,18398,20037,25035,32139
62,796,796.000,1380,10012,12678,12533,15064,17914,20046,24343,33538
63,694,694.000,817,10662,13780,14468,17390,21180,23624,51783,58693
64,743,743.000,904,10499,13396,13438,16495,18966,21403,25534,32818
65,823,823.000,1101,9633,12405,12084,14694,16963,18399,20755,25068
66,571,571.000,887,11756,16650,17570,22829,25839,29229,45897,49446
67,494,494.000,1843,17721,21119,20296,23624,26790,28297,30349,41811
68,611,611.000,2630,13514,16764,16356,19323,22394,23034,27539,29900
69,602,602.000,786,12180,15056,16574,17815,20513,22903,32458,969891
70,729,729.000,1037,10979,14123,13654,16516,18951,20485,23276,38006
71,683,683.000,1346,11695,14102,14645,17531,20062,22902,35210,51504
72,759,759.000,1726,10930,13459,13172,15955,18126,19604,21775,24274
73,781,781.000,1258,10376,13087,12850,15541,17939,19686,23276,27838
74,772,772.000,1193,10649,13333,12867,15439,17762,19408,22849,24890
75,808,808.000,1052,9810,12454,12387,15026,17893,19122,23089,25418
76,771,771.000,958,10110,13222,12943,15758,18143,19457,24229,31127
77,767,767.000,787,10156,12863,13117,16124,18705,20846,36898,45867
78,740,740.000,1282,10765,13804,13468,16413,19203,20333,24589,30293
79,811,811.000,1048,9926,12415,12323,15190,17440,18872,21530,26200
80,646,646.000,1477,10465,14090,15593,21476,26157,29069,30812,32819
81,502,502.000,3503,18147,20848,19860,22702,24984,26073,29398,37551
82,581,581.000,2408,14218,17097,17110,20193,23961,26581,31876,32032
83,671,671.000,1609,12307,15316,14991,17994,20433,21519,31386,34230
84,697,697.000,1499,11501,14357,14179,16762,20231,22290,25449,27542
85,759,759.000,1724,10887,13195,13172,16014,18453,20531,24707,28294
86,736,736.000,1784,11242,13779,13602,16232,19039,20198,23443,38696
87,770,770.000,1621,10730,13107,13007,15722,18135,19640,23193,33038
88,771,771.000,1046,10633,13111,12955,15442,18368,20789,24154,26571
89,762,762.000,968,10577,13093,13040,15865,18514,20161,24444,29863
90,786,786.000,1416,10306,12870,12778,15511,18340,19829,24031,28220
91,800,800.000,1083,9867,12614,12486,14984,17999,19498,22704,30580
92,680,680.000,1132,11273,14432,14781,17526,19993,23064,54642,58968
93,819,819.000,1350,9487,12057,12116,14790,17037,18635,22013,27731
94,751,751.000,1576,10071,12684,13292,15902,20082,23548,30254,34439
95,451,451.000,2047,19000,23055,22573,27576,31411,32210,34707,47000
96,522,522.000,1088,16181,19222,18951,23064,25036,27632,33363,44344
97,636,636.000,1832,12661,15711,16626,17932,20857,22551,25186,987374
98,656,656.000,1018,11359,14432,14294,17325,19784,22794,31906,37718
99,743,743.000,1005,10918,13302,13415,15970,18787,20269,23166,32234
100,758,758.000,1245,10719,13523,13179,15960,18332,19611,29147,36772
101,729,729.000,922,10932,13611,13761,16640,19901,22060,30533,36418
102,788,788.000,849,9829,12418,12622,15559,18314,20246,24742,26582
103,815,815.000,871,9154,11895,12294,14724,18186,20081,26938,38209
104,781,781.000,1093,10096,12732,12827,15695,18893,20832,26157,31230
105,714,714.000,1673,11077,14145,13913,16697,19887,22146,27546,32720
106,814,814.000,1399,9669,12497,12324,15043,17511,19070,22580,28191
107,512,512.000,1202,12289,20331,19427,26367,29335,31850,39138,52277
108,447,447.000,858,18795,22804,22703,27391,31955,33907,40340,42508
109,518,518.000,813,15261,19438,19114,23357,26769,28810,34399,54087
110,643,643.000,1974,12512,15765,15556,18750,21821,23478,30640,33349
111,698,698.000,1131,10989,14337,14307,17258,20217,22089,39977,51129
112,714,714.000,887,11573,14168,14000,17057,19156,20431,24195,40394
113,764,764.000,1172,10602,12836,13090,15721,18570,20653,24897,30171
114,766,766.000,1493,10457,13096,12991,15889,18137,20040,24526,33292
115,766,766.000,1304,10086,12912,13044,15876,19411,21280,26006,30590
116,757,757.000,1204,10499,13265,13202,16055,18789,20983,24560,32048
117,799,799.000,1007,9826,12794,12528,15575,18085,19535,23144,27336
118,670,670.000,852,11522,14544,14932,17455,20462,24403,48836,54701
119,785,785.000,1273,10023,12446,12547,15668,17941,19523,23496,28962
