Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,737.000,13.552,0.458,1.030,14.223,20.779,26.648,31.625,42.645,90.331,0.074
5,699.200,14.281,0.472,5.572,15.706,20.486,24.838,27.982,37.437,64.747,0.070
10,697.800,14.314,0.471,6.774,15.931,20.430,24.709,27.020,34.047,54.477,0.070
15,623.200,16.032,0.485,8.854,17.985,23.233,27.144,29.305,34.453,65.965,0.062
20,686.600,14.556,0.470,6.065,16.398,21.214,25.340,27.756,32.653,45.962,0.069
25,704.600,14.184,0.412,6.231,15.570,20.382,24.822,27.422,32.239,68.896,0.071
30,710.400,14.071,0.455,3.578,15.294,20.579,24.674,27.279,33.123,1031.527,0.071
35,643.800,15.504,0.386,5.342,17.748,22.982,27.261,29.821,34.913,50.591,0.064
40,801.000,12.479,0.447,0.820,14.152,19.430,23.731,26.245,31.799,1034.046,0.080
45,687.400,14.551,0.461,3.875,15.541,20.438,24.852,27.581,35.599,973.716,0.069
50,629.800,15.859,0.473,6.887,17.585,23.063,27.951,30.748,36.399,64.993,0.063
55,668.600,14.940,0.466,6.053,16.809,21.637,25.976,28.914,34.450,66.357,0.067
60,692.600,14.415,0.452,7.170,16.062,20.538,24.816,27.551,32.005,41.415,0.069
65,711.400,14.059,0.487,5.649,15.600,20.469,24.565,26.775,32.240,58.015,0.071
70,616.000,16.493,0.482,8.284,18.058,23.472,28.156,30.688,35.920,901.864,0.061
75,671.200,14.615,0.455,7.104,16.276,20.954,25.160,28.067,33.165,49.024,0.068
80,699.400,14.301,0.465,6.366,15.895,20.869,24.825,27.181,32.396,41.499,0.070
85,722.200,13.830,0.473,4.345,15.400,20.382,24.679,26.904,31.301,55.079,0.072
90,613.600,16.272,0.485,7.060,18.213,23.713,28.488,31.325,37.681,61.570,0.061
95,691.600,14.460,0.444,5.835,16.288,20.915,24.854,27.414,33.813,68.013,0.069
100,744.200,13.427,0.455,1.847,15.242,20.303,24.429,27.025,31.530,43.225,0.074
105,632.800,15.774,0.447,7.606,16.961,22.860,28.040,31.006,37.086,61.121,0.063
110,611.000,16.387,0.447,8.309,17.981,22.916,26.740,29.858,37.070,979.139,0.061
115,705.400,14.118,0.465,6.191,15.516,20.078,23.896,26.223,30.715,1014.564,0.071
