Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,281,281.000,1406,8231,24143,35418,45012,79228,118632,166369,335779,281,0,166369,24143,35418,45012,79228,118632
1,413,413.000,903,3291,14693,24114,34449,63539,79773,113257,121500,413,0,113257,14693,24114,34449,63539,79773
2,493,493.000,632,2833,13542,20376,31629,52387,58794,86463,98280,492,1,86463,13542,20376,31629,52387,58794
3,485,485.000,846,2662,15671,20489,31288,49585,59320,85840,98151,485,0,85840,15671,20489,31288,49585,59320
4,542,542.000,726,2301,11897,18529,30710,45449,51059,68651,88437,541,1,68651,11897,18529,30710,45449,51059
5,479,479.000,671,2046,14832,20525,28684,52499,69682,115832,173652,478,1,115832,14832,20525,28684,52499,69682
6,571,571.000,759,1816,16624,17510,27643,40047,47480,68829,85653,571,0,68829,16624,17510,27643,40047,47480
7,580,580.000,617,1722,14939,17365,27607,41340,49203,64993,84632,579,1,64993,14939,17365,27607,41340,49203
8,561,561.000,698,1876,16674,17678,27572,38937,47164,65253,86818,560,1,65253,16674,17678,27572,38937,47164
9,618,618.000,652,1657,15086,16245,25906,37173,44860,57990,64748,617,1,57990,15086,16245,25906,37173,44860
10,558,558.000,663,1881,16858,18016,27157,41592,49620,69065,120704,557,1,69065,16858,18016,27157,41592,49620
11,570,570.000,623,1872,16854,17152,27645,37184,46746,63153,86843,569,1,63153,16854,17152,27645,37184,46746
12,388,388.000,624,1895,24149,26627,38157,66877,77968,112146,121304,387,1,112146,24149,26627,38157,66877,77968
13,237,237.000,772,1796,29506,42534,77378,105958,116721,171894,201993,236,1,171894,29506,42534,77378,105958,116721
14,324,324.000,664,1676,19863,29818,50008,75300,101601,123007,128493,323,1,123007,19863,29818,50008,75300,101601
15,448,448.000,716,1784,18349,23114,35852,54188,69989,95535,111422,447,1,95535,18349,23114,35852,54188,69989
16,463,463.000,582,1776,16526,20703,33278,49996,55649,101847,125990,463,0,101847,16526,20703,33278,49996,55649
17,645,645.000,552,1663,14909,15499,24278,35778,42426,55440,72713,644,1,55440,14909,15499,24278,35778,42426
18,601,601.000,607,1868,15804,16582,25637,36527,45374,62441,96659,601,0,62441,15804,16582,25637,36527,45374
19,672,672.000,613,1508,14566,14960,23870,35476,42546,55204,65937,671,1,55204,14566,14960,23870,35476,42546
20,612,612.000,612,1861,15920,16206,26206,34991,42603,62043,103153,612,0,62043,15920,16206,26206,34991,42603
21,498,498.000,566,1669,16532,20180,25488,43675,60508,178146,194436,497,1,178146,16532,20180,25488,43675,60508
22,650,650.000,638,1740,15253,15340,23700,34850,44672,60085,78304,649,1,60085,15253,15340,23700,34850,44672
23,593,593.000,590,1566,12106,16789,26094,42723,52031,67003,86289,592,1,67003,12106,16789,26094,42723,52031
24,377,377.000,564,1835,16570,26515,41790,66340,83350,127881,201721,376,1,127881,16570,26515,41790,66340,83350
25,411,411.000,676,1839,19580,24491,42303,58070,67238,85073,124545,410,1,85073,19580,24491,42303,58070,67238
26,508,508.000,601,1419,15358,19548,33233,51205,60565,77727,126795,507,1,77727,15358,19548,33233,51205,60565
27,728,728.000,556,1596,13573,13685,19231,29929,35864,50680,79574,728,0,50680,13573,13685,19231,29929,35864
28,763,763.000,508,1485,13127,13146,18374,28911,35776,52065,61712,762,1,52065,13127,13146,18374,28911,35776
29,455,455.000,612,1938,16196,21836,29023,56626,77971,110449,125883,454,1,110449,16196,21836,29023,56626,77971
30,270,270.000,655,2079,40136,37367,50414,68453,92544,235116,238944,269,1,235116,40136,37367,50414,68453,92544
31,506,506.000,616,1415,14494,19590,34765,46870,53008,72506,102084,505,1,72506,14494,19590,34765,46870,53008
32,467,467.000,502,1544,18427,21730,37276,49698,61420,84567,95606,467,0,84567,18427,21730,37276,49698,61420
33,463,463.000,583,1860,18765,21395,36838,48080,59345,81687,129418,463,0,81687,18765,21395,36838,48080,59345
34,470,470.000,536,1809,17756,21597,38115,49061,58439,76483,107668,470,0,76483,17756,21597,38115,49061,58439
35,440,440.000,571,1634,19513,22292,36804,49687,57282,81365,101196,439,1,81365,19513,22292,36804,49687,57282
36,511,511.000,541,1386,16452,19552,34768,45550,53500,72722,87169,510,1,72722,16452,19552,34768,45550,53500
37,429,429.000,614,1861,21397,23616,37059,52208,60915,79809,105449,428,1,79809,21397,23616,37059,52208,60915
38,462,462.000,546,1624,18004,21296,35478,52170,55301,85816,107605,461,1,85816,18004,21296,35478,52170,55301
39,478,478.000,585,1954,17039,21050,35503,46238,62051,73295,80229,477,1,73295,17039,21050,35503,46238,62051
40,469,469.000,670,1506,19499,21465,35868,51028,54793,71654,100617,468,1,71654,19499,21465,35868,51028,54793
41,507,507.000,575,1556,17320,19835,33481,46752,55567,73007,80938,506,1,73007,17320,19835,33481,46752,55567
42,473,473.000,573,1569,17083,20575,35089,46820,56997,71137,132200,472,1,71137,17083,20575,35089,46820,56997
43,491,491.000,557,1557,16427,20601,35079,51496,59234,74194,89717,490,1,74194,16427,20601,35079,51496,59234
44,544,544.000,529,1497,15765,18827,31608,44797,53736,69855,82476,543,1,69855,15765,18827,31608,44797,53736
45,493,493.000,590,1604,16052,19593,34089,44606,54872,77390,84112,492,1,77390,16052,19593,34089,44606,54872
46,434,434.000,629,1742,21117,23424,41446,51842,61309,78325,120890,433,1,78325,21117,23424,41446,51842,61309
47,491,491.000,578,1688,17379,20067,35081,44600,52295,69137,97303,491,0,69137,17379,20067,35081,44600,52295
48,458,458.000,579,1813,18392,21781,35922,50293,56688,76388,94714,457,1,76388,18392,21781,35922,50293,56688
49,497,497.000,595,1525,18804,20043,33513,44437,53360,67569,85146,496,1,67569,18804,20043,33513,44437,53360
50,481,481.000,596,1725,16985,21193,35689,47997,56517,77967,96740,481,0,77967,16985,21193,35689,47997,56517
51,477,477.000,560,1906,16807,20560,34885,44603,55843,82384,91851,477,0,82384,16807,20560,34885,44603,55843
52,532,532.000,636,1446,15567,18848,32797,44841,53460,71358,91812,532,0,71358,15567,18848,32797,44841,53460
53,401,401.000,557,1931,21856,25471,42133,57857,72830,91952,156091,400,1,91952,21856,25471,42133,57857,72830
54,387,387.000,654,1919,20709,26010,43870,58626,69423,98296,134981,387,0,98296,20709,26010,43870,58626,69423
55,352,352.000,706,1749,22063,27747,43310,67010,76931,120138,127403,351,1,120138,22063,27747,43310,67010,76931
56,380,380.000,751,2002,20002,25799,36256,69366,82770,100212,111508,379,1,100212,20002,25799,36256,69366,82770
57,452,452.000,663,1476,14937,22098,34470,51811,70382,118665,151251,452,0,118665,14937,22098,34470,51811,70382
58,409,409.000,572,1709,17643,24676,43088,57798,66597,84235,96185,408,1,84235,17643,24676,43088,57798,66597
59,504,504.000,530,1653,14979,19669,34840,50561,58350,71337,79810,503,1,71337,14979,19669,34840,50561,58350
60,768,768.000,532,1408,13316,12974,18364,26982,35039,52001,68916,768,0,52001,13316,12974,18364,26982,35039
61,568,568.000,538,1720,15049,17976,25537,48783,62610,78474,96794,568,0,78474,15049,17976,25537,48783,62610
62,342,342.000,623,1529,17376,31617,50248,71204,89676,151306,719345,341,1,151306,17376,31617,50248,71204,89676
63,328,328.000,593,2150,23660,27583,43213,62548,71552,90856,95777,327,1,90856,23660,27583,43213,62548,71552
64,427,427.000,579,1601,21951,25756,38407,51919,60990,79707,975823,426,1,79707,21951,25756,38407,51919,60990
65,439,439.000,640,1627,10662,20563,36877,52895,65793,80572,118227,439,0,80572,10662,20563,36877,52895,65793
66,334,334.000,639,1805,22266,29959,43186,59104,96778,159108,184608,333,1,159108,22266,29959,43186,59104,96778
67,447,447.000,635,1969,19919,22240,37344,50069,56455,73237,85754,447,0,73237,19919,22240,37344,50069,56455
68,466,466.000,629,1890,19053,21459,36940,47721,58714,73601,87506,465,1,73601,19053,21459,36940,47721,58714
69,448,448.000,641,1881,20090,22087,36827,48016,55041,72869,76374,447,1,72869,20090,22087,36827,48016,55041
70,426,426.000,595,1861,19119,23960,40425,53937,62161,78076,93284,425,1,78076,19119,23960,40425,53937,62161
71,440,440.000,586,2015,19047,22217,36482,51010,57406,79280,133481,440,0,79280,19047,22217,36482,51010,57406
72,426,426.000,726,1884,26271,23559,36890,48480,54424,64796,88275,426,0,64796,26271,23559,36890,48480,54424
73,522,522.000,526,1539,16817,19086,33892,41624,52253,71797,107864,521,1,71797,16817,19086,33892,41624,52253
74,487,487.000,553,1761,17525,20519,34702,45618,54067,75509,99335,487,0,75509,17525,20519,34702,45618,54067
75,465,465.000,582,1945,18146,21374,34791,51580,55191,84754,98462,465,0,84754,18146,21374,34791,51580,55191
76,525,525.000,546,1473,17600,19210,34396,43223,46200,61164,102462,524,1,61164,17600,19210,34396,43223,46200
77,508,508.000,585,1674,17720,19580,34288,44389,54390,66797,82251,508,0,66797,17720,19580,34288,44389,54390
78,552,552.000,534,1699,14496,17999,28772,43661,52370,70222,79344,551,1,70222,14496,17999,28772,43661,52370
79,464,464.000,494,1667,17804,21865,35158,50884,59685,82753,144231,463,1,82753,17804,21865,35158,50884,59685
80,526,526.000,611,1622,15772,18823,33637,43233,52382,69725,86395,526,0,69725,15772,18823,33637,43233,52382
81,478,478.000,521,1760,17476,20833,34394,50933,53103,71708,92229,477,1,71708,17476,20833,34394,50933,53103
82,525,525.000,518,1467,17042,18943,33237,44622,52505,70562,92058,524,1,70562,17042,18943,33237,44622,52505
83,482,482.000,583,1798,18238,20978,34740,48843,56682,68224,85327,481,1,68224,18238,20978,34740,48843,56682
84,476,476.000,625,1541,15320,20981,34186,49579,60358,125029,144678,476,0,125029,15320,20981,34186,49579,60358
85,464,464.000,562,1805,19193,21482,34973,45116,54758,76234,98080,463,1,76234,19193,21482,34973,45116,54758
86,495,495.000,653,1764,15712,20275,33873,51198,59893,76683,101323,495,0,76683,15712,20275,33873,51198,59893
87,483,483.000,639,1589,15007,20628,34228,51103,59349,82997,101468,483,0,82997,15007,20628,34228,51103,59349
88,451,451.000,576,1790,18526,23040,35375,45561,54374,75135,782141,450,1,75135,18526,23040,35375,45561,54374
89,537,537.000,470,1546,15240,17780,27376,42053,50124,75615,94242,536,1,75615,15240,17780,27376,42053,50124
90,250,250.000,612,1877,24207,46504,46609,67757,101478,521493,555993,250,0,521493,24207,46504,46609,67757,101478
91,340,340.000,614,1703,19203,24557,38266,59026,68584,107544,126814,339,1,107544,19203,24557,38266,59026,68584
92,326,326.000,635,1875,26553,31370,51625,68799,85598,111744,137980,326,0,111744,26553,31370,51625,68799,85598
93,267,267.000,722,1418,22759,40749,49933,68811,86626,415758,440251,266,1,415758,22759,40749,49933,68811,86626
94,261,261.000,740,1791,19250,34335,52782,76888,106955,184618,204156,261,0,184618,19250,34335,52782,76888,106955
95,569,569.000,557,1702,13657,17310,27586,41647,50598,63521,85402,569,0,63521,13657,17310,27586,41647,50598
96,646,646.000,690,1949,7416,15495,17905,32635,48946,177340,277533,646,0,177340,7416,15495,17905,32635,48946
97,417,417.000,560,1900,17283,23857,40559,57586,73463,85993,95305,417,0,85993,17283,23857,40559,57586,73463
98,352,352.000,616,1691,23360,28781,49569,67401,87707,104835,110676,351,1,104835,23360,28781,49569,67401,87707
99,332,332.000,724,2027,23896,29778,47353,65278,81714,143959,165253,331,1,143959,23896,29778,47353,65278,81714
100,409,409.000,633,1989,20302,24568,43742,56065,65712,83353,99526,409,0,83353,20302,24568,43742,56065,65712
101,408,408.000,621,1821,23186,24306,40955,53058,57222,77793,83430,407,1,77793,23186,24306,40955,53058,57222
102,470,470.000,516,1784,16505,21304,37248,48515,56739,71369,93890,470,0,71369,16505,21304,37248,48515,56739
103,471,471.000,588,1848,15812,21988,37637,49388,60373,84633,139143,470,1,84633,15812,21988,37637,49388,60373
104,395,395.000,602,1892,20111,24346,39921,55756,63222,79167,119159,394,1,79167,20111,24346,39921,55756,63222
105,416,416.000,532,2649,20908,24242,38906,54771,63100,77162,85045,415,1,77162,20908,24242,38906,54771,63100
106,462,462.000,582,1737,17421,21329,36818,47952,56445,73054,92165,461,1,73054,17421,21329,36818,47952,56445
107,451,451.000,664,1817,22173,22444,35717,49841,57516,72587,91761,450,1,72587,22173,22444,35717,49841,57516
108,484,484.000,579,1830,18660,20525,35405,45164,54994,75729,87068,483,1,75729,18660,20525,35405,45164,54994
109,486,486.000,570,1744,19418,20655,34355,43350,53208,71673,78686,485,1,71673,19418,20655,34355,43350,53208
110,446,446.000,566,1991,19999,22118,35747,48514,54481,72770,108073,445,1,72770,19999,22118,35747,48514,54481
111,548,548.000,596,1628,16857,18519,33269,41658,46233,69373,83815,547,1,69373,16857,18519,33269,41658,46233
112,490,490.000,664,1662,17872,20582,35149,44912,54120,70190,102569,489,1,70190,17872,20582,35149,44912,54120
113,433,433.000,649,1510,19383,22698,36085,53563,62683,79054,89438,432,1,79054,19383,22698,36085,53563,62683
114,510,510.000,585,1701,16604,19818,33464,43732,55261,72690,88888,510,0,72690,16604,19818,33464,43732,55261
115,502,502.000,530,1564,15833,19749,33964,46029,53589,75563,93693,502,0,75563,15833,19749,33964,46029,53589
116,488,488.000,575,1707,17205,20485,34921,46870,54196,73864,88668,487,1,73864,17205,20485,34921,46870,54196
