Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.600,29.779,1.486,2.720,25.852,49.098,70.099,79.255,96.053,105.927,0.034
5,35.200,23.252,1.283,1.791,15.957,44.274,50.696,55.685,62.717,90.817,0.043
10,43.200,23.584,1.195,1.824,15.434,44.875,51.319,54.917,65.861,80.977,0.042
15,39.200,25.636,1.455,1.749,32.185,45.397,50.148,55.630,74.752,81.085,0.039
20,44.400,25.202,1.492,1.746,31.545,43.807,49.604,54.930,74.264,94.404,0.040
25,34.800,22.966,1.513,1.700,12.905,45.519,51.528,54.407,73.046,77.775,0.044
30,40.800,22.818,1.268,1.787,9.882,44.039,48.582,57.151,77.911,82.160,0.044
35,40.600,26.216,1.322,1.811,30.764,46.070,51.101,54.113,77.812,86.823,0.038
40,35.800,23.721,1.538,1.725,22.516,44.812,50.891,53.161,62.061,66.436,0.042
45,40.400,22.266,1.474,1.679,2.971,44.527,51.242,57.598,68.824,77.041,0.045
50,41.000,23.144,1.173,1.743,20.116,42.928,49.164,51.601,60.544,83.191,0.043
55,42.200,23.609,0.881,1.648,26.224,44.301,47.739,51.001,56.086,71.066,0.042
60,42.800,22.788,1.431,1.681,22.894,42.701,47.290,52.007,60.111,61.487,0.044
65,45.800,25.345,1.212,1.744,28.403,44.843,49.940,55.312,75.318,94.925,0.039
70,37.200,23.956,1.298,1.722,26.223,44.072,48.882,51.358,65.445,66.616,0.042
75,43.600,20.719,1.471,1.660,5.972,42.787,50.427,54.054,61.097,74.853,0.048
80,41.200,24.789,1.123,1.768,29.057,45.555,50.659,54.248,70.046,80.361,0.040
85,37.000,23.997,1.369,1.720,23.431,45.280,49.548,51.819,65.378,74.462,0.042
90,39.400,24.546,1.505,1.729,26.507,44.752,50.942,55.584,71.795,84.944,0.041
95,40.000,24.204,1.364,1.726,22.933,45.701,50.490,53.475,70.511,82.073,0.041
100,43.000,20.904,1.240,1.667,9.810,42.255,47.763,51.323,56.059,59.641,0.048
105,42.800,22.440,1.213,1.719,14.480,42.771,48.433,52.934,70.727,84.763,0.045
110,33.400,24.532,1.217,1.781,29.466,44.441,49.123,51.462,64.205,66.367,0.041
115,40.200,25.739,1.042,1.940,31.940,44.601,49.679,53.017,76.296,91.246,0.039
