Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,486,486.000,1016,6429,12456,20534,25116,38965,60156,175812,196821,485,1,175812,12456,20534,25116,38965,60156
1,752,752.000,677,4046,9359,13258,19654,28315,36412,60369,107794,752,0,60369,9359,13258,19654,28315,36412
2,952,952.000,554,2147,7733,10378,16448,24187,28488,43532,62035,951,1,43532,7733,10378,16448,24187,28488
3,919,919.000,572,1947,7928,10855,16745,25102,30732,50445,86584,919,0,50445,7928,10855,16745,25102,30732
4,1023,1023.000,578,1751,7153,9714,15403,22942,26409,37679,56111,1023,0,37679,7153,9714,15403,22942,26409
5,994,994.000,587,1590,7359,10023,15502,23528,28064,47776,58044,993,1,47776,7359,10023,15502,23528,28064
6,948,948.000,641,1782,7563,10502,16174,24449,28855,43446,90817,947,1,43446,7563,10502,16174,24449,28855
7,1104,1104.000,576,1412,6746,9034,13108,21396,25650,43375,63082,1103,1,43375,6746,9034,13108,21396,25650
8,892,892.000,611,1507,7999,11218,17829,25186,31519,47967,85336,892,0,47967,7999,11218,17829,25186,31519
9,899,899.000,655,1447,10157,11116,16517,24167,30270,47849,56334,898,1,47849,10157,11116,16517,24167,30270
10,909,909.000,566,1446,8889,11011,16074,23869,33694,47902,80977,908,1,47902,8889,11011,16074,23869,33694
11,1211,1211.000,638,1551,5919,8194,12129,18147,22526,40144,53826,1211,0,40144,5919,8194,12129,18147,22526
12,934,934.000,632,1688,8329,10695,15930,24154,30877,46730,69097,933,1,46730,8329,10695,15930,24154,30877
13,968,968.000,623,1694,7609,10371,15643,23890,28950,50136,65861,967,1,50136,7609,10371,15643,23890,28950
14,1019,1019.000,615,1530,7425,9719,14548,22571,27020,48026,55155,1018,1,48026,7425,9719,14548,22571,27020
15,1019,1019.000,589,1592,7421,9769,13495,22800,26909,47961,74752,1019,0,47961,7421,9769,13495,22800,26909
16,1031,1031.000,506,1496,7336,9761,14426,22146,27533,46281,55088,1030,1,46281,7336,9761,14426,22146,27533
17,1002,1002.000,540,1644,7234,9888,14495,23375,27949,44671,77041,1002,0,44671,7234,9888,14495,23375,27949
18,1030,1030.000,572,1745,6875,9687,14006,22663,27408,54673,67898,1029,1,54673,6875,9687,14006,22663,27408
19,1008,1008.000,579,1656,6943,9903,15419,23057,27157,47655,81085,1008,0,47655,6943,9903,15419,23057,27157
20,1031,1031.000,518,1535,6684,9727,15478,22795,27550,43962,64137,1031,0,43962,6684,9727,15478,22795,27550
21,1014,1014.000,565,1564,7761,9828,14261,21568,26776,42944,94404,1014,0,42944,7761,9828,14261,21568,26776
22,987,987.000,544,1520,6866,10106,15675,25047,30466,49604,89144,986,1,49604,6866,10106,15675,25047,30466
23,1085,1085.000,502,1381,6276,9175,13540,22027,27137,45786,74264,1085,0,45786,6276,9175,13540,22027,27137
24,843,843.000,547,1571,9605,12711,17381,26193,31698,49412,1027611,843,0,49412,9605,12711,17381,26193,31698
