Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,32.600,35.368,0.864,28.291,36.632,41.494,47.784,57.421,68.589,148.661,0.028
5,32.000,32.803,0.986,30.322,34.382,37.927,46.547,58.873,68.710,89.409,0.030
10,43.400,27.727,1.516,22.944,30.739,34.749,38.082,40.410,48.609,60.528,0.036
15,33.600,29.942,0.868,26.220,32.840,35.958,39.514,42.412,60.459,63.463,0.033
20,40.800,28.041,0.645,24.390,31.392,34.473,37.988,44.575,49.848,58.492,0.036
25,31.600,30.068,1.550,24.670,32.310,36.538,39.910,45.604,62.747,65.022,0.033
30,37.600,27.487,0.963,20.159,31.262,34.649,38.426,40.777,57.760,73.374,0.036
35,33.200,28.789,1.330,22.966,32.641,35.708,39.115,40.984,47.134,78.060,0.035
40,38.800,27.899,1.171,22.631,30.108,34.275,39.361,42.892,60.873,65.738,0.036
45,41.400,29.797,0.594,26.055,33.163,36.204,40.421,41.786,47.061,53.308,0.034
50,37.600,29.907,1.859,26.674,31.898,34.986,38.724,40.718,63.571,89.603,0.033
55,38.000,29.107,0.841,21.072,31.956,36.332,39.963,42.870,51.579,58.634,0.034
60,35.400,28.658,0.567,23.214,31.938,34.922,39.227,41.243,54.524,61.915,0.035
65,39.800,28.145,1.135,19.960,31.381,35.926,39.551,43.224,56.906,62.045,0.036
70,34.400,34.499,0.759,30.307,35.409,40.060,49.642,55.942,71.957,75.527,0.029
75,31.800,29.282,0.635,24.906,31.208,35.535,38.916,44.316,54.570,60.772,0.034
80,28.400,30.971,1.683,26.526,32.074,36.139,40.959,44.515,92.831,131.091,0.032
85,35.400,27.689,0.705,22.684,30.929,34.459,37.188,40.333,47.581,55.144,0.036
90,40.600,28.089,0.774,25.379,30.551,33.219,37.292,41.156,54.870,74.794,0.036
95,31.400,30.464,0.578,28.231,32.992,36.629,40.609,44.724,57.168,76.037,0.033
100,39.800,27.168,2.999,22.074,30.131,33.497,36.327,39.374,49.894,60.583,0.037
105,35.600,28.643,1.811,22.986,31.634,34.433,38.409,42.673,55.764,56.254,0.035
110,37.800,29.062,0.545,19.629,31.083,35.321,42.000,48.497,64.260,69.634,0.034
115,37.000,29.688,2.458,26.234,31.312,35.406,38.427,41.033,53.914,54.206,0.034
